disease	gene	class	score
MESH:D019337	3570	1	0.22382697463035583
MESH:D019337	3574	1	0.3090321123600006
MESH:D019337	3586	1	0.23114337027072906
MESH:D019337	3596	1	0.16892865300178528
MESH:D019337	3600	1	0.25858360528945923
MESH:D019337	3662	1	0.31836065649986267
MESH:D019337	3676	1	0.23602214455604553
MESH:D019337	3681	1	0.16702581942081451
MESH:D019337	3682	1	0.22188544273376465
MESH:D019337	3683	1	0.1695140302181244
MESH:D019337	3687	1	0.23716406524181366
MESH:D019337	3713	1	0.18401731550693512
MESH:D019337	3716	1	0.2847878634929657
MESH:D019337	3717	1	0.4210476279258728
MESH:D019337	3718	1	0.325039267539978
MESH:D019337	3725	1	0.1563338339328766
MESH:D019337	3727	1	0.08130750805139542
MESH:D019337	3812	1	0.21555128693580627
MESH:D019337	3815	1	0.37656691670417786
MESH:D019337	3845	1	0.25719383358955383
MESH:D019337	3932	1	0.1974165141582489
MESH:D019337	3981	1	0.15985748171806335
MESH:D019337	4004	1	0.2226724922657013
MESH:D019337	4005	1	0.30784961581230164
MESH:D019337	4026	1	0.11026379466056824
MESH:D019337	4066	1	0.25076162815093994
MESH:D019337	4068	1	0.24201056361198425
MESH:D019337	4069	1	0.00957266241312027
MESH:D019337	4094	1	0.22878380119800568
MESH:D019337	4170	1	0.272124707698822
MESH:D019337	4193	1	0.2644907832145691
MESH:D019337	4211	1	0.23654311895370483
MESH:D019337	4233	1	0.3114621639251709
MESH:D019337	4254	1	0.20772135257720947
MESH:D019337	4255	1	0.24650827050209045
MESH:D019337	4267	1	0.30790242552757263
MESH:D019337	4291	1	0.1179593950510025
MESH:D019337	4292	1	0.22219964861869812
MESH:D019337	4297	1	0.3935604393482208
MESH:D019337	4298	1	0.29712149500846863
MESH:D019337	4300	1	0.10219023376703262
MESH:D019337	4311	1	0.21092545986175537
MESH:D019337	4330	1	0.31053397059440613
MESH:D019337	4352	1	0.3475458025932312
MESH:D019337	4353	1	0.15104636549949646
MESH:D019337	4507	1	0.21574920415878296
MESH:D019337	4524	1	0.1988491266965866
MESH:D019337	4548	1	0.1128845289349556
MESH:D019337	4582	1	0.2567431628704071
MESH:D019337	4599	1	0.14424583315849304
MESH:D019337	4602	1	0.2721828818321228
MESH:D019337	4605	1	0.2316478192806244
MESH:D019337	4609	1	0.3379795551300049
MESH:D019337	4629	1	0.13373148441314697
MESH:D019337	4684	1	0.27963030338287354
MESH:D019337	4763	1	0.4011252522468567
MESH:D019337	4792	1	0.12332671135663986
MESH:D019337	4851	1	0.2811131477355957
MESH:D019337	4869	1	0.3696146011352539
MESH:D019337	4893	1	0.3259235918521881
MESH:D019337	4928	1	0.29199978709220886
MESH:D019337	4956	1	-0.07678881287574768
MESH:D019337	4968	1	0.12706218659877777
MESH:D019337	4982	1	0.1472318172454834
MESH:D019337	5079	1	0.2680492699146271
MESH:D019337	5087	1	0.19486631453037262
MESH:D019337	5091	1	0.05720905587077141
MESH:D019337	5142	1	0.12716037034988403
MESH:D019337	5154	1	0.17185275256633759
MESH:D019337	5155	1	0.16200673580169678
MESH:D019337	5156	1	0.3148862421512604
MESH:D019337	5159	1	0.30614158511161804
MESH:D019337	5172	1	0.16915518045425415
MESH:D019337	5187	1	0.10929322987794876
MESH:D019337	5243	1	0.2079317271709442
MESH:D019337	5264	1	0.11900735646486282
MESH:D019337	5290	1	0.27607035636901855
MESH:D019337	5291	1	0.18382783234119415
MESH:D019337	5293	1	0.3182545006275177
MESH:D019337	5294	1	0.21324996650218964
MESH:D019337	5295	1	0.15472310781478882
MESH:D019337	5358	1	0.18142183125019073
MESH:D019337	5366	1	0.19164858758449554
MESH:D019337	5371	1	0.27163857221603394
MESH:D019337	5444	1	0.09505963325500488
MESH:D019337	5457	1	0.15189149975776672
MESH:D019337	5475	1	0.07145661115646362
MESH:D019337	5552	1	0.06090925633907318
MESH:D019337	5582	1	0.18138182163238525
MESH:D019337	5590	1	0.1679963320493698
MESH:D019337	5595	1	0.13595882058143616
MESH:D019337	5599	1	0.14402787387371063
MESH:D019337	5604	1	0.27604830265045166
MESH:D019337	5657	1	0.18532906472682953
MESH:D019337	5728	1	0.2568124234676361
MESH:D019337	5734	1	0.11213638633489609
MESH:D019337	5744	1	0.19629603624343872
MESH:D019337	5756	1	0.04275653883814812
MESH:D019337	5770	1	0.18239447474479675
MESH:D019337	5771	1	0.2165246307849884
MESH:D019337	5781	1	0.32897597551345825
MESH:D019337	5788	1	0.3092402219772339
MESH:D019337	5795	1	0.27787643671035767
MESH:D019337	5810	1	0.1690700799226761
MESH:D019337	5880	1	0.22814114391803741
MESH:D019337	5885	1	0.21104678511619568
MESH:D019337	5914	1	0.19114930927753448
MESH:D019337	5917	1	0.19404654204845428
MESH:D019337	5925	1	0.3413700759410858
MESH:D019337	5926	1	0.09424064308404922
MESH:D019337	5966	1	0.20770026743412018
MESH:D019337	5979	1	0.3236769735813141
MESH:D019337	5997	1	0.10219383239746094
MESH:D019337	6176	1	0.06029422953724861
MESH:D019337	6208	1	0.2092704176902771
MESH:D019337	6279	1	0.1894429624080658
MESH:D019337	6281	1	0.09611280262470245
MESH:D019337	6320	1	0.09924547374248505
MESH:D019337	6347	1	0.12106539309024811
MESH:D019337	6348	1	0.1529679000377655
MESH:D019337	6361	1	0.18758036196231842
MESH:D019337	6382	1	0.23820850253105164
MESH:D019337	6402	1	0.20169591903686523
MESH:D019337	6446	1	0.16130703687667847
MESH:D019337	6455	1	0.10538385063409805
MESH:D019337	6494	1	0.20321251451969147
MESH:D019337	6580	1	0.14833596348762512
MESH:D019337	6597	1	0.16643624007701874
MESH:D019337	6622	1	0.0674329325556755
MESH:D019337	6624	1	0.21193768084049225
MESH:D019337	6648	1	0.12755654752254486
MESH:D019337	6664	1	0.3252119719982147
MESH:D019337	6668	1	0.052811600267887115
MESH:D019337	6672	1	0.18052460253238678
MESH:D019337	6678	1	0.20320528745651245
MESH:D019337	6688	1	0.2662058472633362
MESH:D019337	6693	1	0.27772992849349976
MESH:D019337	6714	1	0.19267357885837555
MESH:D019337	6772	1	0.2670116126537323
MESH:D019337	6774	1	0.3061468303203583
MESH:D019337	6776	1	0.30031245946884155
MESH:D019337	6777	1	0.30070847272872925
MESH:D019337	6840	1	0.17147237062454224
MESH:D019337	6850	1	0.31081798672676086
MESH:D019337	6886	1	0.285976767539978
MESH:D019337	6900	1	0.1795029193162918
MESH:D019337	6919	1	-0.01861017942428589
MESH:D019337	6929	1	0.21508760750293732
MESH:D019337	7001	1	0.11150426417589188
MESH:D019337	7014	1	0.1657509058713913
MESH:D019337	7015	1	0.27569836378097534
MESH:D019337	7037	1	0.19347093999385834
MESH:D019337	7040	1	0.22100858390331268
MESH:D019337	7049	1	0.16897058486938477
MESH:D019337	7066	1	0.32414695620536804
MESH:D019337	7070	1	0.23483538627624512
MESH:D019337	7072	1	0.16794908046722412
MESH:D019337	7074	1	0.17685724794864655
MESH:D019337	7124	1	0.1960686892271042
MESH:D019337	7150	1	0.11206997185945511
MESH:D019337	7153	1	0.2118840515613556
MESH:D019337	7155	1	0.07059426605701447
MESH:D019337	7157	1	0.32427868247032166
MESH:D019337	7200	1	-0.032699812203645706
MESH:D019337	7204	1	0.09144304692745209
MESH:D019337	7249	1	0.280489444732666
MESH:D019337	7280	1	0.1196925938129425
MESH:D019337	7294	1	0.2560332417488098
MESH:D019337	7295	1	0.15264008939266205
MESH:D019337	7341	1	0.07856366038322449
MESH:D019337	7345	1	0.11376777291297913
MESH:D019337	7422	1	0.18417254090309143
MESH:D019337	7490	1	0.3980887234210968
MESH:D019337	7535	1	0.26459699869155884
MESH:D019337	7704	1	0.22477908432483673
MESH:D019337	7837	1	0.14431354403495789
MESH:D019337	7852	1	0.31863993406295776
MESH:D019337	7913	1	0.24418418109416962
MESH:D019337	7994	1	0.24268274009227753
MESH:D019337	8021	1	0.2438107579946518
MESH:D019337	8028	1	0.28716138005256653
MESH:D019337	8178	1	0.060763169080019
MESH:D019337	8202	1	0.14657597243785858
MESH:D019337	8227	1	0.07992292195558548
MESH:D019337	8243	1	0.17638200521469116
MESH:D019337	8289	1	0.25028330087661743
MESH:D019337	8301	1	0.15849699079990387
MESH:D019337	8320	1	0.23583465814590454
MESH:D019337	8431	1	0.22774527966976166
MESH:D019337	8600	1	0.20823170244693756
MESH:D019337	8623	1	0.04827378690242767
MESH:D019337	8625	1	0.08489689230918884
MESH:D019337	8701	1	0.1972174346446991
MESH:D019337	8714	1	0.17111973464488983
MESH:D019337	8743	1	0.20386068522930145
MESH:D019337	8795	1	0.20512405037879944
MESH:D019337	8813	1	0.051201723515987396
MESH:D019337	8833	1	0.11070907115936279
MESH:D019337	8837	1	0.12983404099941254
MESH:D019337	8863	1	0.09052274376153946
MESH:D019337	8864	1	0.06473776698112488
MESH:D019337	8877	1	0.21539950370788574
MESH:D019337	8915	1	0.17484185099601746
MESH:D019337	9126	1	0.31627607345581055
MESH:D019337	9138	1	0.054275620728731155
MESH:D019337	9145	1	0.10862873494625092
MESH:D019337	9242	1	0.1784583479166031
MESH:D019337	9260	1	0.32129552960395813
MESH:D019337	9429	1	0.20648466050624847
MESH:D019337	9446	1	0.14549218118190765
MESH:D019337	9611	1	0.13020913302898407
MESH:D019337	9612	1	0.09045284241437912
MESH:D019337	9623	1	0.08413562923669815
MESH:D019337	9734	1	0.22419072687625885
MESH:D019337	9920	1	0.07493240386247635
MESH:D019337	9935	1	0.25885725021362305
MESH:D019337	9947	1	0.13928459584712982
MESH:D019337	9965	1	0.1604699194431305
MESH:D019337	10019	1	0.30518367886543274
MESH:D019337	10043	1	0.09002772718667984
MESH:D019337	10077	1	0.17910635471343994
MESH:D019337	10113	1	0.20079687237739563
MESH:D019337	10125	1	0.2451314777135849
MESH:D019337	10296	1	0.1742207407951355
MESH:D019337	10320	1	0.3979763686656952
MESH:D019337	10437	1	0.19131602346897125
MESH:D019337	10563	1	0.25523778796195984
MESH:D019337	10634	1	0.09981971234083176
MESH:D019337	10672	1	0.17084133625030518
MESH:D019337	10673	1	0.3230033814907074
MESH:D019337	10693	1	0.06983167678117752
MESH:D019337	10735	1	0.25369974970817566
MESH:D019337	10752	1	0.1709800362586975
MESH:D019337	10801	1	0.12604095041751862
MESH:D019337	10804	1	0.11846590787172318
MESH:D019337	10841	1	0.0624612458050251
MESH:D019337	10848	1	0.19855794310569763
MESH:D019337	10892	1	0.28552764654159546
MESH:D019337	10982	1	0.11774509400129318
MESH:D019337	11040	1	0.2677730321884155
MESH:D019337	11168	1	0.14326238632202148
MESH:D019337	11262	1	0.0965629294514656
MESH:D019337	11326	1	0.12266915291547775
MESH:D019337	22794	1	0.13981398940086365
MESH:D019337	22924	1	0.044305220246315
MESH:D019337	22943	1	0.18566803634166718
MESH:D019337	23218	1	0.08996719866991043
MESH:D019337	23365	1	0.1671120971441269
MESH:D019337	23457	1	0.10430419445037842
MESH:D019337	23492	1	0.16625358164310455
MESH:D019337	23495	1	0.2833337187767029
MESH:D019337	23532	1	0.3511514663696289
MESH:D019337	23583	1	0.1172398179769516
MESH:D019337	25865	1	0.22833244502544403
MESH:D019337	25913	1	0.19891467690467834
MESH:D019337	26034	1	-0.01646617241203785
MESH:D019337	26040	1	0.34146633744239807
MESH:D019337	26160	1	0.06782947480678558
MESH:D019337	26511	1	-0.03388511389493942
MESH:D019337	27086	1	0.29222697019577026
MESH:D019337	27087	1	0.19913792610168457
MESH:D019337	27102	1	0.09410414844751358
MESH:D019337	27113	1	0.1455971747636795
MESH:D019337	27161	1	0.10425839573144913
MESH:D019337	27164	1	0.0940035805106163
MESH:D019337	29072	1	0.23218509554862976
MESH:D019337	30012	1	0.22063590586185455
MESH:D019337	30845	1	0.022227903828024864
MESH:D019337	50489	1	0.18095463514328003
MESH:D019337	50943	1	0.2859380841255188
MESH:D019337	51119	1	0.22933228313922882
MESH:D019337	51176	1	0.27023908495903015
MESH:D019337	51185	1	0.29017722606658936
MESH:D019337	51301	1	0.07733330130577087
MESH:D019337	51510	1	0.07766834646463394
MESH:D019337	53826	1	0.05549444630742073
MESH:D019337	53827	1	0.17612233757972717
MESH:D019337	53942	1	0.0797991007566452
MESH:D019337	53947	1	0.1615983247756958
MESH:D019337	54205	1	0.040148355066776276
MESH:D019337	54541	1	0.13739021122455597
MESH:D019337	54658	1	0.23179008066654205
MESH:D019337	54790	1	0.401992529630661
MESH:D019337	54904	1	0.22964449226856232
MESH:D019337	54986	1	0.14671459794044495
MESH:D019337	55289	1	0.05168804153800011
MESH:D019337	55294	1	0.28331732749938965
MESH:D019337	55512	1	0.1758762001991272
MESH:D019337	55718	1	0.09476209431886673
MESH:D019337	55892	1	0.050785910338163376
MESH:D019337	55904	1	0.21881410479545593
MESH:D019337	57167	1	0.34026920795440674
MESH:D019337	57379	1	0.08985652774572372
MESH:D019337	57381	1	0.2017737179994583
MESH:D019337	57410	1	0.24710461497306824
MESH:D019337	57476	1	0.11992979794740677
MESH:D019337	57591	1	0.11321970075368881
MESH:D019337	60468	1	0.25356706976890564
MESH:D019337	64005	1	0.0391090102493763
MESH:D019337	64109	1	0.31209513545036316
MESH:D019337	64225	1	0.10870759189128876
MESH:D019337	64324	1	0.24732030928134918
MESH:D019337	64783	1	0.18394632637500763
MESH:D019337	64864	1	0.1165023222565651
MESH:D019337	64919	1	0.21517999470233917
MESH:D019337	79870	1	0.2732044458389282
MESH:D019337	79885	1	0.20414483547210693
MESH:D019337	80829	1	-0.0005735639715567231
MESH:D019337	81037	1	0.15196901559829712
MESH:D019337	81552	1	0.127340167760849
MESH:D019337	81608	1	0.12998159229755402
MESH:D019337	83483	1	0.12477238476276398
MESH:D019337	83933	1	0.17734509706497192
MESH:D019337	84159	1	0.26904061436653137
MESH:D019337	84433	1	0.29761597514152527
MESH:D019337	84444	1	0.23934306204319
MESH:D019337	84662	1	0.259115606546402
MESH:D019337	84939	1	0.14143545925617218
MESH:D019337	85019	1	0.09638920426368713
MESH:D019337	92483	1	-0.05625307932496071
MESH:D019337	93035	1	0.0558183416724205
MESH:D019337	121256	1	0.1336735188961029
MESH:D019337	145270	1	0.10520816594362259
MESH:D019337	147920	1	0.05023306608200073
MESH:D019337	170680	1	0.04250750318169594
MESH:D019337	171023	1	0.4483852684497833
MESH:D019337	197257	1	0.09257034212350845
MESH:D019337	200942	1	0.008336370810866356
MESH:D019337	201161	1	0.0544709786772728
MESH:D019337	219844	1	0.0394752100110054
MESH:D019337	286530	1	0.13810202479362488
MESH:D019337	327657	1	0.1854206919670105
MESH:D019337	340152	1	0.26658895611763
MESH:D019337	343641	1	0.1567288488149643
MESH:D019337	347734	1	0.3871508240699768
MESH:D019337	375790	1	0.15638110041618347
MESH:D001932	29	1	0.056594640016555786
MESH:D001932	238	1	0.2403436303138733
MESH:D001932	257	1	0.04493316635489464
MESH:D001932	324	1	0.06502068787813187
MESH:D001932	474	1	0.06571925431489944
MESH:D001932	595	1	0.16108697652816772
MESH:D001932	675	1	0.24222122132778168
MESH:D001932	682	1	0.14947716891765594
MESH:D001932	898	1	0.11013505607843399
MESH:D001932	1019	1	0.16192162036895752
MESH:D001932	1021	1	0.17545318603515625
MESH:D001932	1029	1	0.22634421288967133
MESH:D001932	1499	1	0.1558379977941513
MESH:D001932	1559	1	0.11121155321598053
MESH:D001932	1612	1	0.23026412725448608
MESH:D001932	1755	1	0.058444682508707047
MESH:D001932	1786	1	0.12928786873817444
MESH:D001932	1956	1	0.2713576853275299
MESH:D001932	2026	1	0.259850412607193
MESH:D001932	2064	1	0.28839653730392456
MESH:D001932	2100	1	0.08771825581789017
MESH:D001932	2130	1	0.36671632528305054
MESH:D001932	2275	1	0.13170619308948517
MESH:D001932	2313	1	0.1861501932144165
MESH:D001932	2670	1	0.28246673941612244
MESH:D001932	2735	1	0.18830141425132751
MESH:D001932	2736	1	0.11730024218559265
MESH:D001932	3090	1	0.11159416288137436
MESH:D001932	3280	1	0.12482188642024994
MESH:D001932	3417	1	0.40679192543029785
MESH:D001932	3558	1	0.14544597268104553
MESH:D001932	4140	1	0.00946733821183443
MESH:D001932	4151	1	0.057943616062402725
MESH:D001932	4255	1	0.399188369512558
MESH:D001932	4352	1	0.11406131833791733
MESH:D001932	4609	1	0.2433856725692749
MESH:D001932	4610	1	0.09975205361843109
MESH:D001932	4613	1	0.3541914224624634
MESH:D001932	4659	1	0.042694393545389175
MESH:D001932	4853	1	0.15022915601730347
MESH:D001932	4916	1	0.23779921233654022
MESH:D001932	5015	1	0.20502036809921265
MESH:D001932	5111	1	0.08159437775611877
MESH:D001932	5156	1	0.23385600745677948
MESH:D001932	5294	1	0.11938575655221939
MESH:D001932	5395	1	0.14614972472190857
MESH:D001932	5444	1	0.02757919393479824
MESH:D001932	5727	1	0.2141585350036621
MESH:D001932	5970	1	0.06478815525770187
MESH:D001932	6275	1	0.16097146272659302
MESH:D001932	6277	1	0.0819401741027832
MESH:D001932	6281	1	0.06890825927257538
MESH:D001932	6447	1	0.04604401811957359
MESH:D001932	6469	1	0.1968189924955368
MESH:D001932	6502	1	0.14497853815555573
MESH:D001932	6598	1	0.2587234079837799
MESH:D001932	6608	1	0.16700054705142975
MESH:D001932	6648	1	0.13402152061462402
MESH:D001932	6696	1	0.12439697235822678
MESH:D001932	6774	1	0.14914610981941223
MESH:D001932	6855	1	0.14367230236530304
MESH:D001932	7052	1	0.13259223103523254
MESH:D001932	7157	1	0.255784273147583
MESH:D001932	7225	1	0.08321837335824966
MESH:D001932	7409	1	0.13352009654045105
MESH:D001932	7422	1	0.18036562204360962
MESH:D001932	7994	1	0.14841404557228088
MESH:D001932	8493	1	0.18948931992053986
MESH:D001932	8643	1	0.09579335153102875
MESH:D001932	8660	1	0.07979398220777512
MESH:D001932	8842	1	0.2882358133792877
MESH:D001932	8848	1	0.10451249778270721
MESH:D001932	9074	1	0.17117732763290405
MESH:D001932	9696	1	0.07721790671348572
MESH:D001932	9727	1	0.03317466005682945
MESH:D001932	10215	1	0.26287320256233215
MESH:D001932	10389	1	0.06350792944431305
MESH:D001932	10763	1	0.24432487785816193
MESH:D001932	11186	1	0.20768123865127563
MESH:D001932	22865	1	0.044334448873996735
MESH:D001932	23030	1	0.1000969260931015
MESH:D001932	23081	1	0.14139054715633392
MESH:D001932	23411	1	0.0843518003821373
MESH:D001932	23462	1	0.10686277598142624
MESH:D001932	23532	1	0.2806161940097809
MESH:D001932	26050	1	0.036150649189949036
MESH:D001932	27436	1	0.16513143479824066
MESH:D001932	28514	1	0.10711484402418137
MESH:D001932	51528	1	0.016776515170931816
MESH:D001932	51684	1	0.16397088766098022
MESH:D001932	56980	1	0.11670471727848053
