tok	original_global_distance	global_distance_qst	local_distance_qst	ratio_metric	year_1	year_2
18.5	0.3507631301879882	0.5760341170902554	0.7580037956855384	1.3586803568646673	2008	2009
straightforward	0.2599499768018722	0.5831828999480048	0.7676119979912882	1.3991338164275324	2008	2009
fs	0.8273937033116817	0.672236316788387	0.968876093950222	2.0509786508420866	2008	2009
neurotransmitter	0.1983908712863922	0.5625367118778637	0.6825996424551577	1.2859061026414813	2008	2009
predict	0.1178365182876586	0.576639844701812	0.805120938029225	1.3620550670283633	2008	2009
pneumococcal	0.300259872674942	0.6006704633096661	0.8200866020183862	1.5041974312445239	2008	2009
macromolecules	0.3289479154348373	0.6345353024457292	0.8479156143491794	1.7362423968501146	2008	2009
professor	0.2789831268787384	0.5750782863161046	0.8271024075612253	1.3533746753735267	2008	2009
unaware	0.2669610345363617	0.5804766073378996	0.7789635982558107	1.3836573061026824	2008	2009
till	0.4265988963842392	0.5798178633094369	0.7722004984768231	1.3799203075985	2008	2009
caucasian	0.2202239125967025	0.5890020625311896	0.7396910114682917	1.4331022344263895	2008	2009
processivity	0.3759188312292099	0.5811724020331228	0.7659050125820213	1.3876172555350197	2008	2009
reactants	0.5792663902044296	0.6156514186459602	0.8388421184228665	1.6018048420448248	2008	2009
willing	0.1927513915300369	0.6161597578652125	0.7643329927292299	1.6052505449619972	2008	2009
smoothly	0.7313516736030579	0.6019446931842898	0.9226836555398193	1.512213712209031	2008	2009
caucasians	0.2622775763273239	0.5748337566577867	0.7576579778598946	1.3520211579805668	2008	2009
cyst	0.1688686418533325	0.5894853003783007	0.7591777436104157	1.435966363498135	2008	2009
points	0.1777971702814102	0.5331388520839008	0.7004990846546572	1.1419644887214142	2008	2009
treatable	0.4229943138360977	0.6102942154682878	0.7909887631603231	1.5660383799579587	2008	2009
chow	0.2542207586765289	0.5762276719790527	0.8352202616176474	1.359757666740735	2008	2009
quantitate	0.5354375973343849	0.6127419692144215	0.8094753475436115	1.5822576176701457	2008	2009
seoul	0.4780822339653969	0.5580220343635145	0.8093947372109488	1.2625562307385976	2008	2009
sheath	0.359123774766922	0.6334548767757288	0.864475915083999	1.7281770691794152	2008	2009
timely	0.2324391776323318	0.5654769897858002	0.6729222218689168	1.301374096407567	2008	2009
referral	0.2080102676153183	0.5961705700063445	0.6740008056572556	1.4762930230610263	2008	2009
cytological	0.3022711533308029	0.6137712751253245	0.8242640594939675	1.5891393767371462	2008	2009
filters	0.4219014024734497	0.6664573360488952	0.9418474422101697	1.9981172068188369	2008	2009
tooth	0.2193254601955414	0.6313503592367103	0.8770814793380428	1.7126026704637456	2008	2009
reviewers	0.176226018667221	0.557085117227953	0.8062479270236548	1.2577701470344704	2008	2009
differentiate	0.1156769794225692	0.5924930482383848	0.8118307713480715	1.453945866879305	2008	2009
related_peptide	0.304026637673378	0.5603791039834554	0.7581075444140475	1.2746871430842226	2008	2009
sows	0.5395031329989434	0.6656770479512097	0.9088051100544309	1.9911197956102706	2008	2009
translation	0.1986514008045196	0.5457112416120056	0.6687443003541604	1.201243111426345	2008	2009
alleviate	0.1875790780782699	0.5446253604034319	0.6204762620281578	1.195994052031387	2008	2009
open	0.2752635425329208	0.5050891598225122	0.7201646317968666	1.020565966268539	2008	2009
quite	0.2371667259931564	0.5748238796608343	0.7329453618545875	1.3519665196678814	2008	2009
antiproliferative	0.1958402782678604	0.6119571652381977	0.7799107196424917	1.5770350858658264	2008	2009
tentative	0.6809221632778645	0.5742722090288874	0.8988920734094026	1.348918772060747	2008	2009
reservoir	0.214636423587799	0.5991204589570975	0.8389566775502117	1.494514929343773	2008	2009
amplifies	0.5677878251671791	0.5916574345063407	0.8852653575884016	1.4489242231974173	2008	2009
leg	0.2569897574186325	0.6199223294178642	0.8529054928157407	1.6310411723697862	2008	2009
underscore	0.1771122354269027	0.5579009925650579	0.6815916135800296	1.2619367679696878	2008	2009
ish	0.4957908043265343	0.5882629454728001	0.782878884126108	1.4287345260880298	2008	2009
dynamically	0.3026061224937439	0.5851815528777494	0.7575530995489717	1.4106931765869404	2008	2009
personality	0.188897043466568	0.5724741067725033	0.7608606497070791	1.3390396133688123	2008	2009
italy	0.1729824864864349	0.5768078748248932	0.7573617065962913	1.3629929304242692	2008	2009
laparotomy	0.1370134961605071	0.5773412464772275	0.7000979395280463	1.3659748950310595	2008	2009
compositional	0.5416624063253402	0.6459994967159511	0.953846276099465	1.8248547409482159	2008	2009
nicotinamide	0.342974807024002	0.5637142790477846	0.7725460303414374	1.2920759309230887	2008	2009
81.8	0.3471091932058334	0.5916019910806124	0.8700170603403533	1.4485917613701855	2008	2009
fever	0.1450184679031372	0.5844145210353449	0.8424273800794942	1.406243843002629	2008	2009
ip3	0.373272505402565	0.6254344327739031	0.8362780031326722	1.6697595494579334	2008	2009
vimentin	0.2748581355810165	0.6301502564951545	0.792239706310885	1.7038007124828491	2008	2009
da	0.3201009893417358	0.5944390119940564	0.8240123171736334	1.4657203961278065	2008	2009
dendrites	0.1658154374361037	0.5988366062695863	0.7962588252729216	1.4927498760567648	2008	2009
melphalan	0.3862439358234406	0.5860693766789333	0.7707923902928974	1.4158637792409638	2008	2009
digestive	0.2701867479085922	0.598132881613688	0.7836040697574963	1.4883847278062374	2008	2009
women	0.1076344859600066	0.44748074646833275	0.6239321900755197	0.8098916799877376	2008	2009
dat	0.4035367810726166	0.657034757175936	0.8588987683861095	1.9157473561044933	2008	2009
scale	0.1609469121694564	0.48458018676313586	0.6906297400807802	0.9401660051055201	2008	2009
diaries	0.3955132001638412	0.6072358834218342	0.7714109898921045	1.5460574369985385	2008	2009
cbl	0.4486408135294914	0.6197592027529647	0.7590122674465992	1.6299124324376981	2008	2009
definitively	0.6147543284296989	0.6217293582789833	0.8588920061865829	1.6436098647526636	2008	2009
sectors	0.2954892420768737	0.5983587473066557	0.7908261612914268	1.4897840878997222	2008	2009
rice	0.1968754053115844	0.6124136746796379	0.7970124573175312	1.5800703860577203	2008	2009
asthma	0.1760486823320388	0.569738652622567	0.8007779990632931	1.3241688013466424	2008	2009
strains	0.114867678284645	0.5189466795368215	0.6801493434568868	1.0787716401939758	2008	2009
blood_glucose	0.2356029504537582	0.5971122109196768	0.7584793669237261	1.4820806862444553	2008	2009
alfalfa	0.557282065153122	0.6269855150247531	0.9713800605841462	1.6808610396627348	2008	2009
immunoglobulins	0.3965963613986969	0.5806333088049399	0.799476298797464	1.3845479886595713	2008	2009
pathways	0.1287789964675903	0.5043482228403767	0.5826747562669072	1.017545474628557	2008	2009
inducible_nitric_oxide_synthase	0.3090068835020065	0.5586893100173238	0.8178973551268564	1.2659772869749772	2008	2009
cows	0.3441877382993698	0.662230366685136	0.8872133124816823	1.9605977014156706	2008	2009
barbed	0.3717415547370911	0.5126795895305964	0.674230934100045	1.0520379990584965	2008	2009
f	0.3697602081298828	0.5482520154702984	0.7111758303264624	1.2136236004263832	2008	2009
held	0.2337999778985977	0.5840257408680711	0.7769501925058447	1.4039949060474044	2008	2009
quantitation	0.238982190489769	0.5832481110213134	0.7801271062008834	1.3995092198637682	2008	2009
med	0.3577711170911788	0.6148200815766772	0.7578958656561736	1.5961893446920923	2008	2009
swallowing	0.3213000744581222	0.6305091560271014	0.7758804215568174	1.706427009794452	2008	2009
nominal	0.4324690988659859	0.5966453134440567	0.8049647381228114	1.4792075890788112	2008	2009
1.44	0.2802580195665359	0.5566688055990777	0.680770517069184	1.2556499804876342	2008	2009
depict	0.5567914742231369	0.5941694312603287	0.7371805072282976	1.4640824940948975	2008	2009
fibrogenesis	0.5284532091021538	0.6159523623876281	0.9707480888311802	1.603843643504775	2008	2009
radiologic	0.2759707123041153	0.596739900879559	0.744436991741401	1.4797891043054363	2008	2009
vertebrae	0.3902164268493652	0.6309252595689154	0.8563348889392084	1.7094782992517603	2008	2009
colocalize	0.2871946763992309	0.5825191489920424	0.8093161097316226	1.3953194441987447	2008	2009
kir	0.3782076507806778	0.6228490706073466	0.8443503786588163	1.6514584005144952	2008	2009
c._pneumoniae	0.5278060573339463	0.6297753297715488	0.8954800323674916	1.701062572040213	2008	2009
constituted	0.4225965571403503	0.5977039969969857	0.8476023259894628	1.485731880345098	2008	2009
clone	0.2498643457889557	0.6332693709483332	0.7247596636557577	1.7267970569731583	2008	2009
produced	0.1490672880411148	0.5466742411270644	0.7527442599271169	1.2059192102522767	2008	2009
2.96	0.4602505388855934	0.5785751297029285	0.7227982667217332	1.3729021955801477	2008	2009
antinuclear	0.4307513934373855	0.585369073934955	0.8144993174955367	1.4117834371166165	2008	2009
mn2	0.2535544449090958	0.5320771123345398	0.5986621486548482	1.137104267305998	2008	2009
evidenced	0.1328335738182067	0.5910272597798303	0.796519124612243	1.4451507439387083	2008	2009
immobilized	0.1687292045354843	0.5964143425480617	0.7713657939606572	1.4777887457982488	2008	2009
subunit	0.2086807966232299	0.5344107942586335	0.8251116650397937	1.1478161170160315	2008	2009
proton	0.2753698194026947	0.6363673702468423	0.8250312218813411	1.7500282377816956	2008	2009
clodronate	0.5530807244777679	0.5659027478253443	0.7579765081520129	1.3036312600238662	2008	2009
terminal	0.1814727944135666	0.47383013753229536	0.5224349207100663	0.9005269425923805	2008	2009
streptococcus	0.3854268717765808	0.627173773836896	0.8835543750698782	1.6822147419492965	2008	2009
necrotic	0.2933706218004226	0.5749009799287825	0.8032630694012067	1.3523930961602038	2008	2009
nonreceptor	0.644372695684433	0.5283825599680839	0.6555874392809374	1.120362639541757	2008	2009
managing	0.2535023647546768	0.6143349857128547	0.7545852119789277	1.5929238145917333	2008	2009
buildings	0.5274260383844376	0.6568381824170192	0.907713956882171	1.9140771168639337	2008	2009
oropharynx	0.4600371441245079	0.6175107265614923	0.8774754662380436	1.6144524028352096	2008	2009
75	0.2504166114330292	0.5747057327953929	0.7689076287243642	1.3513131427160872	2008	2009
precludes	0.6008343058824539	0.6200475386935556	0.8121622257986789	1.6319082038883448	2008	2009
osteoblast	0.2596005398035049	0.6103442100653756	0.8339114836904652	1.566367614267397	2008	2009
non-	0.2985789316892624	0.5640377694098971	0.7521374625066054	1.2937766848436292	2008	2009
draws	0.3760147243738174	0.5592932615767187	0.8022550598527092	1.2690826184725585	2008	2009
ar	0.4851516366004944	0.6163722404198526	0.8441469989485556	1.606693533060348	2008	2009
challenged	0.1764361315965652	0.5641359067132927	0.6812010156332662	1.294293141835406	2008	2009
compliance	0.2226733136177063	0.6149084992894485	0.7298236596742097	1.5967854345132266	2008	2009
do	0.0818072831630706	0.5079193763704093	0.6747815818264149	1.0321873123635548	2008	2009
p24	0.5630036401748657	0.6593834066151455	0.9120612489870504	1.93585227326293	2008	2009
creatinine	0.177484775185585	0.5597952157324767	0.714948069547096	1.271669994827397	2008	2009
significant	0.1009141767024993	0.44527395549322984	0.540754015816552	0.8026916347314129	2008	2009
additionally	0.3100686329603195	0.5603245114282296	0.5943741763290527	1.27440470527109	2008	2009
modifying	0.2401738798618316	0.5618608065793309	0.6849596782417845	1.2823796980880307	2008	2009
abundantly	0.248400604724884	0.5359240539955322	0.696978275775923	1.1548197199394876	2008	2009
perturbs	0.5510663866996766	0.6099827410009159	0.8066871815550434	1.5639890977295143	2008	2009
f344	0.4611934441328049	0.6295156591081239	0.8123480303704371	1.699169410487567	2008	2009
termination	0.3062250083684921	0.6151898643597258	0.7941047205422155	1.5986841493562263	2008	2009
305	0.5981479570269584	0.6102531305664222	0.7978254820792516	1.5657678827627477	2008	2009
strands	0.2017194962501526	0.5942881995650708	0.7761503447507222	1.4648038310149836	2008	2009
humanized	0.3094331431388855	0.5926853010289402	0.8425016891265553	1.4551041308505572	2008	2009
clostridium_difficile	0.2646862369775772	0.5810571548930921	0.7627632997844516	1.3869604450335342	2008	2009
replacing	0.3813787585496902	0.6116722660521787	0.8243850462484464	1.575144427192439	2008	2009
intraepithelial	0.5112657532095909	0.60944783083057	0.8935756858884235	1.560477393139707	2008	2009
hybrid	0.2720530831813812	0.588911617376807	0.8095961412314404	1.4325669181379133	2008	2009
substrate	0.1832601225376129	0.5552174291221238	0.7620671287185866	1.248289536225037	2008	2009
dysfunctional	0.4730875596404075	0.5803261246072929	0.8317819675837863	1.3828025965739628	2008	2009
cassettes	0.3827096432447433	0.6321773098472682	0.7497653076162163	1.7187012296189992	2008	2009
major	0.1665552866458892	0.4952642456122116	0.6387676443012252	0.9812347179821547	2008	2009
vasculitis	0.357376195192337	0.6355441579431518	0.8273760577539931	1.743816629077436	2008	2009
powder	0.2214477527141571	0.6270688779102922	0.8286421646385715	1.6814603039739116	2008	2009
sma	0.4012189614772796	0.6219797634700914	0.7980902047644861	1.6453610240013725	2008	2009
peri	0.3064532601833343	0.6025782478680158	0.7777653437261994	1.5162185880250938	2008	2009
untranslated	0.1925574737787246	0.514177773154107	0.6724066056337675	1.0583660951297083	2008	2009
absorption	0.2326872909069061	0.5955039561089265	0.812302769596031	1.4722120651179704	2008	2009
checkpoints	0.4002410304546356	0.5682679593094867	0.8476376165876832	1.316251530464585	2008	2009
oligomers	0.2089452332258224	0.5819927478308912	0.7724197778830073	1.3923029918998646	2008	2009
aid	0.214536143541336	0.5798487529212495	0.7817871317582022	1.3800952798613642	2008	2009
estimated	0.0988208121061324	0.5487746956171908	0.7439859745128833	1.2161877675894321	2008	2009
caveolae	0.2730911910533905	0.585670890070728	0.7099739773248656	1.4135402896762548	2008	2009
nano	0.2407723319530487	0.6439697970896421	0.8627590003438808	1.8087504706778545	2008	2009
between	0.0719696533679961	0.47978353492585096	0.6210591598275803	0.9222767196679656	2008	2009
pcp	0.4282578688859939	0.6223957027610071	0.8944798104126722	1.6482749463178938	2008	2009
connective	0.2580740565061569	0.5576023262888333	0.6654593110068455	1.26040971601691	2008	2009
laws	0.3637694770097732	0.6447879811608325	0.8506050500255987	1.815220057215403	2008	2009
syngeneic	0.2428134834766387	0.5671708853921722	0.6697253912909698	1.3103806242472087	2008	2009
2-week	0.4698112234473228	0.5827497874696377	0.7604719226479681	1.3966434766698466	2008	2009
e2	0.3738340848684311	0.6338749124097952	0.9099512064249308	1.731306960093586	2008	2009
stent	0.2682177603244781	0.6348736174189441	0.8487926665962908	1.7387777156256463	2008	2009
