tok	original_global_distance	global_distance_qst	local_distance_qst	ratio_metric	year_1	year_2
neurochemical	0.3496336686611175	0.6260441601111499	0.8269857809326498	1.6741125377189647	2007	2008
looks	0.3788397520780563	0.6627309753806544	0.8479911089452941	1.9649921190617408	2007	2008
uses	0.1608478140830993	0.6524746807295575	0.812550726420664	1.8774881844560078	2007	2008
overlying	0.3821719342470169	0.6402043566796802	0.8582713118965576	1.779355499615423	2007	2008
was	0.0703214079141616	0.5351141689350499	0.655584322310378	1.1510657739540529	2007	2008
ryr1	0.5314931213855744	0.6211908936135627	0.8133244160747791	1.6398520604197482	2007	2008
adoptively	0.4299752140045166	0.5803157990359767	0.7132441118999565	1.3827439720222472	2007	2008
progestin	0.479340640604496	0.6071581878210921	0.8328112246468623	1.545553881989986	2007	2008
clue	0.6650328221917152	0.6149089715112196	0.8224650458597734	1.5967886188476468	2007	2008
legs	0.4601692959666252	0.664574771367393	0.9008287245084019	1.9812903581420978	2007	2008
appearance	0.2408122479915619	0.6430084746718089	0.7880325406094189	1.8011869443698287	2007	2008
executed	0.6413995856046677	0.6470525592677213	0.8967884048289864	1.8332830461250753	2007	2008
postulated	0.3030426502227783	0.6443558105523758	0.9155733257092242	1.8117990667952977	2007	2008
ascending	0.3338039928674698	0.6622266395007783	0.8773171635368717	1.9605650324881208	2007	2008
burn	0.4636137342453003	0.6823063128243276	0.9528514120389329	2.1476860899884316	2007	2008
founder	0.2959090650081634	0.6160181102883456	0.7164321572122078	1.6042894907125322	2007	2008
ihc	0.2247934001684189	0.6442570621217198	0.8542132239230258	1.8110185572880066	2007	2008
atrophy	0.2950408971309662	0.6690747106281574	0.899853989640507	2.0218300991688625	2007	2008
micrograms	0.8918369517009705	0.7194515706395166	0.9911588181658679	2.564446973663417	2007	2008
subset	0.1858519893884659	0.6310227711189882	0.8383031374938078	1.7101943473115555	2007	2008
allocation	0.274527136683464	0.6021535088263578	0.7393103208447445	1.51353228490218	2007	2008
proceeded	0.581041229069233	0.6444437823329993	0.9286501757924625	1.8124947626047672	2007	2008
gastrocnemius	0.5280147278308869	0.6517561034069244	0.9251326763911938	1.8715506855487092	2007	2008
hl-60	0.3958101844787597	0.6770054528273243	0.9293039580427853	2.0960274987719574	2007	2008
injecting	0.3185594016313552	0.641536221122845	0.8608586398563585	1.7896821350608443	2007	2008
prove	0.1292256784439087	0.6011262687675328	0.6304533409412539	1.5070590557822197	2007	2008
homozygosity	0.360770770907402	0.6298495699889365	0.8160946779759676	1.7016043179258522	2007	2008
50.0	0.2951286125183106	0.6019964034937333	0.8809784224835688	1.5125401096325388	2007	2008
spots	0.339366050362587	0.6520214344115982	0.895358279656864	1.8737402210653002	2007	2008
pre	0.2503846687078476	0.6181964970404688	0.7718006007877127	1.6191483112348335	2007	2008
scavenging	0.2843298995494842	0.6594676391254582	0.8870156882429949	1.9365784721071426	2007	2008
disciplinary	0.3930726271867752	0.5992845200690566	0.8230742568115507	1.4955362347677041	2007	2008
70	0.2140928745269775	0.5996435498760468	0.8228081920559539	1.4977741702185465	2007	2008
treat	0.1466871285438537	0.6378324651777604	0.8674589087132591	1.7611530682639	2007	2008
justification	0.5114543762803078	0.611665901027367	0.7570886792070534	1.5751022190571855	2007	2008
but	0.0856402283906936	0.5113445890830778	0.7102630437221791	1.0464318570085638	2007	2008
neutropenia	0.2485273218154907	0.600383218442998	0.834514431820733	1.502397412100068	2007	2008
generally	0.2412050122022628	0.6134592884926446	0.7170036469090714	1.5870496178795686	2007	2008
reconstruction	0.1717841970920562	0.6188199219874722	0.8586121542999774	1.6234319621686364	2007	2008
valence	0.3939735496044159	0.6270774837954285	0.8157862769125949	1.6815221836898613	2007	2008
encouraged	0.2338866245746612	0.6074633248387267	0.72539546791256	1.5475326594366017	2007	2008
remission	0.2470136135816574	0.6565268155122835	0.8633655363369038	1.9114354341561786	2007	2008
concepts	0.1732087761163711	0.6206095696604029	0.7476978763374332	1.635807126460432	2007	2008
fracture	0.2283974260091781	0.6606320157561671	0.8982141418403371	1.9466539167746273	2007	2008
egf	0.3926239949464798	0.7033494566160198	0.9154270447846664	2.370969722801465	2007	2008
expense	0.2126875227689743	0.6120286581083585	0.7421858020351576	1.5775099653605211	2007	2008
investigations	0.1689516234397888	0.6176172320859902	0.7934490590544905	1.6151806093544456	2007	2008
incorporates	0.2126191300153732	0.6168710713932116	0.7033541029014496	1.610087428366227	2007	2008
9.6	0.3290357506275177	0.5897089919418512	0.84065655007117	1.4372944577383338	2007	2008
uncovering	0.4636497175693512	0.582540606389174	0.7336133304535691	1.3954425635280925	2007	2008
11.9	0.3838305294513702	0.5872532242097683	0.7977412914360533	1.4227930020420687	2007	2008
attached	0.1706203091144561	0.6425349588676809	0.8012902867217441	1.7974763541418315	2007	2008
hindlimb	0.3696741491556167	0.6254433236171558	0.8613405733732745	1.6698229214792424	2007	2008
collecting	0.3948178052902221	0.6701078644099648	0.8360645307111316	2.0312938446120583	2007	2008
heritability	0.2648361396789551	0.6404150159935417	0.85578751351861	1.7809837576032919	2007	2008
optimisation	0.5921433979272842	0.6394015498745165	0.8999753997420386	1.7731677705547906	2007	2008
guinea_pig	0.3634162950515747	0.6472993361909297	0.9216673101054956	1.8352654321664001	2007	2008
hypothalamic	0.226172946691513	0.6239967624774914	0.889476148326633	1.6595515681966355	2007	2008
survivals	0.6117882406711579	0.6125134113049964	0.7729919680261214	1.5807344800444556	2007	2008
encephalopathy	0.2342519038915634	0.6227121762487823	0.8868484621838757	1.650496350657202	2007	2008
newborns	0.3274003803730011	0.6672069797072027	0.8499616173346728	2.004870712493254	2007	2008
histologically	0.1982871276140213	0.635627936541295	0.8604889794368089	1.7444475037624059	2007	2008
succumbed	0.4244521266222	0.5897694037318434	0.7551301785508236	1.4376533810421277	2007	2008
pluripotent	0.4404122561216354	0.7206139313147406	0.9608211289168607	2.579276535533143	2007	2008
particular	0.2002135759592056	0.5860101497156274	0.7065702230883903	1.4155181565758024	2007	2008
makers	0.2672656309604644	0.53206591446686	0.6884065995831994	1.1370531254645655	2007	2008
generalized	0.3269617730379104	0.6598008467254592	0.9283543444155615	1.9394546999151405	2007	2008
conflicts	0.5044843897223472	0.7082887717374126	0.9351496991863792	2.4280476824835757	2007	2008
intestine	0.2275235325098037	0.6523721920155556	0.8936800206576152	1.8766398344195416	2007	2008
anaemia	0.2852745312452316	0.6539285552033296	0.8745362500099338	1.8895767479097747	2007	2008
currents	0.1619206357002258	0.6599289738934254	0.8809090581035458	1.9405621862257993	2007	2008
dsm	0.2992718356847763	0.6239257542418417	0.8609551767794179	1.6590494065447625	2007	2008
histocompatibility	0.2174537140130996	0.5443053822399762	0.7601062428582255	1.194452076075685	2007	2008
costs	0.1723946493864059	0.6233463259561829	0.8230768406195645	1.6549588359615133	2007	2008
variation	0.1802236229181289	0.6245237517872981	0.8096692243865513	1.6632843082886952	2007	2008
searched	0.1174509990215301	0.5878087368752378	0.7619230315683653	1.4260582148664311	2007	2008
depolarized	0.4815110298991203	0.650031890341807	0.9344911841265177	1.8574032101858655	2007	2008
3p	0.4517161262035369	0.6123747766827308	0.8931925131850715	1.5798114772874445	2007	2008
did	0.070939712524414	0.5516481975411266	0.6862421569105824	1.2303913902336288	2007	2008
b.	0.367965133190155	0.6384598719190511	0.868325035088972	1.7659446969496548	2007	2008
copies	0.1615184128284454	0.6212505337289645	0.7843013514159446	1.6402677470293614	2007	2008
prostaglandin	0.2805597805976867	0.6229699285733388	0.843946204658911	1.6523083323726795	2007	2008
bone_loss	0.3493900465965271	0.6109017051152641	0.8287713355899426	1.5700446728923183	2007	2008
nhs	0.3578886592388153	0.6341899425380756	0.7825207136392667	1.7336591206328047	2007	2008
elastic	0.3034848588705063	0.6739108145968333	0.920887541491638	2.0666457054183827	2007	2008
b16	0.4917792677879333	0.6699303200746071	0.9735400723109745	2.0296633129890465	2007	2008
waf1	0.3745092338323593	0.5888417548954819	0.7913265562037706	1.4321535854055314	2007	2008
tlr	0.2714564204216003	0.6441039555076502	0.8844810662840992	1.809809256032615	2007	2008
rho	0.374379506111145	0.6841467363505926	0.9009040188993657	2.1660271242597835	2007	2008
perforated	0.3106749361753463	0.5701553031072892	0.7409947032322279	1.3264216290880513	2007	2008
mechanisms	0.1405712980031966	0.609680777407891	0.8247542140022186	1.5620055127159826	2007	2008
cytogenetic	0.2615446430444717	0.623854290529108	0.8275248699888974	1.658544215236848	2007	2008
0	0.2958329975605011	0.6610866750398448	0.8035558040735282	1.9506069143712963	2007	2008
il-1	0.2951034134626388	0.6606513033365665	0.9261732886972612	1.9468213959041705	2007	2008
dissatisfaction	0.4533892345428467	0.6463853861228104	0.8585263968453837	1.8279374232743104	2007	2008
wastewater	0.3322351485490799	0.6221609483206552	0.8393604433252082	1.6466295518035956	2007	2008
gc	0.4417398780584335	0.67262562269708	0.9361200950649405	2.054606802885794	2007	2008
localize	0.223957279920578	0.6369235795569261	0.8828400034495714	1.7542411010323053	2007	2008
rates	0.1611308628320694	0.6156199627180884	0.8102574014573981	1.6015919220762787	2007	2008
calf	0.3596038609743118	0.6006932547433561	0.7709954157635633	1.5043403645918285	2007	2008
trypanosome	0.4023069715499878	0.6137047202680528	0.8412886382994079	1.5886932936221903	2007	2008
preferentially	0.269602535367012	0.6351714116686898	0.8683385580957652	1.7410132648154049	2007	2008
retrieval	0.3065536034107208	0.6664350702385687	0.9177073915586617	1.997917079338074	2007	2008
redox	0.2681563705205917	0.6822979144203187	0.9163704726947328	2.1476028814082015	2007	2008
session	0.1968408143520355	0.6515641875884544	0.8799684635302416	1.869969057080954	2007	2008
nicotine	0.3692721551656723	0.7124776786163771	0.9388512910820104	2.4779908397642734	2007	2008
angle	0.221560720205307	0.6970836016825395	0.934830308215985	2.301240888755011	2007	2008
18.5	0.4434538632631302	0.6207494997574957	0.8360643149789665	1.636779646593926	2007	2008
straightforward	0.2486574894189834	0.5937179386872112	0.7225704666675747	1.4613442118728426	2007	2008
fs	0.7978843279927968	0.7054910479414995	0.9587650479286929	2.395482524420386	2007	2008
neurotransmitter	0.3084155029058456	0.6825791677179255	0.950061988157883	2.150391840417565	2007	2008
predict	0.1350897532701492	0.6681271018933258	0.8193011184060849	2.013201757977143	2007	2008
pneumococcal	0.3327064901590347	0.6550717422477267	0.9083454873582383	1.8991535994079023	2007	2008
macromolecules	0.3854928427934647	0.64877185041764	0.8695472486028997	1.8471522034583066	2007	2008
professor	0.2442219269275665	0.5989879763628304	0.8966158536664317	1.4936908148788748	2007	2008
unaware	0.3455649727582932	0.6040730104121574	0.7200714911777746	1.5257181912276134	2007	2008
till	0.4961229789257049	0.6580506533375873	0.9355344783203676	1.9244097400988553	2007	2008
caucasian	0.1786219751834869	0.6113423047748446	0.8012571029408823	1.5729581899071485	2007	2008
processivity	0.3405956876277923	0.5743674614852997	0.7136157049602737	1.3494444374239554	2007	2008
reactants	0.7614883114397526	0.6505547897366913	0.9424406376663844	1.8616789431639236	2007	2008
willing	0.191625183224678	0.6051154701059321	0.7632710571367914	1.5323858604140836	2007	2008
smoothly	0.7327559344470501	0.6233317383868439	0.914727232674331	1.6548560149912892	2007	2008
caucasians	0.2865641838312149	0.6158882227567054	0.7909855208764581	1.603408849311602	2007	2008
cyst	0.176007524728775	0.6517327150002294	0.7592836867958254	1.8713578422982184	2007	2008
points	0.210567569732666	0.6060436607777363	0.8431378060850051	1.538352351365049	2007	2008
treatable	0.6141333082318305	0.6634790870618622	0.9284738870239155	1.971583522905243	2007	2008
chow	0.339686295390129	0.6489145741660746	0.9377490028525679	1.848309631835962	2007	2008
quantitate	0.6565386284887791	0.623213182629216	0.8687785520897291	1.6540206660572507	2007	2008
seoul	0.4735895803570747	0.6240760135479689	0.9125675760968384	1.6601122461963542	2007	2008
sheath	0.3619432646036148	0.6521264472673423	0.835216875553222	1.8746077192263708	2007	2008
timely	0.2701948034763336	0.6113365436995308	0.7557135792886168	1.5729200514980157	2007	2008
referral	0.2300151300430298	0.6439420621204704	0.8163248846656715	1.8085316843528572	2007	2008
cytological	0.368753741979599	0.656061182459411	0.8502055930599877	1.9074938593751127	2007	2008
filters	0.3280697917938232	0.6331689103046154	0.8721710054558107	1.7260502942386835	2007	2008
tooth	0.286410601735115	0.705790261066462	0.9651170337185705	2.3989357511577816	2007	2008
reviewers	0.1880037748813629	0.5930570783812608	0.8153954229430539	1.457347079590906	2007	2008
differentiate	0.1069627606868743	0.5989031504207397	0.8269787456599292	1.4931634368332054	2007	2008
related_peptide	0.4210147911310196	0.603810386735037	0.8986489089817254	1.524043959050541	2007	2008
sows	0.5083551114797592	0.695187950595558	0.9075677679337006	2.2807102014302036	2007	2008
translation	0.2396809422969818	0.6569506178129332	0.8424450919527651	1.915032213801493	2007	2008
alleviate	0.333911013007164	0.6365659560061513	0.8069945352709046	1.7515308940538483	2007	2008
open	0.2950182580947876	0.6023134168598026	0.8236826438191848	1.51454296522613	2007	2008
quite	0.2743007278442382	0.6064057810790517	0.7681661275662364	1.5406877233652807	2007	2008
antiproliferative	0.2260223686695099	0.6262382646572701	0.8409526566454621	1.6755012764563117	2007	2008
tentative	0.6993332308530807	0.6143619717875037	0.8613986318392727	1.593105261519942	2007	2008
reservoir	0.263510080575943	0.6558206688359972	0.84931759776581	1.9054620933163942	2007	2008
amplifies	0.6555322340130806	0.6304993307492724	0.9613879312423553	1.7063550440322535	2007	2008
leg	0.3055919194221496	0.6301431253249562	0.8588512982593959	1.703748580795206	2007	2008
underscore	0.2693329435586929	0.6197076981392688	0.8028556526535203	1.6295562521436877	2007	2008
ish	0.6229451155662536	0.6616450206512976	0.9114788606264225	1.9554759380958255	2007	2008
dynamically	0.4095160937309265	0.6329694122841377	0.910804390350954	1.7245685604115177	2007	2008
personality	0.2497371345758438	0.6721255376016504	0.9072216219087741	2.049947814432264	2007	2008
italy	0.1739145493507385	0.6237001147549303	0.7855916795160164	1.6574549693225076	2007	2008
laparotomy	0.131197235584259	0.5996020487251408	0.7568177623708474	1.497515276529312	2007	2008
compositional	0.4290842163562774	0.6209170271181006	0.8012678357228439	1.637944913214403	2007	2008
nicotinamide	0.3776925593614578	0.630939067496847	0.9187617893278298	1.709579670808035	2007	2008
81.8	0.3082259207963943	0.5615130128209357	0.71573385507762	1.280569388007018	2007	2008
fever	0.1593176090717315	0.6381681642320581	0.7994964504145785	1.7637148010418366	2007	2008
ip3	0.4044577741622925	0.6208739020697817	0.8959376052708878	1.637644850774845	2007	2008
vimentin	0.3008935344219208	0.6695681431072456	0.896228518457752	2.0263425851356756	2007	2008
da	0.437911382317543	0.7099960169565991	0.9550818822084172	2.4482285019180017	2007	2008
dendrites	0.2371746617555618	0.6663831368374493	0.9201320687895518	1.9974504001998317	2007	2008
melphalan	0.4106807577610016	0.6173700932282623	0.8796526183963436	1.6134914764949655	2007	2008
digestive	0.3065887320041656	0.6406810042962987	0.864265567163766	1.7830423995301712	2007	2008
women	0.1306229138374328	0.575541233958916	0.7424882764132327	1.3559414482753513	2007	2008
dat	0.5736062321066856	0.6795139769889418	0.9146102142496322	2.1202608794128137	2007	2008
scale	0.1640251690149307	0.5517188248803258	0.7276300944478205	1.2307427915817286	2007	2008
diaries	0.6266217684745788	0.5882988229235019	0.7573155642598064	1.428946176693078	2007	2008
cbl	0.601012567281723	0.7038324601947571	0.9491343316850421	2.3764672545059833	2007	2008
definitively	0.594266699552536	0.633102971306633	0.8616282737078462	1.725560366518385	2007	2008
sectors	0.2952589362859726	0.6385981962206984	0.7623538943050996	1.7670033451484186	2007	2008
rice	0.2366423988342285	0.6932238776261639	0.8977204283959346	2.2597061083567773	2007	2008
asthma	0.2649240183830261	0.6973017535581222	0.9325796730734464	2.303620063065063	2007	2008
strains	0.1310918146371841	0.6399248434306547	0.8649700055270935	1.7771979870191745	2007	2008
blood_glucose	0.3176429039239883	0.6343045882129884	0.8082468003823309	1.7345161239879612	2007	2008
alfalfa	0.6953815394639968	0.6461856120625676	0.9238951053236135	1.8263406862268052	2007	2008
immunoglobulins	0.4571203076839447	0.6286858482486739	0.802121465030222	1.6931373212775178	2007	2008
pathways	0.1555566763877868	0.5974177621942537	0.7987013330111931	1.4839645321921016	2007	2008
inducible_nitric_oxide_synthase	0.4248312073945999	0.6506742836756095	0.9391367857644609	1.8626578384265904	2007	2008
cows	0.3166548120975494	0.6818531267077846	0.8438277641831526	2.1432023507001685	2007	2008
barbed	0.4954137271642685	0.5707309577760958	0.8004149207284652	1.329541386957054	2007	2008
f	0.4191006153821945	0.6723349757114389	0.8957567832164189	2.0518972910558224	2007	2008
held	0.197157329916954	0.6129313825285757	0.7272919968278935	1.5835212540159649	2007	2008
quantitation	0.3485205829143524	0.6368318357301938	0.8452102416169522	1.7535453224833786	2007	2008
med	0.3436741006374359	0.6185709486926112	0.7922053592731153	1.6217195480323099	2007	2008
swallowing	0.3983767127990723	0.6354343770144515	0.8417332992413334	1.742990388974883	2007	2008
nominal	0.4821214777231216	0.6523349335419995	0.8865498471559722	1.876331551478453	2007	2008
1.44	0.4159101647138595	0.6257347899650275	0.9398291362347542	1.6719020982649093	2007	2008
depict	0.6683718203008175	0.6151165477772595	0.8239041226268683	1.5981891251102116	2007	2008
fibrogenesis	0.5907367587089538	0.6215670975397907	0.951202885538821	1.642476363706631	2007	2008
radiologic	0.3096353709697723	0.630039277370468	0.8266072284124978	1.7029896387173278	2007	2008
vertebrae	0.3608974194526672	0.6353654244344619	0.8569623638096449	1.7424716881250977	2007	2008
colocalize	0.339664831161499	0.6154211563185735	0.8212450004392116	1.6002470401839626	2007	2008
kir	0.5935495641827583	0.7035454540255703	0.9436098615116518	2.3731983994816326	2007	2008
c._pneumoniae	0.6721262213587761	0.6950297172441801	0.9465405476431112	2.2790080101039485	2007	2008
constituted	0.5182821774482727	0.6460454957744924	0.9040033663210227	1.8252218521363723	2007	2008
clone	0.2195757967233657	0.6458360227920831	0.7727116285802221	1.8235508531488398	2007	2008
produced	0.1882384234666824	0.6398720622747546	0.8342896987137144	1.776790954671603	2007	2008
2.96	0.5674170917272567	0.5972651680506088	0.7888682151670899	1.4830233708855427	2007	2008
antinuclear	0.5833300152420997	0.6098904368053185	0.8078109699851234	1.5633824298251229	2007	2008
mn2	0.3712633436918258	0.5756245232149104	0.8126156487317489	1.3564038326993524	2007	2008
evidenced	0.1628140884637832	0.6154227046993959	0.6699124188499122	1.6002575092696303	2007	2008
immobilized	0.2203029197454452	0.6760754047439997	0.9164322800761201	2.0871382248998165	2007	2008
subunit	0.1933398485183715	0.6162302482486753	0.8112883604767033	1.6057290743643093	2007	2008
proton	0.3326995801925659	0.6978612661570203	0.9434817328984898	2.309737838908452	2007	2008
clodronate	0.9731236957697093	0.7529670458505807	0.9853061911072255	3.0480429157445292	2007	2008
terminal	0.2000852936506271	0.5866505639611695	0.8189629799145115	1.4192605887723024	2007	2008
streptococcus	0.486912005841732	0.6714863694282509	0.8562121873951729	2.044013724056405	2007	2008
necrotic	0.4834794127941131	0.6380685649657687	0.8830150230332636	1.7629542592933953	2007	2008
nonreceptor	0.8008776114089414	0.6138934419442679	0.9407224149704783	1.5899585985681604	2007	2008
managing	0.279369113445282	0.6400222963650116	0.8570854416853928	1.7779498282870985	2007	2008
buildings	0.37323635160923	0.6276131588008981	0.8919046375684974	1.685379528395676	2007	2008
oropharynx	0.7260571648925542	0.6396933675150378	0.9021319506697469	1.7754137999159258	2007	2008
75	0.2899441331624984	0.6258445889061012	0.847091166644679	1.6726861896139675	2007	2008
precludes	0.6936121633648873	0.6327473229626255	0.852302762681866	1.7229209275395754	2007	2008
osteoblast	0.2859731787443161	0.6310790197083959	0.8853576949127092	1.7106075648220809	2007	2008
non-	0.3195198452472687	0.6349250254570807	0.848268878745857	1.7391633766516559	2007	2008
draws	0.5300372979044914	0.592096535721082	0.8321783251730864	1.4515604489110585	2007	2008
ar	0.4745923259854316	0.6925190416788266	0.9248990427610365	2.252233912174389	2007	2008
challenged	0.2298428148031234	0.6576754774329612	0.7819595067886634	1.92120468759046	2007	2008
compliance	0.2441401696205139	0.6685212413347535	0.8533047493717256	2.0167845566535365	2007	2008
do	0.0947367364168166	0.5851181459251621	0.7299924683410967	1.4103247471016567	2007	2008
p24	0.5498727747797966	0.6613031221146646	0.893772879547352	1.952492524417501	2007	2008
creatinine	0.1955778396129608	0.6459017213183097	0.8631002226515693	1.8240747278495812	2007	2008
significant	0.1363964855670928	0.5471299948139332	0.74620975544791	1.2081391758086044	2007	2008
additionally	0.3572526484727859	0.5929460864372322	0.8282497948382364	1.4566770314217847	2007	2008
modifying	0.3291954910755157	0.6315456254962143	0.8452143367682864	1.7140402426942158	2007	2008
abundantly	0.2945754384994506	0.5779606630223328	0.7652365841615505	1.3694473770176465	2007	2008
perturbs	0.5397681713104248	0.6107359120373852	0.7750290885080698	1.5689500545348039	2007	2008
f344	0.5138319221138954	0.6324663766122129	0.9096582317139746	1.7208394997507308	2007	2008
termination	0.2965813708305359	0.6319553314091035	0.770485738878462	1.7170615018786193	2007	2008
305	0.644693903028965	0.6515766549082401	0.934046191828226	1.8700717506074187	2007	2008
strands	0.215071827173233	0.6561893844337086	0.854149145091505	1.9085780215159938	2007	2008
humanized	0.3920547187328339	0.6388689430501046	0.8989713818442749	1.7690778202405986	2007	2008
clostridium_difficile	0.3152138423919677	0.6546841539760662	0.9417242848110515	1.8958995409978672	2007	2008
replacing	0.4878420352935791	0.6544456652390034	0.913039655891431	1.8939008989473445	2007	2008
intraepithelial	0.6146367087960243	0.6471217761867668	0.9218438948976512	1.8338387934339264	2007	2008
hybrid	0.2538986802101135	0.6310407686287598	0.8511127830026245	1.7103265482299803	2007	2008
substrate	0.1944755607843399	0.6612466504757117	0.8734566118568953	1.9520003312271346	2007	2008
dysfunctional	0.5591996961832046	0.6055318643182431	0.8015253509635951	1.5350590061519316	2007	2008
cassettes	0.3944124895334244	0.6154010990205634	0.796223700010574	1.6001114341547924	2007	2008
major	0.1985550028085708	0.5922614121299346	0.7512310237804919	1.4525517813356212	2007	2008
vasculitis	0.4619193568825722	0.6637480893349743	0.9411289544759839	1.9739607963036987	2007	2008
powder	0.2274189084768295	0.6395301107574051	0.8561872341022313	1.7741568154309935	2007	2008
sma	0.433394840657711	0.6543550404070511	0.8724627115270288	1.8931421455636352	2007	2008
peri	0.3502947145700454	0.6534961057406962	0.8761468948813614	1.885970451032382	2007	2008
untranslated	0.2185331130027771	0.5927118071636531	0.8314469673815359	1.4552639079370797	2007	2008
absorption	0.2341641640663146	0.6696676783351381	0.8979518534802065	2.0272544780360553	2007	2008
checkpoints	0.4535347607731819	0.6197065999025924	0.8840115613113296	1.629548658335542	2007	2008
oligomers	0.2661129945516586	0.6474910564449756	0.9044957813837514	1.836807457748675	2007	2008
aid	0.224704470038414	0.6144234237318845	0.7302803966626442	1.5935185422276212	2007	2008
estimated	0.101514258980751	0.6221244234613041	0.892843039556017	1.646373732750617	2007	2008
caveolae	0.3495362466573715	0.6339618364865035	0.882881882620669	1.731955570974577	2007	2008
nano	0.1917678499221801	0.5854585233349282	0.7834142224257792	1.4123038496530196	2007	2008
between	0.1028192913532256	0.5804225616144197	0.7766163131194327	1.3833502674684506	2007	2008
pcp	0.7191046920418739	0.6611942786857934	0.901472757248742	1.9515440179730768	2007	2008
connective	0.3016116470098495	0.6157997509579729	0.8249551856228203	1.602809348753471	2007	2008
laws	0.4310474151372909	0.6683852471994787	0.8851882860948952	2.0155473830850257	2007	2008
syngeneic	0.3547073662281036	0.644774458909261	0.909321575020402	1.8151128911773813	2007	2008
2-week	0.664639448672533	0.6287302440320934	0.8793653301350256	1.6934593618943814	2007	2008
e2	0.3841536265611648	0.6798118511474591	0.9162989700409201	2.123163688549068	2007	2008
stent	0.2437459456920623	0.6575545083769353	0.8982972835154398	1.920172770446972	2007	2008
stated	0.2788743329048156	0.6163665892688707	0.785740227847536	1.6066551348960925	2007	2008
