tok	original_global_distance	global_distance_qst	local_distance_qst	ratio_metric	year_1	year_2
gsalpha	0.8478388143191115	0.6667349881350302	0.9244885773960643	2.0006150192723315	2004	2005
dementias	0.8315790770528838	0.6440405018017963	0.9350203345135633	1.8093083765478974	2004	2005
programmes	0.1971139204502105	0.6476565993376497	0.7818319361928411	1.8381402862098652	2004	2005
decisional	1.0100161018874496	0.7015524648244974	0.9320595100238798	2.3506726715365502	2004	2005
founders	0.8137419177219272	0.6153336039475508	0.7579328409833765	1.5996552084150604	2004	2005
inheritance	0.3944904559850692	0.713694261135515	0.9049062701590356	2.4927696663227654	2004	2005
cpz	0.726835382519057	0.6630709218801168	0.9319944549234632	1.9679836646339817	2004	2005
confirms	0.2992697656154632	0.6376482171888158	0.8867001184467282	1.7597490820711217	2004	2005
enabled	0.3144479537010193	0.644480156063107	0.9288498365431558	1.81278251285885	2004	2005
defense	0.2160877346992492	0.6505628302725153	0.848410315571883	1.8617447902862456	2004	2005
unable	0.1678471565246582	0.6537855087213026	0.8664934416242176	1.8883828527992348	2004	2005
ib	0.7501594209671021	0.7949843521104537	0.9740817121712682	3.877676461743824	2004	2005
notified	0.6118284440040589	0.609371776525237	0.799694106056259	1.55997887481012	2004	2005
daf-2	0.7848725026613101	0.6004837906058109	0.7601181769254237	1.5030273527984293	2004	2005
intimate	0.5695119839906693	0.653202052374571	0.9287697346784353	1.883523408506685	2004	2005
3,3',4,4',5-pentachlorobiphenyl	0.3583823052048683	0.5729682722010476	0.7944576099788967	1.3417463736343327	2004	2005
rb1	0.8118662678450346	0.7906095173739824	0.9911190858893498	3.7757662500164972	2004	2005
legal	0.1350154817104339	0.5826352373721754	0.7243722816276104	1.395985692955413	2004	2005
knockouts	1.1141380931204186	0.7412753175263037	0.9848499627823845	2.865112483427887	2004	2005
precept	1.2131686754780822	0.7788590086374237	0.9809168661485012	3.5220019763790855	2004	2005
archive	0.4350062945485115	0.6930073709268234	0.9820081994839306	2.2574071990556943	2004	2005
volar	0.8854806238971651	0.6545777492267938	0.9121833109313743	1.89500748073282	2004	2005
comprise	0.2969429510831833	0.6572162750862239	0.8217073057654274	1.917291362801838	2004	2005
hbeag	0.5721240016818047	0.6577069599663172	0.8990667380602189	1.9214733665095753	2004	2005
neuroendocrine	0.4965714317560196	0.6656793084452132	0.7945438899200317	1.9911400199294127	2004	2005
vigorously	0.6743439541012048	0.5974118524087016	0.8882399077489788	1.4839280688789316	2004	2005
helper	0.2022469490766525	0.6184392163709669	0.6966756096570866	1.6208144099322201	2004	2005
bacteriophage_lambda	0.6877185168862343	0.6126955747506329	0.8630769788869678	1.5819482939193037	2004	2005
acylation	0.962873230422847	0.6940464287945075	0.9512085790139201	2.268469774874286	2004	2005
pth	0.2518139624595642	0.6321027971377238	0.866992573205053	1.7181505926652942	2004	2005
land	0.255626237988472	0.6638030061308798	0.8780686371795912	1.9744465841038876	2004	2005
continue	0.2213804543018341	0.6604701705025074	0.8217541597125232	1.9452493216281161	2004	2005
maltose	0.6091957966983318	0.5663596356875614	0.7535069083250379	1.3060583891574689	2004	2005
1963	0.8531912954710424	0.7053334775284653	0.9404681914888507	2.3936668190618833	2004	2005
containment	0.3813337856531143	0.665329969062552	0.883328023753457	1.9880177714117064	2004	2005
t1-t2	0.7309338559675962	0.5300308594104479	0.7355659598424386	1.127799282194468	2004	2005
interested	0.1807578867673873	0.6162875087674794	0.7229594771812969	1.606117921227703	2004	2005
0.026	0.7496783273667097	0.6236088296556606	0.8601728829567187	1.6568104641911643	2004	2005
scid	0.3046285378932953	0.6318492080144512	0.8298384141236198	1.7162782799045386	2004	2005
complementing	0.5031556648015976	0.6067371743191806	0.7709317117529324	1.5428287005485273	2004	2005
motoneurones	0.588311524540186	0.619358200265596	0.8706311988458626	1.6271418448992154	2004	2005
shrna	0.4869898009300232	0.6957632927354838	0.8774067311498666	2.286914353600855	2004	2005
serious	0.1175038272142409	0.6489236640181403	0.7630843899920478	1.848383378513072	2004	2005
0.003	0.4629281356930733	0.6188874095311756	0.8647022023071756	1.623896520369095	2004	2005
transrectal	0.4381979948282242	0.5434467821177309	0.6540136331189428	1.1903251599857714	2004	2005
59.2	1.3256182566285133	0.7269241515328408	0.9805791157674432	2.6619862416000606	2004	2005
uass	1.0643129660678097	0.6840253767298221	0.934522814899893	2.1648111156855094	2004	2005
psychiatric	0.1976007395982742	0.698791570138072	0.8456717511179386	2.3199602031669353	2004	2005
organizations	0.1407050842046737	0.6318475769547127	0.8193075320994867	1.716266245725585	2004	2005
36.4	0.3899659988284111	0.5819760619431054	0.7294184181891511	1.3922075004802625	2004	2005
surf	0.4479271841049194	0.6405644333274928	0.7980489938417029	1.782139812310591	2004	2005
bruton	0.8780596889340085	0.5993647316636909	0.9314295329637804	1.4960358686159416	2004	2005
decided	0.3260556542873382	0.5541342389946151	0.7051290424661457	1.2428275222234941	2004	2005
bombesin	0.758779778778553	0.6770652154996504	0.9220625875733439	2.0966004530828646	2004	2005
emergences	0.171507716178894	0.5771264838770394	0.8117202936270432	1.3647732995159385	2004	2005
ankyrin	0.7824591135233641	0.6340375437711454	0.8154880869688785	1.7325207353364414	2004	2005
durability	0.8144459290243685	0.7070820292089851	0.9693145768995286	2.4139250565594677	2004	2005
94.7	0.8426820672565373	0.6077225605308452	0.8552034687313205	1.5492161908501265	2004	2005
deliberate	0.7538087411224842	0.6754673256279574	0.8885869143585882	2.0813538326609446	2004	2005
pyridinoline	0.5426660987734795	0.6035560316127823	0.6973154721000485	1.5224245536339516	2004	2005
versions	0.2832529652118682	0.6185931128208791	0.7947234223317046	1.6218719001011856	2004	2005
thaw	0.6053688165545463	0.5623866777331562	0.7691697479623727	1.2851223880022309	2004	2005
invader	1.0341951151083049	0.6677781197041734	0.909451862385479	2.0100365427754228	2004	2005
gar	0.6459550334513188	0.6191643038247919	0.8589188181926966	1.625804277390893	2004	2005
cish	0.7685096614062786	0.7512845446620152	0.971343007598941	3.0206588635236953	2004	2005
fhit	0.6914427354931831	0.6307761217618899	0.8902215414431441	1.708383880186391	2004	2005
ascertainment	0.7660388838034123	0.7043678252623778	0.9776870193782502	2.3825817534492466	2004	2005
exaggeration	1.0720106752007268	0.6967886039353453	0.9430698786073842	2.298029074694695	2004	2005
mefloquine	0.4913204452395439	0.645340520879669	0.9158030377301287	1.8196060132956826	2004	2005
fibrillin-1	0.9738610469782724	0.7530555028359572	0.9801710045640875	3.0494929487564573	2004	2005
reorganized	0.862733551915735	0.6454677426394334	0.7853761125622047	1.8206178118877896	2004	2005
unoccupied	0.6506066221743823	0.5812180042995019	0.8222863939648666	1.3878772494201823	2004	2005
n=1	0.7815650373138487	0.6899948403786696	0.9613479659330787	2.2257527623781947	2004	2005
0.42	0.4319391217827797	0.73224874433187	0.9840982790993318	2.734809749088428	2004	2005
1210	0.6391481138765812	0.5502230064766204	0.7567841422397178	1.2233240347986354	2004	2005
midgut	0.4258202177286148	0.6799575125681849	0.968416669608165	2.1245851387561454	2004	2005
swapping	0.8416955695208163	0.6678431271565228	0.9060829820726254	2.0106256463680996	2004	2005
physiochemical	0.7991002716310323	0.608485136832617	0.8530010245994013	1.5541814476976148	2004	2005
unorthodox	1.0022533663362263	0.6710538712704347	0.9437452381341064	2.0400114567760252	2004	2005
227	0.6728199015557766	0.6918518201840983	0.9116789685311086	2.2451919741905804	2004	2005
caveolin-1	0.4292413401603698	0.615875858980109	0.7956320387487447	1.6033250535748473	2004	2005
apparently	0.4949547493457794	0.6701335252761125	0.9052566368697359	2.0315296540427243	2004	2005
conserve	0.6923121169209481	0.6460139794609088	0.9170842836548303	1.8249703151471441	2004	2005
propensities	0.643954130411148	0.6377811480641884	0.9303046581420331	1.7607618837497974	2004	2005
anova	0.1902786785364151	0.6279369641859559	0.8179069464883001	1.6877166064403042	2004	2005
tailed	0.4051020607352257	0.6233169011505512	0.8120713334943506	1.6547514424045773	2004	2005
experimental	0.1894120854139328	0.7080937731398974	0.8710823406795924	2.4257576851187017	2004	2005
osteoblastic	0.3503781723976135	0.5917496337091113	0.8742126183902315	1.4494772878843538	2004	2005
trimethylation	0.5631215254962444	0.5721618212525208	0.8963240011718869	1.3373323131833565	2004	2005
provoking	0.5867156547307968	0.7532767913159929	0.9757933551984909	3.0531249789344237	2004	2005
abdominal	0.1269847834110259	0.6587411776825903	0.7714444798441904	1.930327172816314	2004	2005
spatial	0.151978103518486	0.7103630785837329	0.8911588674367659	2.452598498527738	2004	2005
microenvironmental	0.696725106984377	0.6521522277166052	0.8987727655663481	1.8748207683943166	2004	2005
undisturbed	1.0044127032422694	0.6793309078016264	0.9348928482348527	2.1184795302360344	2004	2005
93.6	0.5109153032302857	0.603278012682622	0.8935239860506746	1.520656862912917	2004	2005
sublineages	0.9460862469719724	0.7401166735809356	0.9804100370296159	2.847880561554343	2004	2005
ehxa	0.5418379390239716	0.5618002472952797	0.7620725657841843	1.282064272806304	2004	2005
shortened	0.5979382243752479	0.731446542932035	0.9413222774499169	2.7236534242302537	2004	2005
myoepithelial	0.3864267843961715	0.6273467002352361	0.8706050251943971	1.6834593994773328	2004	2005
imv	1.0726079723297153	0.7425713518198703	0.9784322742416263	2.8845715388299493	2004	2005
curve	0.1566638910770416	0.6102980860182667	0.757782870452675	1.566063866052435	2004	2005
cd11b	0.5301663941144943	0.6876816203337995	0.9295019964920547	2.201860873730133	2004	2005
jerking	1.117904622000642	0.7257043640460898	0.972330981995259	2.6457014582909006	2004	2005
predates	0.51436263859272	0.5149203473414301	0.6257897138632958	1.061517102437327	2004	2005
2.85	0.8857128596166148	0.6252252336072068	0.8980512092215731	1.6682692904460972	2004	2005
freshwater	0.4848102125525474	0.5703332788575969	0.7904962319754643	1.3273852751294954	2004	2005
rico	0.4251275008916855	0.6334814300014905	0.8414970786658038	1.7283747178323505	2004	2005
p=0.015	0.3573020559549331	0.6026888280657935	0.8999763973203038	1.5169189054809584	2004	2005
caregiver	0.3838222849369049	0.6503544466486753	0.8938431696130814	1.860039232345671	2004	2005
mandatory	0.4045176005363464	0.6522411230051536	0.8541297645145438	1.8755556397049769	2004	2005
p16ink4a	0.4426093018054962	0.7059401956835238	0.9102672317814068	2.400668793630051	2004	2005
thymidine_kinase	0.7193885174393654	0.572047787380556	0.7778309457399061	1.3367094981916796	2004	2005
recommendation	0.4696618494391441	0.6924087709050871	0.9018216358324765	2.2510679935266675	2004	2005
personality	0.3679773962497711	0.69153060674915	0.8509396587146923	2.2418127110160047	2004	2005
tocopherol	0.597404558956623	0.6855318462510663	0.929617965311118	2.179972242271578	2004	2005
ngt	0.9182730468839873	0.6339663566410536	0.8895590052007493	1.7319893079319004	2004	2005
expectant	0.6525802634656429	0.6124225394738526	0.8743028417938511	1.580129398243313	2004	2005
databases	0.1085864377021789	0.7266653691286896	0.9236857400244485	2.658519218045275	2004	2005
grief	0.991513537147548	0.6380123842058673	0.8443325729923346	1.7625254466404554	2004	2005
deoxycytidine_kinase	0.8464871709374711	0.6443162264583554	0.9314451659057136	1.8114861413066878	2004	2005
ppa	0.6603555120527744	0.556913557114897	0.660124071151497	1.256895953504293	2004	2005
56.8	0.5109977263212204	0.586735854961386	0.867622700911508	1.4197598848227284	2004	2005
homoplasmic	0.5938052080571652	0.6101047841939542	0.7949905593539729	1.5647916657111591	2004	2005
underground	0.6782198742497713	0.5319905023680699	0.6584363915021444	1.1367087742019677	2004	2005
183	0.4969075778126716	0.6559941447900757	0.9470943761697301	1.9069272654960052	2004	2005
lysozymes	0.8865809155767783	0.6208309632377282	0.8401648049015634	1.637346151835103	2004	2005
translocate	0.3780910211801529	0.6065166042114448	0.7928032033128102	1.541403298596535	2004	2005
drafted	0.7637341220676899	0.6947122618920849	0.9654846214483896	2.275598313242811	2004	2005
dioxygenases	0.4354277855157852	0.5391676997923556	0.7161516514710908	1.1699867816327423	2004	2005
70.7	0.4758715522289276	0.548553363566284	0.7021621921324038	1.215101230789269	2004	2005
being	0.1565386128425598	0.649160972756331	0.8118696932756755	1.8503100349365291	2004	2005
cabinet	0.4697575941681862	0.6309034888254738	0.9231698456254838	1.7093184837153683	2004	2005
oxidatively	0.5834442842006683	0.6336450816013804	0.8960151278185072	1.7295934892074538	2004	2005
introgressions	0.7303533698245883	0.5550577484207491	0.7278282102789819	1.2474826709548505	2004	2005
stimulates	0.1631865608692169	0.6374047364191424	0.8653501703846436	1.7578959254027957	2004	2005
qa	0.3987905868887901	0.6462479984302512	0.8916972622157043	1.8268391290015962	2004	2005
retained	0.3379398334026336	0.670713399637433	0.8509294832601748	2.0368681838220324	2004	2005
matrices	0.3277952522039413	0.6911802972285018	0.8800552019220975	2.2381353619134843	2004	2005
azoxymethane	0.6516728426516056	0.5553521899465439	0.7640078536842082	1.2489709324775013	2004	2005
staph	0.5610316060483456	0.6779984399411213	0.8770081742595616	2.1055750159010027	2004	2005
ptgs2	0.45334397315979	0.5704440103184276	0.7824417218910402	1.3279852313112774	2004	2005
corticoids	0.7928880867734551	0.6008870237612948	0.8903011727536179	1.505556219755458	2004	2005
half	0.1900494349002838	0.6419955279908185	0.7613510737477232	1.7932611969560914	2004	2005
arising	0.2300377488136291	0.6537304629101237	0.8602495834824995	1.8879236920585485	2004	2005
fibular	0.4703192198276519	0.6458854217493895	0.8982946263403618	1.8239447382826741	2004	2005
relapsing	0.3580620694160461	0.6524190389599499	0.9134581078855692	1.8770275477913037	2004	2005
realisation	0.7415232460945844	0.6863132033914346	0.9289431286625885	2.1878931813883504	2004	2005
swallow	0.698985624909401	0.6529319901366334	0.8668185091720987	1.8812796673299825	2004	2005
circumvents	0.7204007984697819	0.6507626102425196	0.9003622171275769	1.8633818409146456	2004	2005
formaldehyde	0.5003543105721474	0.6313964309217531	0.8963439285780372	1.7129417181191782	2004	2005
subcontinent	0.5600721862912178	0.6796032162043667	0.8997312121021162	2.1211299569032347	2004	2005
workforce	0.266433482170105	0.6186830584317712	0.8114508294356537	1.622490351169122	2004	2005
111	0.4827401486039162	0.6346927578630399	0.9379399283848322	1.7374217772148153	2004	2005
p=	0.4058030188083649	0.6417070419093261	0.9132412074723332	1.7910121519801905	2004	2005
intraflagellar	0.3335097682476043	0.577456341848712	0.8475265021254667	1.3666193556784103	2004	2005
terminal	0.1562524217367172	0.6713619913694161	0.8228737597063608	2.0428616707085827	2004	2005
cotransporter	0.3776023295521736	0.6099804591141773	0.7333381858470436	1.563974096602375	2004	2005
hydroxylation	0.4313501510024071	0.6274834117020369	0.8165127853084332	1.6844442137973588	2004	2005
neocortex	0.5225286990404129	0.6997260576788211	0.9438199770772167	2.33029230665104	2004	2005
frustrating	0.8768367646061961	0.6085978689362745	0.8296904328306015	1.5549171060522071	2004	2005
rickettsia_africae	0.6483922912552953	0.5947898354055559	0.7769242959870285	1.4678551709107621	2004	2005
parasomnias	0.3350703004002571	0.5580937396491871	0.7009674796278951	1.2629233611810278	2004	2005
sepharose	0.4378143236041069	0.5650915685484355	0.7368642825926842	1.2993345901857258	2004	2005
emts	1.1589081363379956	0.7697731956628692	0.9875455307852766	3.3435428940570175	2004	2005
10-day	1.1446175579540432	0.6415944771889922	0.8493146486915923	1.7901355764746787	2004	2005
p2x3	0.6727633256465196	0.5785307029601924	0.765433843216394	1.3726520698506552	2004	2005
moults	0.590080884732306	0.5748471982097899	0.6613989372699643	1.352095519044576	2004	2005
timing	0.3136839914321899	0.6650273566922119	0.8948533402924329	1.9853184132447332	2004	2005
departments	0.2189965331554413	0.6753924348255614	0.8543602884405923	2.0806429279077863	2004	2005
profoundly	0.4558281072974205	0.6120890790902459	0.8536791210830856	1.5779114381588804	2004	2005
pbpk	0.5658479773998261	0.6649420352354478	0.8945332611963761	1.9845582113014617	2004	2005
burning	0.5894304680824279	0.6040498966880468	0.7119553977278574	1.5255707515553798	2004	2005
chemically	0.4649650746583939	0.6646298898015486	0.9401919355639503	1.9817803363819788	2004	2005
observations	0.1560940456390381	0.6310874483724518	0.760079279546508	1.7106694949473922	2004	2005
porins	1.0843770751683042	0.735401701467564	0.9594434301436707	2.7793137958421683	2004	2005
uncompleted	0.8226673331484199	0.6256906894549829	0.8707257299313063	1.6715872991348766	2004	2005
alcoholics	0.5756525543332099	0.6364942389800425	0.8287278556545818	1.7509880371472222	2004	2005
screening	0.1693729490041732	0.6926896262902391	0.9127829840585416	2.254039191480238	2004	2005
oviposition	0.4608921521902084	0.6706450352673486	0.884917727313461	2.036237819617305	2004	2005
responder	0.7693888954818249	0.6139709342990756	0.86394829405068	1.5904785127624277	2004	2005
trimesters	0.4477881035208702	0.6139800232410533	0.7581070978127452	1.5905395062609884	2004	2005
nab	0.8295719169685617	0.6260972218887093	0.8478917737218764	1.6744920298569	2004	2005
91.9	1.0930407015047967	0.6982106059003921	0.90199189953387	2.313569063563388	2004	2005
encapsulation	0.712739707455039	0.7221896505964637	0.969605854858928	2.59957792122222	2004	2005
debriefing	0.9588565457111692	0.7074411001914569	0.9737962549682204	2.4181151236705567	2004	2005
hib	0.6817725084722042	0.6516372827376842	0.9288429178313672	1.8705712478611873	2004	2005
vp7	1.0482756425780098	0.7072959012117497	0.9364075174746644	2.4164195313282093	2004	2005
fate	0.314363511800766	0.7156657483711244	0.9280038230014924	2.5169874690483636	2004	2005
va	0.5510708132386207	0.7471414822385546	0.9855783646360669	2.954780755866928	2004	2005
nucleoporin	0.6798971735686064	0.636622871612116	0.9080058949751693	1.7519618651742934	2004	2005
inconclusive	0.4189622092247009	0.5819941573965246	0.7424993774265126	1.3923110590313212	2004	2005
shuffling	0.7495290715992451	0.6503275310146884	0.8470014587642235	1.8598190841327187	2004	2005
intracaval	0.7799844988808036	0.6272137633268854	0.861282948280637	1.6825024682358931	2004	2005
pgi	0.7645934456214308	0.6263077658642892	0.7710993462337375	1.6759988799682632	2004	2005
wetlands	0.4034274268150329	0.6038655683484094	0.7958231711223561	1.524395558928649	2004	2005
protein(s	0.9066683410023688	0.6283604323559194	0.8520669326030821	1.6907791501837621	2004	2005
noncoding	0.4200120434165001	0.6966811249210327	0.9018563790866809	2.2968604401544614	2004	2005
conferences	0.7765705184428953	0.7810569930783671	0.9893634615203194	3.567398676304531	2004	2005
rdbms	0.5753627164661884	0.544029441136345	0.7112410166431143	1.1931240527724982	2004	2005
2.56	0.7104285000264645	0.6114710996589606	0.9009226329509585	1.5738111093466385	2004	2005
bosnia	0.3970511817932129	0.6966951274204739	0.9502476685475074	2.2970126443906755	2004	2005
technically	0.457953091263771	0.7190487666883101	0.8956499834781125	2.5593365731574877	2004	2005
k+-	0.9644445870083292	0.6767036719943581	0.928666115482483	2.093137513094639	2004	2005
escalation	0.4257762393355369	0.604254261931228	0.7780117265676669	1.5268749699743374	2004	2005
715	0.9597712395747656	0.6615438205276033	0.9442753052421896	1.9545922357182324	2004	2005
myeloid_leukemia	0.9467184769338928	0.6956025208963882	0.9564138843339289	2.285178323239716	2004	2005
oestrone	0.7686287995800376	0.5851315981676637	0.8360486099927473	1.410402902663426	2004	2005
interferon_regulatory_factor_4	0.4758109304308891	0.5400095497838905	0.7544420836315647	1.1739581757190547	2004	2005
megaplasmid	1.1246691231170554	0.7514366057072898	0.9591222297059313	3.0231185402239564	2004	2005
appointment	0.398946630358696	0.5823798239840998	0.7768288018610668	1.3945203259574472	2004	2005
cyclophilin	0.5641376394033432	0.5845085117563743	0.7829946486651805	1.4067881732721432	2004	2005
483	1.006300623693969	0.6644787287088343	0.9449973828245988	1.980436966490267	2004	2005
d'infection	0.1550414127111434	0.577202470782477	0.7991548693788928	1.3651983062689916	2004	2005
diminish	0.4767566385865212	0.6428639521945279	0.8550178780872352	1.8000533862229677	2004	2005
probands	0.3600464820861816	0.6888112743032011	0.8978280976248871	2.2134840288986943	2004	2005
sides	0.3263082015514373	0.6301487284992743	0.7984411419844941	1.703789542056604	2004	2005
malformation	0.8755088664637879	0.7250583837399577	0.9787934797567626	2.6371358166971364	2004	2005
hour	0.1917844814062118	0.6838743143532297	0.8144759868412129	2.1632987934975048	2004	2005
pcbs	0.1880693691968918	0.6814900760464222	0.8785725025322176	2.139619599877046	2004	2005
athila	0.6352823947370052	0.5588279727605366	0.724966719093074	1.2666894958351718	2004	2005
modelling	0.2281808578968048	0.6364079252139943	0.8403868307703047	1.750334975228918	2004	2005
beeswax	0.7480685493722558	0.6645745914766382	0.9405551952779596	1.9812887592573403	2004	2005
why	0.2286968094110489	0.7277732374307609	0.8791459806537804	2.6734081196210693	2004	2005
ehealth	0.3537886393070221	0.7005888740027708	0.930550340780052	2.339889246497989	2004	2005
k._pneumoniae	0.3105256783962249	0.6094637184920696	0.7498022929322095	1.5605815575926036	2004	2005
infiltrate	0.4539556983113288	0.6340641854866019	0.8480702503410097	1.7327196747051028	2004	2005
locating	0.7032473255693913	0.5766472407858002	0.7590642173728145	1.3620963327512872	2004	2005
nematode	0.4264089798927307	0.6777200656109351	0.9545623897046639	2.1028925269445202	2004	2005
probing	0.5653811547160149	0.6426596138103268	0.894819994318296	1.7984522283165847	2004	2005
sporozoite	0.5612954366207122	0.6470361507772509	0.8466411873150033	1.8331513332089653	2004	2005
phospho-	0.4528337201476097	0.6561227900562052	0.868027435132808	1.9080147537647105	2004	2005
amphiregulin	0.5738330814242363	0.5682576407679757	0.8391379945738444	1.3161961725941886	2004	2005
extubated	0.7424848503619432	0.6570776294939578	0.9266361509630879	1.916111884227104	2004	2005
decoys	0.7337676754593849	0.6407391097605474	0.884746284681133	1.7834925180235597	2004	2005
nonprimary	1.0145119572919794	0.7339175936924581	0.9745029288795442	2.758234202242541	2004	2005
ratio	0.1834415930509567	0.7204656224565685	0.896842470841367	2.5773775261135063	2004	2005
replicons	0.7499093804508448	0.6192742152987973	0.8393862008867903	1.626562319084351	2004	2005
disassembled	0.5244550821185112	0.5710591977781886	0.7896487363513742	1.3313240307758962	2004	2005
spherical	0.3243320053815842	0.6628679108163964	0.9068007047165696	1.9661964318543275	2004	2005
labeling	0.2339040511846542	0.6380708602436108	0.8127228988414745	1.7629717813633077	2004	2005
p=0.0003	0.6123748740553856	0.6370761825605465	0.8281761035693226	1.7553992103778913	2004	2005
decidualization	0.4083862641453743	0.6363118915320486	0.8363839555693375	1.7496087353874015	2004	2005
0.713	0.7885424770199461	0.6747698137700041	0.904016883912795	2.074745341420496	2004	2005
saturated	0.7862451811134815	0.7450461795879253	0.9702289767679627	2.9222789381376115	2004	2005
fission	0.3118916493654251	0.6230303942677574	0.8323067194237255	1.652733761008544	2004	2005
colonic	0.4824638813734054	0.6545329185898672	0.9283610032711381	1.8946318008598233	2004	2005
lethally	0.4257880651950836	0.5734778676015536	0.8621951424983164	1.3445442194915806	2004	2005
spiked	0.6144518607854843	0.6858692589928274	0.8532436208469042	2.183387900190152	2004	2005
output	0.2619479370117187	0.7291892187032697	0.9422042622513813	2.6926151728955334	2004	2005
k8	0.4680029219388962	0.6592981095162522	0.9275791561058259	1.9351172621324282	2004	2005
d._pseudoobscura	0.7574528016336263	0.6246854651828653	0.8523913176830766	1.6644318491081946	2004	2005
fe3	0.7528170526400209	0.7429357864954889	0.9795148673213958	2.890078616417184	2004	2005
thromboxane	0.813639878090471	0.5766677374761978	0.8644423306236575	1.362210699553697	2004	2005
mce	0.5694501107931137	0.6635605687948261	0.8866077021479065	1.972303206012023	2004	2005
planctomycetes	0.2744282597303391	0.4975316506227534	0.678932145390598	0.9901751050377368	2004	2005
concurred	1.0346065789362182	0.6766968349519228	0.947012449093663	2.093072101076689	2004	2005
igg2b	1.0743333590211115	0.6983918567620857	0.9608237356380379	2.3155603468278403	2004	2005
hhv-6	0.5322002014517784	0.6216036620561317	0.8875983616383925	1.642731706743793	2004	2005
