tok	original_global_distance	global_distance_qst	local_distance_qst	ratio_metric	year_1	year_2
costs	0.0795642668008804	0.4240950448650833	0.4466895573904942	0.7363976313864691	2017	2018
variation	0.081314496397972	0.4221532947014768	0.41856293553629753	0.7305627787275986	2017	2018
searched	0.0879092150926589	0.43034308827695	0.46345075639164823	0.7554425820539676	2017	2018
depolarized	0.3408277398347855	0.5571962146280334	0.6969222587855494	1.2583366110115208	2017	2018
3p	0.2140613257884979	0.5188594091421393	0.594260236285486	1.078394587779483	2017	2018
did	0.0394803524017333	0.3834156126821925	0.39664282174694154	0.6218380169340352	2017	2018
b.	0.247635029554367	0.5335372692399578	0.7090311502863353	1.143793992653231	2017	2018
copies	0.1461912661790847	0.4373328093535935	0.47715900983208387	0.7772495297818492	2017	2018
prostaglandin	0.2672324115037918	0.5252928839859536	0.6902105107466325	1.1065620595635022	2017	2018
bone_loss	0.1420665442943572	0.5244410576861208	0.6126728455458784	1.1027887629121234	2017	2018
nhs	0.2633857846260071	0.5140052475528328	0.5622759784249048	1.0576353859061693	2017	2018
elastic	0.2133689361810684	0.5105908139966344	0.5904188933572275	1.043279996777836	2017	2018
b16	0.2972633117437362	0.5049497465151663	0.5696270477064421	1.0199969456851028	2017	2018
waf1	0.2825487661361694	0.5101827916540518	0.5941611663329536	1.0415779253180502	2017	2018
tlr	0.2665200132131576	0.5013783869665538	0.558609156260287	1.0055287894889595	2017	2018
rho	0.2303211826086044	0.5018979595508557	0.615642514082536	1.0076207660147078	2017	2018
perforated	0.260228077173233	0.5325007185606514	0.6932794630893075	1.139040720920842	2017	2018
mechanisms	0.075866777896881	0.3854030747359721	0.40620817772023676	0.6270826600221028	2017	2018
cytogenetic	0.1510782605409621	0.4980522374786125	0.5568212854827524	0.9922391823738653	2017	2018
0	0.107095935344696	0.42040240388990313	0.49814419741660115	0.725334968107849	2017	2018
il-1	0.2343594843149185	0.5137241881867437	0.6137845366673346	1.0564461067292985	2017	2018
dissatisfaction	0.2376857811212539	0.5572745733668059	0.6353762176648207	1.2587363179131739	2017	2018
wastewater	0.1438666331768035	0.47941594910701296	0.5685587982842732	0.9209193948309475	2017	2018
gc	0.2607031238079071	0.46022218392867403	0.5250369406072549	0.8526141131147572	2017	2018
localize	0.1409766221046447	0.504505443084506	0.5611565278130836	1.0181856410797037	2017	2018
rates	0.0558447670936584	0.3842563544102993	0.3959896209964997	0.6240524886656283	2017	2018
calf	0.2357637375593185	0.5496133296862926	0.7839559395627698	1.2203143785393804	2017	2018
trypanosome	0.3594115549325943	0.5477687821671898	0.6960588471015778	1.211258224923561	2017	2018
preferentially	0.1851763236522674	0.5369888848124108	0.6040337982897328	1.1597753643448698	2017	2018
retrieval	0.1794761645793914	0.4991288525208597	0.5109901741397018	0.9965214707074875	2017	2018
redox	0.13287278175354	0.4718912709535109	0.5402622236406264	0.8935494624478564	2017	2018
session	0.1034808206558227	0.4724976079285799	0.5124258151280207	0.8957260005459977	2017	2018
nicotine	0.1981779217720031	0.4570266033149126	0.48318175412591574	0.8417108574841982	2017	2018
angle	0.1582521837949752	0.42927662769375796	0.5068950270783467	0.7521623408536601	2017	2018
18.5	0.2503936892747879	0.49372708231618273	0.5500590763736816	0.975219224790788	2017	2018
straightforward	0.1536877888441085	0.5136588891527512	0.5691203113400127	1.0561699961122193	2017	2018
fs	0.3641703951358795	0.5638317498683411	0.7124556578260879	1.2926932432568088	2017	2018
neurotransmitter	0.1907068794965744	0.5293920232722146	0.6829165378309523	1.124910858828115	2017	2018
predict	0.0488597792387008	0.41887041038432504	0.4244706890056437	0.7207865816320613	2017	2018
pneumococcal	0.1909921771287918	0.4943999766200544	0.5737162252368229	0.9778480098062129	2017	2018
macromolecules	0.2266894674301147	0.5562346741818823	0.5888684489911385	1.2534432994655862	2017	2018
professor	0.1642062473297119	0.5281826955937947	0.5803178406697397	1.1194644424043048	2017	2018
unaware	0.1544014281034469	0.5100341405255806	0.6177732504991498	1.0409585293813908	2017	2018
till	0.2418184375762939	0.4795603093545859	0.5597922483567179	0.9214522219853516	2017	2018
caucasian	0.195539510846138	0.4705572484484796	0.4619049842286874	0.8887783373547414	2017	2018
processivity	0.2908903414011001	0.5439753559736727	0.6837721533317486	1.1928639451824627	2017	2018
reactants	0.3121395516395568	0.5358892878560174	0.6248918509030659	1.1546583042232534	2017	2018
willing	0.1002001357078551	0.4861431868146703	0.5604970417484343	0.9460674147748157	2017	2018
smoothly	0.4551173895597458	0.5768483847170092	0.7536554778804878	1.3632191486052363	2017	2018
caucasians	0.1879374533891677	0.5066151640027622	0.5367368683259932	1.0268154329850512	2017	2018
cyst	0.1801519125699996	0.4949276351249921	0.6400057588153459	0.9799143044531324	2017	2018
points	0.1212134277820586	0.43575965532691824	0.45074398843709607	0.7722943944736802	2017	2018
treatable	0.2290409827232361	0.517048324122807	0.6429037974774962	1.0706005382084731	2017	2018
chow	0.1719628292322158	0.48127596335084416	0.5687666452701824	0.9278073298083155	2017	2018
quantitate	0.3221954143047332	0.5430645209031076	0.6645289510713661	1.1884927867200084	2017	2018
seoul	0.3425920224189758	0.51564558453404	0.7462943370717566	1.0646038687145591	2017	2018
sheath	0.267555376291275	0.5359244831286407	0.7222405683750257	1.1548217125127889	2017	2018
timely	0.1358679598569869	0.46011631076027976	0.5229591391572159	0.852250808703313	2017	2018
referral	0.1462240272760391	0.4749273648474254	0.48879138026782776	0.9044984123185582	2017	2018
cytological	0.1910819399356842	0.5586610307013364	0.7144498320253638	1.2658320918026131	2017	2018
filters	0.2298015141487121	0.5348185454216458	0.5914698120976596	1.149698768422338	2017	2018
tooth	0.1712930804491043	0.4833668418873206	0.5025401712054245	0.9356094054301808	2017	2018
reviewers	0.1006891936063766	0.4506281169394845	0.5230847099064472	0.8202606118628865	2017	2018
differentiate	0.05617449760437	0.46625964838931755	0.4496118896164368	0.8735701675585767	2017	2018
related_peptide	0.2545635026693344	0.5041467671073071	0.6710957979738256	1.0167257842935329	2017	2018
sows	0.2561743521690369	0.5727652099283171	0.7117936700962767	1.3406333548637663	2017	2018
translation	0.1252271604537963	0.43300707700558255	0.45989266546338	0.7636904438220756	2017	2018
alleviate	0.0894324898719787	0.5019208828681722	0.5189128727266289	1.0077131636404812	2017	2018
open	0.2077675914764404	0.41197578809216157	0.4753259049165518	0.7006102465670766	2017	2018
quite	0.1510655432939529	0.5284106399973486	0.5679858759933932	1.1204888931217145	2017	2018
antiproliferative	0.119713110923767	0.5123719469126982	0.6288371962690988	1.0507433763679845	2017	2018
tentative	0.48436616897583	0.5281275005396578	0.7351151762729425	1.1192165280741129	2017	2018
reservoir	0.1593395948410033	0.5069606547691509	0.7415009958426929	1.0282356969539288	2017	2018
amplifies	0.3733718967437744	0.5733116494939021	0.6090950509054996	1.3436308931656877	2017	2018
leg	0.1779540377855301	0.48762606033362943	0.479921734627451	0.9516995744380452	2017	2018
underscore	0.1195609843730926	0.4675639760098991	0.4362045651308566	0.878159919582361	2017	2018
ish	0.3664630711078643	0.5546532954690743	0.7076686784944014	1.245441562329015	2017	2018
dynamically	0.1751002061367035	0.512102945610256	0.6161400464698665	1.0496127021114905	2017	2018
personality	0.1547271543741225	0.48705919155202504	0.5827678465562703	0.9495426831523486	2017	2018
italy	0.1875482952594757	0.49198589282539384	0.4944419814432853	0.9684492731149621	2017	2018
laparotomy	0.1386939483880996	0.5056698902215481	0.5743705698418473	1.0229396919564098	2017	2018
compositional	0.2541627562046051	0.5905032523812894	0.6825600810633651	1.442021837328772	2017	2018
nicotinamide	0.2934976327419281	0.5182206387448461	0.686544846466128	1.0756389343760056	2017	2018
81.8	0.2327444636821747	0.5419284232697851	0.6677326388034881	1.1830649418113937	2017	2018
fever	0.1391227090358733	0.47521579055817437	0.5559305216747527	0.9055451402846637	2017	2018
ip3	0.3101229637861252	0.5500504596153709	0.696032976106959	1.2224714334526776	2017	2018
vimentin	0.1933843404054641	0.4981742431999434	0.6230794169649839	0.9927235428819011	2017	2018
da	0.2680414974689483	0.4924996559351839	0.576936929482579	0.9704420138723762	2017	2018
dendrites	0.1746842420101165	0.4954888600661774	0.5990117492262914	0.9821167876118083	2017	2018
melphalan	0.2545158869028091	0.5292849197562352	0.6184820488081431	1.124427370124066	2017	2018
digestive	0.1751884949207306	0.4944014109766458	0.4965903418262142	0.9778536208569377	2017	2018
women	0.0774903166294097	0.3692980091351595	0.37309576009578665	0.5855348714355018	2017	2018
dat	0.2721927320957183	0.542385741407712	0.6776081332854048	1.1852465940991392	2017	2018
scale	0.1055353260040282	0.39393680482509824	0.4050794989133804	0.6499929511664427	2017	2018
diaries	0.222174636721611	0.52252262338445	0.728194019145596	1.0943400650480848	2017	2018
cbl	0.3805933439731598	0.5238037838571709	0.6903757930385404	1.0999746871152423	2017	2018
definitively	0.4268780350685119	0.5472610893154045	0.6617678783550508	1.2087785617716842	2017	2018
sectors	0.1599926483631134	0.5248593911553533	0.6524593713290373	1.1046401452227013	2017	2018
rice	0.147717689871788	0.49995964290513245	0.5027259094719483	0.9998385846490387	2017	2018
asthma	0.1092632657289504	0.44716672935241125	0.4939550840446731	0.8088636359179328	2017	2018
strains	0.0546641725301742	0.42368891418924554	0.47092129524764315	0.7351739791595365	2017	2018
blood_glucose	0.1429546892642974	0.5161118686749432	0.575423157134717	1.0665933616963215	2017	2018
alfalfa	0.2885782325267791	0.5634327970785347	0.6700283129023689	1.2905980873233196	2017	2018
immunoglobulins	0.2711437147855758	0.560086078701749	0.6485395349828269	1.273171981120425	2017	2018
pathways	0.06371744453907	0.42344199343545835	0.45659457104383183	0.7344308614471682	2017	2018
inducible_nitric_oxide_synthase	0.2541900140047073	0.4889507022076841	0.5863979151632399	0.9567583877326596	2017	2018
cows	0.1648027950525283	0.5470446258141445	0.6200037320170538	1.2077230053786328	2017	2018
barbed	0.3723665082454681	0.5179280369003783	0.6822714947190711	1.0743790897321832	2017	2018
f	0.2560755836963653	0.4471296762318027	0.49615969883233296	0.8087424066900567	2017	2018
held	0.1953718221187591	0.5038578476517421	0.5889683679358045	1.015551380319059	2017	2018
quantitation	0.1681235992908477	0.5153082765629691	0.6572803818927528	1.063167064023357	2017	2018
med	0.3219648116827011	0.5503152078034168	0.6910860963125535	1.2237798950577856	2017	2018
swallowing	0.1964789891242981	0.5179041624015661	0.6608128563106381	1.0742763616908864	2017	2018
nominal	0.2898750668764114	0.5665228992189588	0.8427822024662067	1.3069269361592462	2017	2018
1.44	0.2701935464143753	0.5135221362733547	0.5566666385916977	1.0555919900230153	2017	2018
depict	0.2784932672977447	0.5394571575922029	0.691030455814594	1.1713506495331212	2017	2018
fibrogenesis	0.2058419209718704	0.4907271306026173	0.614547461764008	0.9635838861459272	2017	2018
radiologic	0.1719051283597946	0.5387212685888433	0.6894669356233237	1.1678866418591904	2017	2018
vertebrae	0.2250800091028213	0.4920936192333027	0.5395252900136253	0.9688667791305855	2017	2018
colocalize	0.2723879694938659	0.5262332787427952	0.5439780410642783	1.1107434421446136	2017	2018
kir	0.297673795223236	0.553573842171494	0.7255029050987966	1.2400121105451636	2017	2018
c._pneumoniae	0.6272243332862854	0.5929942509379017	0.8364500230260082	1.4569677512035009	2017	2018
constituted	0.2176574409008026	0.5325340272746372	0.5881620706377931	1.139193135641344	2017	2018
clone	0.2009482997655868	0.5315039633756412	0.6857561174338849	1.1344897754210936	2017	2018
produced	0.0628064781427382	0.4476028854498613	0.5807603728622297	0.8102918600767499	2017	2018
2.96	0.2832094329595566	0.5168810856807345	0.5738528845837301	1.0698837705599693	2017	2018
antinuclear	0.2318297129869461	0.49081915661918557	0.5604884729461143	0.9639387714594435	2017	2018
mn2	0.2388836276531219	0.5188238395182748	0.49526263106017826	1.0782409481776054	2017	2018
evidenced	0.0836524647474288	0.5317512090581823	0.5356231801178073	1.1356168330699545	2017	2018
immobilized	0.1454588878154754	0.5152726458393913	0.5881886251454456	1.0630154073554963	2017	2018
subunit	0.1612529176473617	0.4272179745808792	0.43987093922013737	0.7458648414608885	2017	2018
proton	0.1985672354698181	0.47136838880164267	0.5460266637516981	0.8916765074511827	2017	2018
clodronate	0.3565481716394424	0.5290526941394621	0.6727847092125786	1.123379808220266	2017	2018
terminal	0.1347452807426452	0.39945346134125803	0.4085272645303045	0.6651498853584197	2017	2018
streptococcus	0.166888148188591	0.5169420756104405	0.58046041970001	1.0701451099548784	2017	2018
necrotic	0.1919952780008316	0.528438357836275	0.6834290466696759	1.1206135329658609	2017	2018
nonreceptor	0.5954335024952888	0.5086463035159758	0.8018580361088387	1.035193806733708	2017	2018
managing	0.1355300903320312	0.5071101952912483	0.5296706924591222	1.0288510544276714	2017	2018
buildings	0.2170365351438522	0.5450135977222927	0.6980313157479786	1.1978678813122774	2017	2018
oropharynx	0.2493930143117904	0.516660073611626	0.6235306368044284	1.0689372952742136	2017	2018
75	0.1342506301403045	0.48490626494369365	0.4790151285298367	0.9413942200067471	2017	2018
precludes	0.2938032561540604	0.5489568144592757	0.6442676181852431	1.2170826033014321	2017	2018
osteoblast	0.1498187148571014	0.4981023741507564	0.5705228641832069	0.9924381955541924	2017	2018
non-	0.193328183889389	0.4387438375661361	0.5665808757773884	0.7817176307936501	2017	2018
draws	0.1812184315919876	0.5180494018081078	0.5781969532487922	1.0749014603398053	2017	2018
ar	0.2709191346168518	0.4427676139554919	0.5173954802536619	0.7945834180573391	2017	2018
challenged	0.1404139173030853	0.5033795660282169	0.5164024185741991	1.0136102576415889	2017	2018
compliance	0.1403090906143188	0.4888777362401178	0.5496688730670315	0.9564790479754675	2017	2018
do	0.0612628012895583	0.4057425967952625	0.4189165544635757	0.6827724730178472	2017	2018
p24	0.3135091954469681	0.5345527956750732	0.6316718730569694	1.1484713856008122	2017	2018
creatinine	0.1441894334554672	0.44392655605145603	0.4935469466345543	0.7983236043412543	2017	2018
significant	0.0637375557422637	0.3736205821407363	0.4043223464188858	0.5964764669593313	2017	2018
additionally	0.0807258051633834	0.49553081995240883	0.5111998011379607	0.9822816527774025	2017	2018
modifying	0.1435157972574234	0.480141040698813	0.59739179085441	0.9235986648075387	2017	2018
abundantly	0.1917258560657501	0.4916039331806158	0.5693894962610629	0.9669703706721747	2017	2018
perturbs	0.303182846903801	0.526464738328417	0.5566916568923522	1.1117751537023721	2017	2018
f344	0.3738753980398178	0.533866271648025	0.6515777723973234	1.1453071064724705	2017	2018
termination	0.2378165006637573	0.5261996451680298	0.5762458500871618	1.110593607205386	2017	2018
305	0.3013085103034973	0.5283909538056365	0.6438490772806158	1.1204003783843268	2017	2018
strands	0.1784535080194473	0.516045521869545	0.5467801223476826	1.0663100460668524	2017	2018
humanized	0.2343706113100052	0.5358101398915935	0.6824721745178566	1.1542909183032581	2017	2018
clostridium_difficile	0.1658375310897827	0.47790541404976344	0.5947640075766746	0.9153617503616769	2017	2018
replacing	0.2060701882839203	0.5669311740741625	0.6429966906998231	1.3091017873709725	2017	2018
intraepithelial	0.3341514027118683	0.5677016966921811	0.8888013106222471	1.3132174990007952	2017	2018
hybrid	0.1695402634143829	0.4945982846375111	0.6589381624263154	0.9786240719083644	2017	2018
substrate	0.0947646701335906	0.4645218345449814	0.5411971103983428	0.8674897773847744	2017	2018
dysfunctional	0.3087619584798813	0.5640043264045388	0.7758388175406988	1.2936007409281094	2017	2018
cassettes	0.2518141317367554	0.5440038292717293	0.6856159971643332	1.1930008719215812	2017	2018
major	0.0724732553958892	0.4059437258330231	0.4707585857451552	0.6833422076086358	2017	2018
vasculitis	0.1568456214666366	0.4993545875241141	0.5717880980175797	0.9974216782584941	2017	2018
powder	0.1830078965425491	0.5426734271256606	0.6007665735106108	1.1866212446718511	2017	2018
sma	0.3039308547973632	0.519195540819796	0.5295009495482393	1.0798475989699656	2017	2018
peri	0.2398143899440765	0.4984959585914522	0.5546055137290083	0.9940018772158904	2017	2018
untranslated	0.1381721413135528	0.436774763342131	0.5165079549343888	0.7754886232263235	2017	2018
absorption	0.1356399756669997	0.45051818958957796	0.5977548863799931	0.8198964570875865	2017	2018
checkpoints	0.253828672170639	0.5041725596140813	0.6551243901812168	1.0168306925927038	2017	2018
oligomers	0.1959854519367218	0.5490401547828914	0.6439154538594467	1.2174923346413764	2017	2018
aid	0.1253923153877258	0.4353181596094579	0.48906921991437696	0.7709087285477175	2017	2018
estimated	0.0337336289882659	0.45196703787969716	0.49329207467270353	0.8247077623416426	2017	2018
caveolae	0.3202471244335174	0.5475840330026824	0.799844035187841	1.2103552326788878	2017	2018
nano	0.178549838066101	0.5235745189343105	0.5605355606223015	1.0989641397079688	2017	2018
between	0.0361775159835815	0.3776072620193842	0.4063494811224161	0.6067025512613623	2017	2018
pcp	0.3731034964323044	0.549018651895731	0.7327980748694637	1.217386604132451	2017	2018
connective	0.2140901672840118	0.4295493843364147	0.43260400623131257	0.7530001240102703	2017	2018
laws	0.19803959608078	0.5291019237473757	0.6294335009508837	1.1236017950167345	2017	2018
syngeneic	0.1808501935005187	0.5170178158750576	0.5014235087673626	1.0704697458184307	2017	2018
2-week	0.2501109760999679	0.49792315179623475	0.4882308122671695	0.9917269708364547	2017	2018
e2	0.2973922175168991	0.5061040085552395	0.5590297819876695	1.024717789417095	2017	2018
