tok	original_global_distance	global_distance_qst	local_distance_qst	ratio_metric	year_1	year_2
newborns	0.1566504287719726	0.5136687109654373	0.5481719496341623	1.056211521954804	2016	2017
histologically	0.1287565720081329	0.5000624998666033	0.5626215283632141	1.0002500307201865	2016	2017
succumbed	0.1650842303037643	0.5129630874386181	0.5880647437532226	1.053232463923294	2016	2017
pluripotent	0.1519905710220337	0.4420054944050482	0.49872720025540446	0.7921323417580388	2016	2017
particular	0.0992345666885375	0.45338718795773425	0.5112365257608281	0.8294485199931191	2016	2017
makers	0.2828970819711685	0.42641685552569275	0.4329831663871512	0.7434264058029576	2016	2017
generalized	0.2339062833786011	0.47881470332954373	0.5043636673613452	0.9187033985578773	2016	2017
conflicts	0.1926660269498825	0.503487845313648	0.5342852826569776	1.0140493854207913	2016	2017
intestine	0.1367016100883483	0.4427572939788394	0.5036829730560228	0.7945501828821178	2016	2017
anaemia	0.2059746009111404	0.5304963120876215	0.687906961434906	1.1299087222220623	2016	2017
currents	0.1325320726633071	0.4748710389695531	0.5442187559128949	0.9042941338404306	2016	2017
dsm	0.1902442073822021	0.4638596714278177	0.5215066213153108	0.8651833236703937	2016	2017
histocompatibility	0.1620183330774307	0.4214474828469851	0.4920146710267023	0.7284515585912162	2016	2017
costs	0.0796831107139587	0.43501074973516746	0.5036193518740238	0.7699451795432584	2016	2017
variation	0.0748486602306365	0.4168908543436073	0.4502756451854443	0.7149448048432215	2016	2017
searched	0.0851006305217742	0.4352642818298912	0.42111666723716096	0.7707397776082964	2016	2017
depolarized	0.2906214064359665	0.5300069704398526	0.6731074400462916	1.1276911296660517	2016	2017
3p	0.2095454847812652	0.5064288234165252	0.5258586896360598	1.0260502384317731	2016	2017
did	0.0415851747989654	0.3792759869256624	0.3967915240824024	0.6110219339625266	2016	2017
b.	0.2389166975021362	0.5398973438392486	0.7665488824119195	1.1734280091845817	2016	2017
copies	0.1525494629144668	0.4437235580248059	0.45149237966166744	0.7976673548303755	2016	2017
prostaglandin	0.2617236673831939	0.5077889029031812	0.676217564585171	1.0316486277904828	2016	2017
bone_loss	0.1435733866691589	0.49525881932396204	0.5392240239628908	0.9812134184506689	2016	2017
nhs	0.2644218099117279	0.5138793140154344	0.6222737684480515	1.0571023386397307	2016	2017
elastic	0.232466938495636	0.5236356190230429	0.6087685847794657	1.0992333598686348	2016	2017
b16	0.306457148194313	0.5101043202695499	0.6269651375870258	1.041250905805536	2016	2017
waf1	0.2771629214286804	0.5118512118422585	0.7042656219165659	1.0485557359959226	2016	2017
tlr	0.2340354710817337	0.49995014564485385	0.5351488644315598	0.999800602461087	2016	2017
rho	0.2192863327264785	0.4836637456950385	0.5664571183979933	0.9367224200556994	2016	2017
perforated	0.2739136439561844	0.5478241276232098	0.6560441144010384	1.2115288786720526	2016	2017
mechanisms	0.076394366621971	0.38899601857868743	0.42528578891852065	0.636650546325096	2016	2017
cytogenetic	0.1480022817850112	0.49399258366640775	0.5449332839561863	0.976255619425025	2016	2017
0	0.115214278101921	0.43237576234426023	0.5246996360226608	0.7617288580381114	2016	2017
il-1	0.2658893316984176	0.5479857477402654	0.7387405949999893	1.212319622668411	2016	2017
dissatisfaction	0.2032898741960525	0.5172904374129118	0.6080243754044167	1.0716390921292027	2016	2017
wastewater	0.135890639424324	0.4708952398701798	0.5283156831111763	0.8899848864611267	2016	2017
gc	0.234995892047882	0.4524114918056301	0.5861027389707313	0.8261887987704883	2016	2017
localize	0.1389036512374878	0.5093553632615594	0.5932847191980256	1.0381349863467344	2016	2017
rates	0.0637247240543365	0.3852043880442951	0.4154731066913759	0.6265568272664387	2016	2017
calf	0.2160851067304611	0.5274083359821261	0.7281053191616139	1.1159916184263863	2016	2017
trypanosome	0.3756331205368042	0.5586939258988276	0.6585687653226576	1.266000988172991	2016	2017
preferentially	0.1613964927196502	0.5103826337858104	0.546369456784829	1.042411215378616	2016	2017
retrieval	0.1953211307525634	0.496184800697565	0.5536072885493147	0.9848547669553543	2016	2017
redox	0.1358479189872741	0.4543514324343273	0.5571539551596305	0.8326814353446332	2016	2017
session	0.1013196039199828	0.4702625245945452	0.5122637146230123	0.8877274998047132	2016	2017
nicotine	0.2057036423683166	0.4688048053035893	0.5180869171233277	0.8825471502458173	2016	2017
angle	0.1529997122287749	0.4437893675793766	0.5156756350620907	0.7978800506707493	2016	2017
18.5	0.2353197354078292	0.4831236919604928	0.5117336123873821	0.9346988524062231	2016	2017
straightforward	0.172121490240097	0.5306667548354937	0.634572961884112	1.1306822184511762	2016	2017
fs	0.3732576501369476	0.5750082222935797	0.7263234120981963	1.3529866986998256	2016	2017
neurotransmitter	0.1780083793401718	0.5206726356210957	0.6488801482300469	1.086256855574614	2016	2017
predict	0.0478279817104339	0.4197252691701522	0.43864782502829647	0.7233216386484818	2016	2017
pneumococcal	0.1990187412500381	0.5032001605600219	0.5961188480421816	1.012883098205625	2016	2017
macromolecules	0.2423190474510193	0.5549319869720015	0.6046088171563753	1.246847606945619	2016	2017
professor	0.1660692501068114	0.5337978416744676	0.645099008828773	1.1449922145185256	2016	2017
unaware	0.1483117997646331	0.49882540875618264	0.6106284189269379	0.9953126464735483	2016	2017
till	0.2608404731750488	0.4918744281516607	0.5699456460793979	0.9680174653726555	2016	2017
caucasian	0.2063079452514648	0.4794456518700186	0.49513088509276354	0.9210290022403232	2016	2017
processivity	0.3504582118988037	0.5547739502312716	0.7102442538084797	1.2460500694410122	2016	2017
reactants	0.3641097939014435	0.5244206614619966	0.567395664316516	1.1026985803759644	2016	2017
willing	0.1119336515665054	0.5074551872065866	0.5999744097880436	1.0302721174315301	2016	2017
smoothly	0.4985842877626419	0.5818157875640007	0.8178674806772925	1.391290656753438	2016	2017
caucasians	0.1879899740219116	0.5227981246972719	0.5580211797399952	1.09554918317456	2016	2017
cyst	0.1782492452859878	0.4895811521325401	0.5952640473053175	0.9591753011825874	2016	2017
points	0.1125482082366943	0.42733217772515697	0.4715102781613032	0.7462130070930814	2016	2017
treatable	0.2320682162046432	0.5080046909783863	0.6069989675489437	1.032539704471185	2016	2017
chow	0.2121097809076309	0.5268285858275398	0.5923584249691423	1.1133990136511558	2016	2017
quantitate	0.3563140976428985	0.5452617660549866	0.6880754139540834	1.1990673432595491	2016	2017
seoul	0.2956329643726348	0.4732488498011751	0.551165027812456	0.8984296467554841	2016	2017
sheath	0.2833647602796554	0.5323346017838262	0.677536197544324	1.1382809243838046	2016	2017
timely	0.1465725898742675	0.4728328375305392	0.5305297928221514	0.8969315071060232	2016	2017
referral	0.154418214559555	0.4888537458461569	0.6171533025539118	0.9563872216092251	2016	2017
cytological	0.1831521290540695	0.5342150002041423	0.649954357833635	1.1469132763791787	2016	2017
filters	0.2466580772399902	0.546305824113019	0.7089242710026681	1.2041279195285688	2016	2017
tooth	0.179404661655426	0.4887268132519937	0.49685989821970844	0.9559015139451755	2016	2017
reviewers	0.1125046169757842	0.4733418521609968	0.5341907817227205	0.8987648897168398	2016	2017
differentiate	0.0682009440660476	0.49506488109130997	0.5990679336809239	0.9804524632021783	2016	2017
related_peptide	0.2409917855262756	0.49040857385663966	0.6552151199183334	0.9623564069123014	2016	2017
sows	0.2366630423069	0.5612380267736018	0.651890582040662	1.279140082825744	2016	2017
translation	0.1439353168010711	0.4506184318999352	0.500254761507317	0.8202285225154462	2016	2017
alleviate	0.0926584631204604	0.5165257075517738	0.5726241913022	1.0683623009947047	2016	2017
open	0.2089601451158523	0.4058092770182977	0.47461777278777884	0.6829613141415442	2016	2017
quite	0.147978269457817	0.5277977125178684	0.5711627540285634	1.1177364585253953	2016	2017
antiproliferative	0.1252321368455886	0.5377847671732385	0.6118061291470627	1.1634942532817836	2016	2017
tentative	0.530385465323925	0.5612016728009992	0.7657276355248401	1.2789512585048826	2016	2017
reservoir	0.1512429362535476	0.5126790454681571	0.5565155785443473	1.0520357080903182	2016	2017
amplifies	0.3593391120433807	0.5742644474573916	0.7062436979231449	1.3488759489963384	2016	2017
leg	0.1906436598300933	0.5004084446736666	0.5266464898536242	1.001635114402203	2016	2017
underscore	0.1362908369302749	0.47580254041249953	0.43133403274506377	0.907678073806226	2016	2017
ish	0.3812940633296967	0.555165106638994	0.7529251572375136	1.24802508734055	2016	2017
dynamically	0.1950144815444946	0.5417470144966358	0.6459087231070644	1.1822007311126586	2016	2017
personality	0.1545668077468872	0.4768540013574585	0.5456091945437266	0.9115122787802994	2016	2017
italy	0.20639996945858	0.5298747224374244	0.5581692787961845	1.1270926021775034	2016	2017
laparotomy	0.1320852708816527	0.49393431853789255	0.5527731035760711	0.976028086138611	2016	2017
compositional	0.2462732338905334	0.5583078820188924	0.6800276930518483	1.2640204778179283	2016	2017
nicotinamide	0.3155525028705597	0.5527180974588082	0.7451355251034677	1.2357264944514637	2016	2017
81.8	0.2404390007257461	0.5453130679585863	0.6901130641066692	1.1993154619823518	2016	2017
fever	0.1277775973081588	0.46862626925183376	0.5822670249812427	0.8819146339658439	2016	2017
ip3	0.3609383553266525	0.5704496365628482	0.7262060984911399	1.3280157232280208	2016	2017
vimentin	0.2001446694135666	0.4976799166698632	0.551856345061901	0.9907625300794037	2016	2017
da	0.2584392946958542	0.5095134677964509	0.640589193316945	1.0387919633744516	2016	2017
dendrites	0.1751115816831588	0.5071031678244726	0.5210206142627266	1.0288221281241392	2016	2017
melphalan	0.2829909533262252	0.55318346114554	0.7487685831759179	1.2380550249186872	2016	2017
digestive	0.1843044847249984	0.49603820453680947	0.5432976101561918	0.9842773976168203	2016	2017
women	0.0799910312891006	0.3758638411535244	0.39068776504011693	0.6022144941068525	2016	2017
dat	0.2471233195066452	0.5378858627054044	0.5794374590348923	1.1639675554061326	2016	2017
scale	0.1022108280658721	0.38135709922258804	0.37291861747228566	0.6164414054430417	2016	2017
diaries	0.2291565757989883	0.5294100698383214	0.6443897932220934	1.1249923466412344	2016	2017
cbl	0.4062190520763397	0.5679607692460735	0.7716172581923365	1.3146046211010938	2016	2017
definitively	0.3758652830123901	0.5249488533968621	0.6784418380652231	1.1050364937555013	2016	2017
sectors	0.1790096652507782	0.5275957585019276	0.6158030762244521	1.1168311207978021	2016	2017
rice	0.1667771202325821	0.5017860386475834	0.5246700057321364	1.0071697655470555	2016	2017
asthma	0.1047384905815124	0.4597868082592278	0.5370583182904142	0.851121030157779	2016	2017
strains	0.0604040694236754	0.4425185462279739	0.44928295086866027	0.7937816464275335	2016	2017
blood_glucose	0.1413682466745376	0.4989529308234241	0.552803914573541	0.9958204757956308	2016	2017
alfalfa	0.3308549970388412	0.5696555205662165	0.6685978830594093	1.323719828625962	2016	2017
immunoglobulins	0.2639457809925079	0.5423469216857191	0.6245143357067686	1.1850612339010134	2016	2017
pathways	0.0659216845035552	0.42138719521773227	0.44080598179407626	0.7282714653649954	2016	2017
inducible_nitric_oxide_synthase	0.2390622168779373	0.4757988687506215	0.5510650644642889	0.9076647118570782	2016	2017
cows	0.1725062400102615	0.5316421108661649	0.5780877607422217	1.1351193674763662	2016	2017
barbed	0.4598065641522407	0.555263398127744	0.7220935650573881	1.2485219246407677	2016	2017
f	0.2963524013757705	0.4632863555142519	0.5379383909933527	0.8631909404094796	2016	2017
held	0.1777271753549575	0.4866603496263437	0.5976400202490953	0.9480279757702471	2016	2017
quantitation	0.1746607881784439	0.5128568758566512	0.5884852881693885	1.0527847986328873	2016	2017
med	0.34575827896595	0.5555064090267302	0.6563937535282662	1.249751223207482	2016	2017
swallowing	0.1944235664606094	0.5191144652493066	0.6003924861801351	1.0794969441499882	2016	2017
nominal	0.2690428006649017	0.5512806870333734	0.6652645495694328	1.228564653009207	2016	2017
1.44	0.2561764442920685	0.5233954955944405	0.5265677770631949	1.0981757217071224	2016	2017
depict	0.3075808972120285	0.5614533880701774	0.6641812392181071	1.280259322035357	2016	2017
fibrogenesis	0.2109324860572815	0.5115070592715563	0.5558907711620796	1.0471124895045438	2016	2017
radiologic	0.1887821227312088	0.5621918400687533	0.7332372330833824	1.2841054405131231	2016	2017
vertebrae	0.2134039336442947	0.49981539378395184	0.5112213732756843	0.9992618476708239	2016	2017
colocalize	0.2750780659914016	0.5493590066930871	0.5883341575123636	1.219061325650287	2016	2017
kir	0.2628034573793411	0.5319075535782282	0.5980210150559614	1.1363301365879253	2016	2017
c._pneumoniae	0.5806662577390671	0.5523378384233376	0.7604287592329534	1.2338273944753524	2016	2017
constituted	0.2490028721094131	0.5551900178967887	0.7540838217484374	1.248150986341771	2016	2017
clone	0.1932657277584075	0.5202572787615599	0.6414746639107973	1.0844505934733784	2016	2017
produced	0.0651359093189238	0.43980819877066674	0.48625706770927984	0.7851028840577704	2016	2017
2.96	0.2928902900218963	0.5137868540059785	0.5658909378144374	1.0567111527920225	2016	2017
antinuclear	0.2181051069498062	0.4897588027651963	0.5187480142724722	0.9598574270744709	2016	2017
mn2	0.2540575879812241	0.5040604720955487	0.47004212342779306	1.0163748677694873	2016	2017
evidenced	0.087375014424324	0.5370979536399193	0.5271777985870383	1.160284249903971	2016	2017
immobilized	0.1481612277030944	0.5200616601364045	0.57512584605351	1.083600989835929	2016	2017
subunit	0.1555862009525299	0.4190279000575872	0.4516610041580362	0.7212530517371182	2016	2017
proton	0.1867768508195877	0.47113516975685266	0.5424661764898199	0.8908423151152759	2016	2017
clodronate	0.3449453663825989	0.5207857942916411	0.6019976526784959	1.0867494913299416	2016	2017
terminal	0.1410881930589675	0.40739502200238037	0.40668402184291547	0.6874647313610935	2016	2017
streptococcus	0.1813057297468185	0.5292717477428854	0.7208977288019206	1.1243679239668711	2016	2017
necrotic	0.1895739829540252	0.5152430134320418	0.5665223032366967	1.0628892985739566	2016	2017
nonreceptor	0.5924407598376275	0.5163771472020797	0.7836276100817064	1.0677269368365556	2016	2017
managing	0.1318729954957961	0.49408535383903607	0.5422640403618236	0.9766180077772169	2016	2017
buildings	0.2170307570695877	0.543727790402318	0.7050019231858916	1.191674134354468	2016	2017
oropharynx	0.2389949733018875	0.5216122868550965	0.6054227174279028	1.0903546903954455	2016	2017
75	0.1290082901716232	0.48678654665703913	0.4982292896850696	0.9485069876602363	2016	2017
precludes	0.317471644282341	0.5619752992705719	0.5945576947155872	1.2829762758463918	2016	2017
osteoblast	0.1446476745605468	0.4848113876394367	0.5060372247687286	0.9410366922088201	2016	2017
non-	0.2100264704227447	0.4418686730361669	0.5005562825894813	0.7916930150469764	2016	2017
draws	0.1722812509536743	0.4978950511514631	0.5673167159821698	0.991615502482642	2016	2017
ar	0.3065447837114334	0.45670021269972433	0.5089630877411707	0.8406044386086079	2016	2017
challenged	0.1497767531871795	0.5121409403431686	0.5960461528909886	1.0497723270803199	2016	2017
compliance	0.1405445331335067	0.4964619097820409	0.5451299375167201	0.9859470801248514	2016	2017
do	0.0633919382095336	0.41000603274396114	0.41833943014046765	0.6949325849056205	2016	2017
p24	0.3494906026124954	0.5357286791428764	0.6058375410876696	1.1539129277979745	2016	2017
creatinine	0.1520741176605224	0.44501532870307514	0.5209934072221425	0.8018515676534523	2016	2017
significant	0.0611189645528792	0.3660560014935324	0.3838371910597006	0.5774264010006207	2016	2017
additionally	0.0928689545392989	0.48020101991192526	0.4515915764614394	0.9238206274097729	2016	2017
modifying	0.1482285791635513	0.48552803937135003	0.5765940251329713	0.943740527235085	2016	2017
abundantly	0.1978188097476959	0.4816358852398236	0.5423174638510376	0.9291458870810427	2016	2017
perturbs	0.3487543326616287	0.5418622779924919	0.5641323234731148	1.1827497539781537	2016	2017
f344	0.395999675989151	0.5584837559736758	0.7362673679944239	1.2649223296535785	2016	2017
termination	0.2426189786195755	0.5168757744811919	0.5391514420448558	1.0698610154068333	2016	2017
305	0.3384325575828552	0.5506695356440012	0.6724108851220764	1.22553349778597	2016	2017
strands	0.1822609704732894	0.5151907148601269	0.5797324757574482	1.0626667653683413	2016	2017
humanized	0.2115027242898941	0.5062649825545761	0.631529044385203	1.0253779146028208	2016	2017
clostridium_difficile	0.1569285815954208	0.4758632503481842	0.5520409314151279	0.9078990371583378	2016	2017
replacing	0.2051711642742157	0.5485910638249231	0.6872293511158515	1.2152862290970563	2016	2017
intraepithelial	0.2833272325992584	0.5272963717951307	0.6434880683888484	1.115490426417038	2016	2017
hybrid	0.1886582243442535	0.49016938666165477	0.5989163908162468	0.9614357667776171	2016	2017
substrate	0.1009280800819396	0.4639759810483737	0.5268881524580407	0.8655880420355667	2016	2017
dysfunctional	0.3202130901813507	0.5483151976463053	0.7071930139183225	1.2139332445747057	2016	2017
cassettes	0.2179830402135849	0.5413777070737246	0.6146029874461401	1.1804435053067779	2016	2017
major	0.0741734009981154	0.39579620484271466	0.41360431777999335	0.6550707029896786	2016	2017
vasculitis	0.1587966573238372	0.4986465610224179	0.581366411767807	0.9946008589056766	2016	2017
powder	0.1864102232456207	0.5376033441346125	0.5893217972478461	1.162645398307377	2016	2017
sma	0.2685015869140625	0.484345023026689	0.5067622733802283	0.939281195092116	2016	2017
peri	0.2135252743959426	0.4634668012968825	0.5677661891674031	0.8638175650959763	2016	2017
untranslated	0.137561051249504	0.43188048155373776	0.4745116630757943	0.7601930008229224	2016	2017
absorption	0.1403240537643432	0.44996542624997815	0.4949603977164202	0.8180675319775028	2016	2017
checkpoints	0.2368100255727768	0.48178397756026603	0.5450905802430218	0.929697185532883	2016	2017
oligomers	0.1812587893009185	0.5153017545954269	0.5248333409909401	1.0631393026094194	2016	2017
aid	0.1336850136518478	0.43983498048663505	0.4921373764339761	0.7851882305480893	2016	2017
estimated	0.0371995306015014	0.46807197464891004	0.49142155971692714	0.879953588344903	2016	2017
caveolae	0.2968660861253738	0.5504600986822273	0.6992301266904225	1.2244966399392336	2016	2017
nano	0.1796248823404312	0.5087840944006866	0.5520776267385036	1.035764698579821	2016	2017
between	0.0377426224946975	0.381005827180845	0.4091880822558259	0.6155240936204411	2016	2017
pcp	0.3782659113407135	0.5802673121457419	0.8059085543343298	1.382468721014232	2016	2017
connective	0.2007889097929001	0.43116530013037047	0.40168851467981037	0.7579799548606804	2016	2017
laws	0.1894498622417449	0.5146810491013241	0.5936568456572882	1.0605006215979773	2016	2017
syngeneic	0.1914588975906372	0.519195742283232	0.6189346098122105	1.079848470454019	2016	2017
2-week	0.2519925272464752	0.502146954586384	0.459569485704093	1.008624852679571	2016	2017
e2	0.3056360548734665	0.4999311527748398	0.5721858068928423	0.9997246490136619	2016	2017
stent	0.1936291569471359	0.4504918690258147	0.4944021608982829	0.8198092869475261	2016	2017
