average_global_distance	var_global_distance	tok	year1	year2
0.6666958940401674	0.013451777344581903	endometritis	2000	2001
0.5639197355508805	0.006278073428162192	analysing	2000	2001
0.4119505959749222	0.0037273443126820756	linearly	2000	2001
0.3300784409046173	0.0017190057852520008	probe	2000	2001
0.6247263706475497	0.013167641901737272	microfibril	2000	2001
0.11046759665012357	6.922263628985492e-05	metastatic	2000	2001
0.13438339114189146	0.00013300398000960317	tool	2000	2001
0.1369028031826019	0.00039082344177611373	substituted	2000	2001
0.8059071648237296	0.008750688047654179	nil	2000	2001
0.3609921658039093	0.0025126632892493047	res	2000	2001
0.25600334465503694	0.0013000109199671856	gammadelta	2000	2001
0.34644171357154846	0.003207512220739618	mailed	2000	2001
0.6738976144045591	0.012066493802902456	0.36	2000	2001
0.45340732783079146	0.004879015276937036	bag	2000	2001
0.5086449098587036	0.009875305177954057	p=0.01	2000	2001
0.14665893375873562	0.00041272766435972825	inoculation	2000	2001
0.6578469309955836	0.009573976196495842	harboring	2000	2001
0.18553129553794862	0.0005680820531913451	bilateral	2000	2001
0.14084511578083034	0.0003849778094952865	scan	2000	2001
0.754475159868598	0.007279421123696815	blastocyst	2000	2001
0.7995051466254517	0.010967218865573542	l._pneumophila	2000	2001
0.39348855972290037	0.006122614834931165	argonne	2000	2001
0.6781784325838089	0.006738132428110408	bisphosphonate	2000	2001
0.31647644996643065	0.002480120842000781	bayesian	2000	2001
0.2136034059524536	0.002159684808693107	landmark	2000	2001
0.288356232047081	0.002937473861340244	downregulating	2000	2001
0.5098592153191567	0.005559404210509852	raters	2000	2001
0.10347604095935818	7.39205609340058e-05	intracellular	2000	2001
0.9482738018705277	0.011081085411285163	2012	2000	2001
0.9866953937109793	0.014678973733790979	crcs	2000	2001
0.11637461245059963	0.00015616304631340197	mitosis	2000	2001
0.13596648931503294	0.00035222640307976306	1991	2000	2001
0.922312256229634	0.020941506171850654	ameliorate	2000	2001
0.9563054547994397	0.010697294141872428	hypernatremia	2000	2001
0.3880907681584358	0.002701935173311712	shigella	2000	2001
0.24790342390537262	0.0005716769599811256	annual	2000	2001
0.8113535745441913	0.009676271359081228	ce	2000	2001
0.9343408680241555	0.007683401561302302	somites	2000	2001
0.5344871738553048	0.0054884500419969924	traverse	2000	2001
0.2998289489746094	0.0035178063030569663	note	2000	2001
0.3726616391539574	0.003375188662352156	capping	2000	2001
0.0972890996932983	9.778174955187917e-05	play	2000	2001
0.24408836245536805	0.0009982970848482885	angiography	2000	2001
0.33660111904144285	0.003883543243114779	calicivirus	2000	2001
0.4016831910610199	0.0023716725492929826	p50	2000	2001
0.618553511351347	0.010264758066265298	280	2000	2001
0.3675913065671921	0.002194524159875426	atelectasis	2000	2001
0.23191008508205413	0.001107725723121582	trail	2000	2001
0.20714304149150847	0.0019468153824548568	cohesion	2000	2001
0.08719634830951688	0.00019242793543579166	xenopus	2000	2001
0.4380767583847046	0.0022428037872009917	msh2	2000	2001
0.8254003807902336	0.006833983809149668	-glycosylation	2000	2001
0.2050566256046295	0.0016456899840992282	peroxisome_proliferator	2000	2001
0.5712171563506127	0.006940857021986877	guillain	2000	2001
1.0519994359556586	0.01701053187763077	owns	2000	2001
0.6054026395082474	0.0044365667452560325	alcoholism	2000	2001
0.33566163659095766	0.00198499198154711	china	2000	2001
0.7692724734172225	0.006780198062686364	heightened	2000	2001
0.7345630004256963	0.007209918589356486	oscillatory	2000	2001
0.3805503526329994	0.0042348354960772255	is6110	2000	2001
0.36660897731781006	0.003139209505813554	slide	2000	2001
0.19336070358753205	0.0008158319838043077	aggregates	2000	2001
0.6108591420948506	0.004047235575000588	depolarizing	2000	2001
0.42894826382398604	0.006053972893870041	fossil	2000	2001
0.7045019266568124	0.01852390299213115	caspase-7	2000	2001
0.6098579514026642	0.006947138113229289	cleared	2000	2001
0.17151343047618867	0.00031850289877721516	action	2000	2001
1.0152414627408144	0.010266924750267163	provokes	2000	2001
0.2887576925754547	0.0017115649692436383	connection	2000	2001
1.062652455115458	0.010429894341648588	scarcely	2000	2001
0.40831215023994444	0.0018087705793340641	tibia	2000	2001
0.10026351749897	0.0001196308112955575	members	2000	2001
0.20739594578742981	0.0006485811508657366	west_nile_virus	2000	2001
0.6041366325318813	0.0032364812389444842	recruited	2000	2001
1.0564342426312214	0.020208263818436597	-15	2000	2001
0.7742323766835034	0.007515056240543908	glutamic	2000	2001
0.38025619626045226	0.0031689934864079002	combat	2000	2001
0.8037641651340528	0.00908376731699402	reappraisal	2000	2001
0.24673134565353394	0.00320906932785396	11.8	2000	2001
0.5863366587460042	0.004211912617491707	turner	2000	2001
0.18445012986660003	0.0006197393514231957	elucidate	2000	2001
0.6930685891956091	0.017227664560825223	dim	2000	2001
0.5089005482196808	0.009382186640712555	0.17	2000	2001
0.7102978505504871	0.008598717132937668	pretreating	2000	2001
0.0674492537975311	3.654566278232358e-05	concentration	2000	2001
0.22576880753040313	0.0011292206522097372	caenorhabditis_elegans	2000	2001
0.8337826169095933	0.005296238690558816	remitting	2000	2001
0.5817696425318718	0.008431893648031931	bonding	2000	2001
0.14624567985534664	0.002175471137098734	wahrend	2000	2001
0.6190349505841732	0.010090795101547876	oversight	2000	2001
0.3261705732345581	0.0028206904053284434	starvation	2000	2001
0.6648050737380982	0.012755700210038185	25.8	2000	2001
0.6720481515675784	0.008818836730293484	permeate	2000	2001
0.8100409775972366	0.013028843577295002	antituberculous	2000	2001
0.230878666639328	0.001483418077609757	curriculum	2000	2001
0.4753024673461914	0.008889767894219726	displaces	2000	2001
0.42953409016132355	0.005231317971218953	antagonistic	2000	2001
0.35068828403949737	0.0020452601533205764	exacerbations	2000	2001
0.26888449132442477	0.0019115587737905818	indices	2000	2001
1.1264728256827221	0.006356977673488463	ku	2000	2001
0.506238030642271	0.00665316306615105	involuntary	2000	2001
0.5320310300588608	0.0075560521216099215	164	2000	2001
0.5416094798594713	0.02008679192877606	asthenia	2000	2001
0.2922522246837616	0.0010668642891767278	clustering	2000	2001
0.18806499719619751	0.0005476161034348821	libraries	2000	2001
0.6771849620342255	0.011367505217203706	initiator	2000	2001
0.4455726170539856	0.007162080786636279	robert	2000	2001
0.4410732293128967	0.006142594831962248	amplicon	2000	2001
0.9617356019106228	0.012398089649868334	informations	2000	2001
0.28933493316173553	0.0019461362308297971	-infiltrating	2000	2001
0.851412024218007	0.011238093262567514	seminiferous	2000	2001
0.2898256981372833	0.0013783198330259852	translation	2000	2001
0.39536690413951875	0.0027445702814190565	irradiated	2000	2001
0.19303140819072723	0.0006469737703260603	sequenced	2000	2001
0.5739721776545048	0.009938611762414763	withdraw	2000	2001
1.0931549262639602	0.02356082410665691	23.3	2000	2001
0.13636524498462674	0.00024027300823306467	scores	2000	2001
0.10214173555374143	0.00010314325118165754	cd4	2000	2001
0.20704101800918578	0.0014047140963072938	raft	2000	2001
0.48331517159938814	0.003586156513815088	answered	2000	2001
0.43052224546670914	0.00621010993958855	6-week	2000	2001
0.5563913595676422	0.00778761264633447	daidzein	2000	2001
0.43976060837507247	0.002924344119792265	alt	2000	2001
0.5017047868669033	0.012826457092618128	mortalities	2000	2001
0.6383075499534607	0.0034454320810577083	nos	2000	2001
0.15821678340435025	0.00037159428948537067	histocompatibility	2000	2001
0.6573015578091145	0.00535452048990505	strip	2000	2001
0.6704783125221729	0.009163400839378532	caged	2000	2001
0.2386366009712219	0.0012730301068128824	-null	2000	2001
0.41274718195199966	0.006333070792748474	coccidioides	2000	2001
0.5905030109733344	0.008304221141401742	segregate	2000	2001
0.8535908293584362	0.010468876152859847	cai	2000	2001
0.09731338858604427	0.00013175669269810587	personal	2000	2001
0.5306898590922355	0.005451084176250756	relieves	2000	2001
0.6307880963385105	0.009017994489673524	please	2000	2001
0.27118107080459597	0.001214666646022664	diminished	2000	2001
0.93107162744971	0.03145017536078364	exams	2000	2001
0.1783314222097397	0.00026697643905359983	ct	2000	2001
0.14245685636997218	0.00018189810992775627	specific	2000	2001
1.1971173221617937	0.007286590238100127	cpe	2000	2001
0.3825305050611496	0.0012581902337203913	monthly	2000	2001
0.3371338486671448	0.0024026825549795907	amount	2000	2001
0.5437297064065933	0.005889196086872603	unidentified	2000	2001
0.70751680418849	0.008533646814571867	hallmarks	2000	2001
0.14629471063613889	0.00025544490641258606	exhibit	2000	2001
0.21963689267635345	0.001236936666896121	market	2000	2001
0.31363808155059814	0.0034103225287605253	apply	2000	2001
0.5580538628995418	0.0077711232256525405	mismatch	2000	2001
0.43742478102445603	0.0028668296065027347	plasm	2000	2001
0.4397953322529793	0.004875813261425771	126	2000	2001
0.16790686130523683	0.0003145322616897688	described	2000	2001
0.2774571454524994	0.002538771937455694	policymakers	2000	2001
0.6787334025651216	0.00974727465381939	gum	2000	2001
0.3100974524021149	0.000959225976237819	gfp-	2000	2001
0.6668899342539953	0.013169185044701635	definitely	2000	2001
0.3663318407535553	0.0033093104751285855	adrenal	2000	2001
1.0334426810831063	0.006866436677180423	vim	2000	2001
0.9037148968198744	0.016699852884575383	diffusible	2000	2001
0.20095400810241698	0.0006266903027562166	supernatants	2000	2001
0.8675051383301615	0.01419869275666793	bulb	2000	2001
0.44237110316753386	0.009234008536150275	amyloid_precursor_protein	2000	2001
0.4054109248518944	0.0019267033856701357	elimination	2000	2001
0.37665960311889646	0.0033356734844108243	autonomic	2000	2001
0.9377975150480051	0.007987339872944005	contributory	2000	2001
0.31025915026664735	0.0019417347175065618	relapsing	2000	2001
0.5028848761320114	0.0044841396664941115	wastes	2000	2001
0.9580292155221105	0.015872585530632973	ces	2000	2001
0.3662580415606499	0.002155206192288641	nonspecific	2000	2001
0.6556917101889849	0.008069482363164435	landscape	2000	2001
0.6911654268630082	0.015970831242999462	hexosaminidase	2000	2001
0.3123838824033737	0.0009797537324085438	follows	2000	2001
0.2938550579547882	0.0021102491516319746	blackbody	2000	2001
0.4281297019124031	0.0024520456568282705	lck	2000	2001
0.9692600769083947	0.00972361449727353	q.	2000	2001
0.08766748309135433	0.00019717181947154206	30	2000	2001
0.9083162253070622	0.021831687724104983	bxpc3	2000	2001
0.502366597354412	0.010741718207705413	tpr	2000	2001
0.2931983345746994	0.0012770791852324448	malt	2000	2001
0.35335770368576047	0.0008990587687842209	prediction	2000	2001
0.2395808857679367	0.0010847855585544056	macrocyclic	2000	2001
0.324458172917366	0.0018372852292253144	ts	2000	2001
0.5590533584356308	0.005471926221775308	accordance	2000	2001
0.6940462256968022	0.006705578441857991	osteoprotegerin	2000	2001
0.6421179185807705	0.003920326502605198	laird	2000	2001
0.8645989305153489	0.00403225800672365	gc	2000	2001
0.292513929605484	0.000919640540135289	fission_yeast	2000	2001
0.11015117347240444	0.00023319321413690762	nsclc	2000	2001
0.07803486168384548	2.4985238789899345e-05	risk	2000	2001
0.3396249225735664	0.007817421057234025	markup	2000	2001
0.46560062110424044	0.005608452723962605	0.23	2000	2001
0.4778968533873558	0.009185201453955126	robotics	2000	2001
0.7940284587070345	0.006562297023608217	m._pneumoniae	2000	2001
0.3950043803453445	0.005303453566638703	10q	2000	2001
0.09619017779827115	0.00022496848718481707	evoked	2000	2001
0.779258601181209	0.01129447629097455	efferent	2000	2001
0.3645748800039291	0.0026616593029376284	mip-1alpha	2000	2001
0.6239422710239887	0.004972241702014631	radiosurgery	2000	2001
0.6971938504837454	0.009790666435950043	catfish	2000	2001
1.000495902353432	0.009133092828551244	xy	2000	2001
0.26261683404445646	0.0013351144540281995	isotype	2000	2001
0.5840352031588555	0.007550252793745969	sjl	2000	2001
0.43412467181682585	0.004071407783742605	p51	2000	2001
0.2874238753318787	0.0008985243711227982	prenatal	2000	2001
0.2628904467821121	0.001130409662846695	synergistically	2000	2001
0.31663927614688875	0.004370178413963292	esi	2000	2001
0.34307791471481325	0.0017836011193310298	adenoviral	2000	2001
0.2237593239545822	0.0007473036532690357	until	2000	2001
0.28410828590393067	0.0013415684704101722	disabled	2000	2001
1.089531415931415	0.015221104078335624	167	2000	2001
0.7889214877085761	0.010203090319418797	epidermal_growth_factor_(egf)_receptor	2000	2001
0.28802652955055236	0.0009452919741272226	cd18	2000	2001
0.25787373960018156	0.0015774191916396966	downregulates	2000	2001
0.6724401552975178	0.007931397373611709	ptx	2000	2001
0.15727184951305387	0.00012169887336883493	current	2000	2001
0.7035616263374687	0.006544205951342823	relapses	2000	2001
0.41560548424720767	0.0009784687117336674	fish	2000	2001
0.4998596441745758	0.006305212914798242	oestrogens	2000	2001
0.2782896900177002	0.001329958000783274	hevs	2000	2001
0.8268900413019583	0.02046660371916163	340	2000	2001
0.6403723360598087	0.007330940393300256	explosion	2000	2001
0.11369863927364346	0.0003010787410447091	sensor	2000	2001
0.6714333466812968	0.01597327152321205	linked_agammaglobulinemia	2000	2001
0.45176360592246056	0.015530864928501262	dosimetric	2000	2001
0.3629677563905716	0.002695122018655339	formulae	2000	2001
0.24676137506961823	0.0011538516125893423	bullosa	2000	2001
0.5972300240397453	0.005780332717313088	conceptually	2000	2001
0.6967942095850594	0.008065280825888432	exfoliated	2000	2001
0.4103148552775383	0.004785890719384851	betel	2000	2001
0.6712011332809925	0.009269164967652866	saved	2000	2001
0.30171951800584795	0.004530791119685372	liposomal	2000	2001
0.3812962520122528	0.006339876716428701	octahedral	2000	2001
0.14638305604457852	0.0004373868892735811	facility	2000	2001
0.5389307510852813	0.013619498011426225	realise	2000	2001
0.6509753246605396	0.012919113618212836	balbiani	2000	2001
0.3403555807471275	0.004627200771982216	histochemical	2000	2001
0.8070122314244509	0.015578193834434812	4000	2000	2001
0.4648698568344116	0.00497061900847939	dp	2000	2001
0.7631659971154295	0.016828828474065704	harvests	2000	2001
0.6715120872668922	0.028676276389006997	9-fold	2000	2001
0.15226461231708524	0.0003343575994891022	moreover	2000	2001
0.5588472826778889	0.008158828587561218	v1/2	2000	2001
0.5379524062573909	0.011194033406737731	depressives	2000	2001
0.375415264070034	0.007823677220001568	1,4,5-trisphosphate	2000	2001
0.22466316044330598	0.0008481236522914527	sexes	2000	2001
0.7093815956264734	0.006393701522776806	trichomoniasis	2000	2001
0.3276369059085846	0.003695802345116947	ailments	2000	2001
0.45160122245550155	0.014663267436115188	aminoglycoside	2000	2001
0.21967533886432647	0.0020584674513164387	reviewing	2000	2001
0.29416362941265106	0.0016656779710324352	inadequate	2000	2001
0.45678056120872496	0.0009031770257147915	glial	2000	2001
0.2072340339422226	0.0005193264363004158	protective	2000	2001
0.8663135027803947	0.007015925751902783	prefer	2000	2001
0.2531976336240768	0.0006842483152119812	caspases	2000	2001
0.5300635778903962	0.0032395038643373143	plakin	2000	2001
0.5641033667325973	0.001313606457345827	hot	2000	2001
0.3644485056400299	0.001762911993328551	side	2000	2001
0.4039920228719711	0.0010021461624819675	waters	2000	2001
0.8392585056542885	0.01063734225711503	antitumoural	2000	2001
0.4698160830140114	0.002883237558885088	poster	2000	2001
0.5799118974804878	0.01083681822637247	localities	2000	2001
0.3285268533229828	0.0018997373495160713	instrumental	2000	2001
0.7852902192808687	0.010101045006600674	459	2000	2001
0.6831532284617424	0.020437872428378072	9.2	2000	2001
0.2378102272748947	0.0005251295567544206	candidates	2000	2001
0.39041176944971084	0.003936546422695778	bromide	2000	2001
0.39177216798067094	0.009225974545153304	serology	2000	2001
0.3186376917362213	0.003038924840211179	0.86	2000	2001
0.7282654574513435	0.002659472253900531	desmin	2000	2001
0.3821055614948273	0.0009994011702395098	retention	2000	2001
0.14646544218063354	0.00015017390159609932	3	2000	2001
0.0931286138296127	4.5400409591114164e-05	cell	2000	2001
0.4168948966264725	0.005410543644535073	foodstuffs	2000	2001
0.3116277647018433	0.004036338475771678	pneumopericardium	2000	2001
0.43312432497739795	0.003704106825409129	trypsin	2000	2001
1.3145651712268591	0.006880971927164058	christian	2000	2001
0.13308144390583035	0.00015836468013515466	4	2000	2001
0.3509686946868896	0.0021515287063579077	portography	2000	2001
0.5846276524662971	0.006629416968817288	aspergillus	2000	2001
0.5671298588812351	0.004410137460089614	insert	2000	2001
0.48874048590660096	0.0028279293421414327	nutrient	2000	2001
0.6453503385931253	0.01148161862838421	nombre	2000	2001
0.9048247939813883	0.010129151657717042	allergies	2000	2001
0.34808630287647246	0.003217987086439613	ic	2000	2001
0.2614958447217941	0.0014485811546636187	others	2000	2001
0.5282874864339828	0.002696274275574391	preterm	2000	2001
0.5016805884242058	0.004059193160412008	diversification	2000	2001
0.45495414555072783	0.003339644099616448	age-	2000	2001
0.461568942964077	0.007174493929754593	polytopic	2000	2001
0.40097983807325366	0.0053426778907216445	3q27	2000	2001
0.1242807978391647	0.00016690701867846485	objectives	2000	2001
0.06292494058609005	6.390623916963137e-05	localization	2000	2001
0.3252097052335739	0.001010362445840759	neurological	2000	2001
0.8372330740059261	0.009742392070101554	infertile	2000	2001
0.6605440455675126	0.010230144875363202	canal	2000	2001
0.17873652935028075	0.000962513127335322	topics	2000	2001
0.13970631062984465	0.00024790172610866367	-stimulated	2000	2001
0.11615498721599575	0.00016302865972745166	internet	2000	2001
0.21366538643836974	0.0006469634666223259	equilibrium	2000	2001
0.6546403375267983	0.01152343654086515	las	2000	2001
0.6550029684603215	0.004603635992411086	colourimetric	2000	2001
0.675827450286597	0.016039355567413344	upwards	2000	2001
0.35967776596546175	0.00367165864976025	night	2000	2001
0.7095721065998077	0.009937491255542028	neuraminidase	2000	2001
0.6391990707814693	0.009075034850525932	tor	2000	2001
0.39366395890712735	0.0020980259918680745	separated	2000	2001
0.5249958375096321	0.004615044275491153	posters	2000	2001
0.2987996608018875	0.0015946656383120494	schedules	2000	2001
0.43307248651981356	0.0007324189368255942	nitrate	2000	2001
0.4013157832622528	0.004048399780221063	diffusely	2000	2001
0.24631119132041931	0.0009626048668913132	intestine	2000	2001
0.07881725192070003	0.00038394492316845845	insbesondere	2000	2001
0.3573627865314484	0.0017721962567560626	immobilization	2000	2001
0.6300483274608633	0.020106147232943936	91.1	2000	2001
0.800110727827996	0.010287511530248948	woodruff	2000	2001
0.4497781014442444	0.0076816568934623694	reflexes	2000	2001
0.7054261033050716	0.012163807995893092	ccr	2000	2001
0.14709469377994533	0.00012420889351093758	lesions	2000	2001
0.6662449371814728	0.0045385785395974775	aggression	2000	2001
0.2315411752462387	0.001321118356062648	deviation	2000	2001
0.41738288462162015	0.003519382769772342	besides	2000	2001
0.23576120793819427	0.0014772281625473696	interferon_(ifn)-gamma	2000	2001
0.49693715035915376	0.002485263487152459	vasculature	2000	2001
0.5854619992524386	0.013915315020825434	boyden	2000	2001
0.4874564690887928	0.008368193712892408	9.7	2000	2001
0.5534629614651203	0.010245716159726177	hyperresponsiveness	2000	2001
0.7362911510467529	0.013918309315019934	70.5	2000	2001
0.7563166389241814	0.0103718572109951	thiazolidinedione	2000	2001
0.6930512107908726	0.008376885323056804	wortmannin	2000	2001
0.7725024254526943	0.009502408871423937	avidin	2000	2001
0.43103454560041427	0.0014708787293160944	1975	2000	2001
0.4721823447942734	0.0032071258579924205	intellectual	2000	2001
0.6918384769558906	0.004954260747716102	ataxia	2000	2001
0.4060573384165764	0.002055724567389372	vdr	2000	2001
0.6951142240688205	0.010873142933734831	specialize	2000	2001
0.8333442847197875	0.012232612649893898	pab	2000	2001
0.36669177025556565	0.0034411854055462193	balanced	2000	2001
0.8894751861831174	0.010208830127076211	attracting	2000	2001
0.4099469459056854	0.0032487538814816065	unilateral	2000	2001
0.3228322577476501	0.001618168264960323	gynaecological	2000	2001
0.24059548497200012	0.0007016183728568981	il-1	2000	2001
0.18729705095291138	0.0003046858034941863	cd28	2000	2001
0.6095863682031631	0.004947546121115253	maximised	2000	2001
0.48953006058931353	0.006663148392395358	1976	2000	2001
0.8202678893797565	0.007316640653386847	paramagnetic	2000	2001
0.270549036860466	0.0021771225311607383	amongst	2000	2001
0.4972071975469589	0.0033914313112966455	bap	2000	2001
0.29504999577999114	0.0009506216509846506	synthase	2000	2001
0.7889854846149683	0.006838170581989501	interdependent	2000	2001
0.6469879807531833	0.012391646886620875	fluoropyrimidine	2000	2001
0.135523909330368	0.0002660218727951146	s.	2000	2001
0.5669621899724007	0.01105625905461401	converter	2000	2001
0.675533942580223	0.009979624485577284	hyperinsulinemic	2000	2001
0.800594167180825	0.007116480124130311	proteolyzed	2000	2001
0.4039996349811554	0.002678279117966139	b220	2000	2001
0.37912535548210147	0.002730716311218941	capitation	2000	2001
0.6046899601072073	0.01562540968075924	toxigenic	2000	2001
0.8909167027391959	0.005042240430071523	arid	2000	2001
0.33270524501800536	0.0013192303501760082	fecal	2000	2001
0.7250378737505525	0.017923286076697516	urethane	2000	2001
0.6252890828996897	0.018435639520992607	standpoint	2000	2001
0.28770090103149415	0.002866129979197093	synchrotron	2000	2001
0.14341438829898834	0.0003547525657630541	strategy	2000	2001
0.3740683978796005	0.0026492749403883454	leaving	2000	2001
0.30975287914276123	0.0010082965930123264	probabilities	2000	2001
0.19770708918571472	0.0004765900408189637	indicator	2000	2001
0.2649650806188583	0.0007178300781143957	antimicrobial	2000	2001
0.7388462636433542	0.013595484952340163	cocultured	2000	2001
0.42735928416252134	0.006762113606344489	1.26	2000	2001
0.4582159987092018	0.0031238246724663425	constancy	2000	2001
0.30376455903053284	0.002348246085639743	coactivator	2000	2001
0.29230688989162446	0.004168552893419961	cdc42p	2000	2001
0.13834313213825222	0.0003120369864304633	prepared	2000	2001
0.49523022800683975	0.012030329527031269	hcbs	2000	2001
0.11499760687351224	0.00020039713801236982	epirubicin	2000	2001
0.43006583631038664	0.0034369898183317467	assignment	2000	2001
0.9904259573586751	0.0051564431118261015	r-	2000	2001
0.522332598567009	0.003298282670834856	c57bl/6j	2000	2001
0.13444988429546353	0.00043890422423568346	kinetochores	2000	2001
0.7514072242565453	0.014668837035581415	retarded	2000	2001
0.3667311280965805	0.002121608042914884	xenopus_laevis	2000	2001
0.790357508064917	0.015631304822081867	territory	2000	2001
0.6894291105866432	0.006666511401344577	kink	2000	2001
0.9487807225482539	0.021177994478759673	nosological	2000	2001
0.44370527178049085	0.006827733272069748	prostaglandin	2000	2001
0.9005730755074183	0.010514132064217056	endows	2000	2001
0.22518599152565003	0.0010928890255591014	covering	2000	2001
0.4420547553896904	0.0051265655816174404	apl	2000	2001
0.46475253015756607	0.007501367766843149	lmm	2000	2001
0.6443295510113239	0.00823192669352108	dea	2000	2001
0.2459528398513794	0.0014161834011127672	adequate	2000	2001
0.4029288277029991	0.00492131364835246	thickened	2000	2001
0.5418312434852123	0.010840189117507948	spoligotype	2000	2001
0.387646903693676	0.004617179700776719	wards	2000	2001
0.6237487967312336	0.004724200337272621	myofibroblasts	2000	2001
1.3633992619626225	0.011834081287255094	91.9	2000	2001
0.1961870640516281	0.0003248225558824469	combined	2000	2001
0.26410906076431273	0.0006771355269445764	medication	2000	2001
0.24358874499797822	0.0017323028563781052	mississippi	2000	2001
0.22498560905456544	0.0008366802702101043	onto	2000	2001
0.44355180591344834	0.0038222514268651886	diacylglycerol	2000	2001
0.20565347611904145	0.00041767599617957487	hydrophobic	2000	2001
0.4174568799138069	0.005271661388873516	cyclooxygenase	2000	2001
