average_global_distance	average_local_distance	var_global_distance	var_local_distance	tok	year
0.1477601634131537	0.003752187887827509	0.0010480242243590158	4.229045215298463e-06	projection	2003
0.08006267017788353	0.0003163284725612609	0.0008893498991218999	7.726267597613876e-08	immunopathologic	2003
0.030112290382385214	0.00011437601513330785	6.278010966275998e-05	5.886668586218591e-09	selten	2003
0.04861828751034202	0.00025722450680198115	0.00012332828681922128	2.310917507679182e-08	12q12	2003
0.25328347550498115	0.023977683650122695	0.0028564250687480005	0.00023634041042534806	stripes	2003
0.2399702270825704	0.028883834679921425	0.002749100286171648	0.0003534123288544164	decryption	2003
0.18068100214004512	0.009508687920040509	0.0017331529179449492	3.904861263900605e-05	biotypes	2003
0.03278800381554493	0.0002414809332953111	2.375579495708415e-05	7.28071403287178e-09	nucleus	2003
0.1568110214339362	0.015838881333668973	0.0015270759687723977	6.908577386784357e-05	beb	2003
0.05694948434829708	0.0011538108189900222	0.00014199379949366822	8.459257063956807e-07	w1	2003
0.26215757528940836	0.018129965994093115	0.0030561709219286914	8.8774852213216e-05	zirconium	2003
0.16217238373226586	0.00656049516465924	0.0015529575643703718	1.4878311449699398e-05	nitrendipine	2003
0.2526307503382365	0.02346375121010669	0.003712185744058793	0.0003797672167949235	pixels	2003
0.07339534891976246	0.0011645250850253067	0.00027705324762436413	6.604438874897621e-07	coordinating	2003
0.28733789126078285	0.017087414529588445	0.005720618114300436	0.00013724192932537238	sap97	2003
0.12003396881951223	0.0032718910111320825	0.0004485402353967832	2.9750925964007524e-06	sscp	2003
0.15087150070402353	0.01652542750040686	0.0014738096486874115	0.00013424555727333947	hygromycin	2003
0.13892378939522634	0.00329324536853362	0.0007738051399775089	2.6185888440519998e-06	25.6	2003
0.2556359052658081	0.04050924115710784	0.003699073240122269	0.0009807048227048368	lymphadenopathies	2003
0.10406292809380421	0.0018483559290567513	0.00041387990357291584	1.8507224640352835e-06	accretion	2003
0.06128817266888085	0.001134335994720407	0.0001237965605348787	1.650069612600826e-07	serologic	2003
0.11253460380766123	0.0025266236729091663	0.0015899216008151281	7.00737378808979e-06	primitive	2003
0.2200292878680759	0.021677234437730532	0.0020433148650241513	0.0002348334782075064	immunolocalisation	2003
0.14816110001669985	0.0038475142584906185	0.0007049773756403477	4.0450853492266005e-06	segregate	2003
0.23868263430065578	0.02670872476365827	0.0022839513139644298	0.00019221111888990353	ace1	2003
0.1239272316296895	0.005006255043877447	0.0004788360088679472	1.263256847631377e-05	synergistically	2003
0.18362962139977346	0.010293308893839476	0.0013436105022726628	3.618668268397113e-05	charcoal	2003
0.46372959613800047	0.37307059781418905	0.01616494348327802	0.09583212914520928	chitosan/	2003
0.1691213488578796	0.010824239253997756	0.002155570802520622	5.559609959444981e-05	-feedback	2003
0.09351090987523393	0.0005725767877366345	0.000544422663086866	1.9507205737637383e-07	76.1	2003
0.13131974140803016	0.0022915389802720286	0.0008772159466733203	3.6607490644206307e-06	clump	2003
0.18229013019137907	0.009841516282823301	0.0006957534796233605	2.061921893577881e-05	acquainted	2003
0.28936838044060603	0.048072935475243425	0.006534138838365981	0.0014291145171039278	hif-2alpha	2003
0.21495580275853474	0.010384697384304429	0.004500407430452041	0.00010791897611881398	variogram	2003
0.08807495302624169	0.0018180833922491696	0.0003737506709114173	1.0941362982901583e-06	madagascar	2003
0.3027125875155131	0.10841170814302228	0.003660364567807461	0.008833454851924716	teleosts	2003
0.2868521147304111	0.03218447367350256	0.006519503270866953	0.0006767240453095587	cdr1	2003
0.11642991436852346	0.004027672608693396	0.0003815747331027792	2.299595844053529e-06	ntr	2003
0.03149541086620751	0.00010429885652328383	5.126602066143514e-05	4.90578930849892e-09	bezuglich	2003
0.19200324879752265	0.006684264871809166	0.0029436989150240485	4.54933323935424e-05	benzo[b]fluoranthene	2003
0.19532977607515123	0.007628618346320217	0.003099966491708344	3.176825338415754e-05	hyperthermophilic	2003
0.29889735182126365	0.04037025504642059	0.007090366200361572	0.0008374898346942787	hypopituitarism	2003
0.0790851407580905	0.001553886466556078	0.00029011003514111213	1.2714593290471795e-06	pay	2003
0.16818980773289993	0.009268393781450012	0.0010540269677012288	3.494669179625266e-05	concurrently	2003
0.1995830708079868	0.015752557913462268	0.001806536029028985	6.25181539648956e-05	gfp)-	2003
0.16620094643698793	0.0049435377120971135	0.0012868357913413144	8.707677168489382e-06	acps	2003
0.25193878147337173	0.03222989506191674	0.0046202346295746675	0.0009308583453853414	vr1	2003
0.29093684885236953	0.04068331188625755	0.004856813868293551	0.0007817653227526675	npr	2003
0.0468099885516696	0.0002544906404282897	0.00017853756487126507	3.6070872219883657e-08	spielen	2003
0.22775327894422742	0.013647713926103335	0.005380889632540996	0.00011889445617156714	u-937	2003
0.07340520620346065	0.0013967845175000824	0.0002524598075473884	4.87147483826396e-07	positron	2003
0.10113543404473195	0.0028853562143113356	0.00022183988218000164	1.084091655462709e-06	mineral	2003
0.1679356839921739	0.01016981999079381	0.002109610451666027	0.0002131197084497039	homeowners	2003
0.06422535578409827	0.0008577942848205066	0.0001988477219678466	1.7279886612363166e-07	aromatic	2003
0.12541174226337004	0.006605692704518594	0.000681932524440789	1.426875664009226e-05	polyploidy	2003
0.1625407285160488	0.005297176043192484	0.0015498523753849607	1.2439343024810712e-05	siding	2003
0.162429043981764	0.006616699695587116	0.0012167907689536715	2.92059120526271e-05	capsaicin	2003
0.280326947900984	0.03872883452309499	0.0028381087952330845	0.0005826016901283502	nf2	2003
0.05277889172236121	0.0006107581986320866	9.572431325933734e-05	6.158097443948263e-08	soft	2003
0.27705084085464476	0.030499458312988243	0.0035338935029897633	0.0003019696042557031	-14.3	2003
0.05395753516091237	0.0007863667276169976	9.372915951942508e-05	1.1015565269119681e-07	protects	2003
0.3578791744179196	0.05892927646636959	0.006327816507192273	0.0015533726376685936	65.95	2003
0.3048510319656796	0.07665573623445295	0.006691550888590131	0.003982112888672077	p=0.008	2003
0.2936283893055386	0.04456200732125172	0.0033364443643809434	0.0005972981136413247	actinomycete	2003
0.1260965095625983	0.0030845549371506954	0.0012184818855701456	3.484070591285084e-06	flourished	2003
0.05874648226632008	0.0007557021247015534	0.00011976786161819362	2.2480864229756734e-07	hydrolysis	2003
0.06280178361468841	0.0004985464943779317	0.00022929858263056745	8.785090334426925e-08	24.13	2003
0.20627588695949978	0.010306423240237724	0.002647385821443863	4.752304316829138e-05	fenofibrate	2003
0.21902264489067924	0.017227970229254787	0.002408438995838602	0.00016405307148079516	farmworkers	2003
0.13595709933174976	0.005886144108242409	0.0007194156184816003	1.0422202775389661e-05	vinylphosphonate	2003
0.11377288500467932	0.002065658569335889	0.0008134136691060375	1.981255824843057e-06	hypogonadism	2003
0.14501821862326725	0.004956258667839849	0.0015264302172219844	2.3782430974312116e-05	-q	2003
0.14961993429395884	0.0042958219846089135	0.0009155601238230887	3.849659695163163e-06	chinook_salmon	2003
0.08395063082377112	0.0009536835882398288	0.00034181135351167975	3.654570562546485e-07	bugs	2003
0.2591793364948697	0.022017614046732536	0.006578008442950317	0.0003900896903621427	20-year	2003
0.13781832059224441	0.005253896448347261	0.0006701828865673241	8.773708480235106e-06	chq	2003
0.04030827681223548	0.0005715092023213267	2.643107473166609e-05	3.197541644795105e-08	take	2003
0.1351728969150119	0.004553625318739098	0.0005425787860703732	4.244096112250786e-06	reversal	2003
0.0792881502045525	0.0023460825284321645	0.00018775135145882238	8.030005225931506e-07	tap	2003
0.45546052588356867	0.1343781471252441	0.012047697192836666	0.010383540684565437	5'-end	2003
0.10688674317465884	0.0019722461700438843	0.000406700433980469	1.2087628866197512e-06	1977	2003
0.27265767256418866	0.027383897039625342	0.0037727752933971854	0.00041700060780533384	semirural	2003
0.2028086158964369	0.011548119121127614	0.002684860822585549	8.767220028709925e-05	vinyl	2003
0.06835238403744164	0.0007193009058633956	0.00016627946566729083	1.262308718550105e-07	oligodendrocytes	2003
0.2765249556965298	0.04195362461937794	0.003468005210846523	0.0007566052135854765	rnase_l	2003
0.045841072665320455	0.0005102157592772933	5.212414100073196e-05	2.8140892835736074e-08	binary	2003
0.02756772173775563	0.00016055107116694467	3.373284124094593e-05	4.277916079646071e-09	fusion	2003
0.013105254703097823	9.027587042913118e-05	3.4146268197683693e-06	7.978863576964097e-10	will	2003
0.09273871183395382	0.0023426585727267316	0.0007053923533969611	2.162421777778304e-06	hydrolyzable	2003
0.10825948185390892	0.0019035273128085134	0.0004691785098851043	1.781895594904446e-06	nebd	2003
0.27267136573791506	0.03648965888553191	0.0036910000199340707	0.0006347961824975057	deregulate	2003
0.16758948829438947	0.007071985138787113	0.0022603815741844137	3.3693776259391114e-05	c._lusitaniae	2003
0.24983297718895806	0.029274964332580526	0.0056960221788264175	0.0008421744599938726	524	2003
0.21883333921432496	0.020154648356967456	0.0021956823452914716	0.00014788180663872716	averts	2003
0.22490122450722588	0.04131802188025576	0.001815696733423283	0.00032924834580056155	speculative	2003
0.10897916687859426	0.0026543219884236115	0.0013184833415305112	5.5515386027435604e-06	npl4	2003
0.2468409988615248	0.02196515268749656	0.002062470714634445	0.00021701248844313993	11p15.5	2003
0.1918322139316135	0.00880050129360618	0.0038463751009035446	0.00011600159775797696	ras-	2003
0.11175100538465708	0.002668756908840549	0.0005389919055236299	1.5242750516320466e-06	neuromuscular	2003
0.3173216806517707	0.0573305315441555	0.0041383720205170945	0.0042421217765088864	bf	2003
0.2940388864941067	0.04317009316550356	0.0057946543416789766	0.0011734849137627146	benz[a]anthracene	2003
0.02398307588365339	0.0002630114555358378	1.679073823389477e-05	6.907091890046905e-09	elisa	2003
0.10650736755794946	0.0018386072582668267	0.00041793096649930664	1.0734116507842181e-06	dpa1	2003
0.20156770017411973	0.02249835597144228	0.003445182118499045	0.0005448687194125673	lbl	2003
0.1751258360015021	0.012142529752519345	0.0020772244192892374	5.342665393548984e-05	heroic	2003
0.1244488226042853	0.0017228894763522224	0.0007026708007641627	1.5292654899247797e-06	wherein	2003
0.13657177554236513	0.003931620385911683	0.0011649363342405162	1.019821933364941e-05	1016	2003
0.19349841939078438	0.027641828854878696	0.0016210347358638427	0.00040316944910841836	bristles	2003
0.18921822309494016	0.006166715092129128	0.0013323175352766728	1.1625274064534657e-05	hex	2003
0.30697948667738173	0.04688057237201262	0.005332678164739623	0.0010424171564726115	refuges	2003
0.18506432904137501	0.006602251529693555	0.0016018027739145482	2.6102421126223684e-05	33-year	2003
0.10356433788935339	0.002110342184702511	0.0006446152940403891	1.946687441684643e-06	affairs	2003
0.22663512561056348	0.012804849942525178	0.007007450292744006	0.00023667332299298654	retrotranslocation	2003
0.14125027656555172	0.0054205007023281114	0.0008094697247494766	1.3240469947078616e-05	quadratic	2003
0.06867185036341346	0.0014405012130736755	0.00015213430513474183	3.9369035540125384e-07	ex	2003
0.05356151660283403	0.0008037606875101268	0.00014028439931504673	1.2815466504889762e-07	labelled	2003
0.24756781392627292	0.07691747877332895	0.002931476759728442	0.0016671974437331106	infarcted	2003
0.08156376414828827	0.00370248158772782	0.0002863753535831428	2.259347254430912e-06	mainly	2003
0.3414667268594106	0.05724189413918385	0.017474352818300252	0.007922030558294293	cefazolin	2003
0.14680441882875225	0.006690133942498057	0.000917618275927553	9.8522430883288e-06	wood	2003
0.04064640866385562	0.0005901032023959133	3.4177111927389654e-05	5.449646977590955e-08	proteomic	2003
0.06023831102583139	0.0006866137186685778	0.00022447843523217247	1.7974893192255953e-07	audit	2003
0.08206374512778385	0.001357670625050818	0.0004246218410145732	9.04646471850716e-07	1450	2003
0.37031361394458345	0.09365416897667775	0.007891666816760375	0.004784569733780884	model-	2003
0.12724531624052254	0.002230652173360131	0.00040245419939770923	1.7724008958137078e-06	2.82	2003
0.03611708084742224	0.00025356610616043357	5.368569048607066e-05	1.8039676553545607e-08	bzw	2003
0.12296363512674964	0.0036339693599276553	0.0005693953999932294	1.5743471268134985e-06	plotted	2003
0.2738527947001987	0.05115304920408457	0.006898414930769645	0.001574792630196662	33.9	2003
0.23735141489240857	0.05058330297470088	0.0029644536885956784	0.0008042525023299163	sparked	2003
0.05361356205410424	0.0002908825874328122	0.00019733475828376438	3.26106507486627e-08	7q21	2003
0.23292952908409967	0.025174778037601007	0.002300402524877555	0.00023634730991940994	reappears	2003
0.20122763183381823	0.016128708256615488	0.0035345568914458268	0.0002598546205802008	8935	2003
0.07701476414998368	0.0011548466152614598	0.00038671648880463447	4.267593583560366e-07	chimera	2003
0.07386295000712073	0.0004156655735439327	0.00039552667046144243	5.592253978367211e-08	mrk	2003
0.10723217990663313	0.0023189690377976714	0.00043868606493689715	1.939164580094565e-06	headings	2003
0.20642777813805474	0.015293155776129774	0.0018936821245044953	6.027948462358895e-05	hmbs	2003
0.26579429970847235	0.022471288839975952	0.004235336247938161	0.00019190424934881404	865	2003
0.22790149847666422	0.012832898563808813	0.0024701210657647093	5.8589323041079676e-05	rotations	2003
0.1459350056118435	0.007186284330156065	0.0010306772336815622	1.656005095374042e-05	3r	2003
0.017562194665272986	0.00012737380133731583	6.042661101983181e-06	1.8276674181206893e-09	approaches	2003
0.3114378955629137	0.041296766863928865	0.006562698912283963	0.001031337184963675	shrs	2003
0.2943353891372681	0.06463383966022064	0.0031102262369016864	0.0013671013422540115	sn-1	2003
0.21559571425120036	0.01714133156670459	0.002077441431001717	0.00019021464539628917	serine_protease	2003
0.19441579580307003	0.00850979487101231	0.0020716136328260224	5.592082404714598e-05	17.4	2003
0.16301196151309538	0.007470255427890298	0.0006086817069874639	1.1716314129542366e-05	lethality	2003
0.1626911746131049	0.007031451331244525	0.0014805669276369477	3.271784072298069e-05	duress	2003
0.11850880516899953	0.0035866936047871402	0.0006569202293553153	3.444537587174396e-06	catalog	2003
0.13936546378665496	0.0056170079443189375	0.0013540828840693444	1.3869621789972169e-05	enterocytes	2003
0.2283553507592943	0.013096429242028081	0.003336736970107124	6.772886495921813e-05	wks	2003
0.20391761991712778	0.008478111690945048	0.0038260631297136263	6.073085573746435e-05	2.31	2003
0.038640754752688904	0.00048490365346267103	5.5255182631795455e-05	3.816257690105873e-08	residential	2003
0.14705603520075478	0.0032857484287685313	0.0018881425923711636	1.225792794400953e-05	belarus	2003
0.1475449681282043	0.006489580207400806	0.001083158218489126	1.3651829286993412e-05	carbamate	2003
0.2335193978415595	0.009383828110165016	0.003036205975532907	7.381791771520544e-05	noses	2003
0.21897917721006604	0.03832155995898773	0.0018866778347605313	0.0003177779091025967	supralinear	2003
0.1413999239603678	0.007754084799024741	0.002407118208709751	8.83657723690519e-05	integrin-	2003
0.23298125134574044	0.010750424861907904	0.005534690197019626	0.00010396363720126875	11q23	2003
0.061212389998965756	0.00034234391318422593	0.00014442601126862757	7.316423220182283e-08	2.94	2003
0.16391310956743024	0.015545949671003504	0.0008490247594701437	6.418878972345899e-05	penumbra	2003
0.19657114214367333	0.010488675700293605	0.0017987976126495537	8.553569388281468e-05	nnn	2003
0.0260658635033501	0.0004193941752115334	1.353150998497026e-05	2.0574246251371207e-08	caused	2003
0.17448240121205644	0.015139104260338633	0.0021574963396795975	0.00010379512631912412	2/21	2003
0.3365410221947564	0.048434982034895116	0.005110589820692486	0.0007422232560611134	il8	2003
0.10182080136405093	0.0016328559981451597	0.0008797860472625178	1.080637874712238e-06	phenolate	2003
0.17867472171783444	0.011014642980363592	0.0064461597188907	0.00029851558852886975	collaborations	2003
0.1268462631437513	0.0034709678755865687	0.00031261680473621906	1.85403524746778e-06	tethers	2003
0.09093798001607255	0.001852416992187453	0.00035511132099003373	6.369496810520936e-07	1984	2003
0.03615260918935136	0.0002621531486510766	3.7326835451854915e-05	9.512310757346517e-09	patlak	2003
0.022403470675150514	0.00024338960647577113	1.2308125590973563e-05	6.997690510009792e-09	biology	2003
0.20049450132581922	0.021531695789760972	0.003534389550309994	0.00043167966878075086	microdissected	2003
0.18793048593733042	0.005845488442314946	0.0010618539658270826	7.0842917017268385e-06	mahan	2003
0.12367460197872582	0.0037490155961777943	0.0005803118104974714	2.340709519734164e-06	asians	2003
0.23048982355329725	0.026665095488230338	0.002984562732455496	0.00029773027332320626	plaid	2003
0.24704640176561143	0.03525748650232946	0.002847298888555523	0.0004148685364998213	lymphocytopenia	2003
0.3071256816387177	0.042361746893988673	0.005544161678349235	0.001837338154670977	omeprazole	2003
0.060395497745937735	0.0015519897143045623	7.40990101400698e-05	2.0762025902362326e-07	class	2003
0.05455227957831485	0.0006755736139085111	0.00010707915318121575	6.214574252231675e-08	microscope	2003
0.19800038470162284	0.013421040111117846	0.0024813397783315814	8.569415993722591e-05	overwhelming	2003
0.07098053826226125	0.0012959215376111733	0.0003014496470104495	5.178321014978484e-07	effluents	2003
0.19233422014448373	0.014904753367106068	0.0014394131644391384	0.00018908932880119908	n=173	2003
0.2863544834984673	0.06382779810163706	0.0033690075784441817	0.0018067244350320067	hnrnp_a3	2003
0.0448729832967122	0.0006635136074489512	5.642771953066328e-05	7.605748395687645e-08	killer	2003
0.2535259233580695	0.024488288826412585	0.003498753231449536	0.00040979334197554227	intraobserver	2003
0.22054212358262804	0.025412117110358304	0.0028874478989324454	0.0005732733690440403	radiologist	2003
0.3181700547536214	0.04222498469882537	0.004047204766442039	0.0013581604825719793	g0	2003
0.11070644590589732	0.002796631389194022	0.0008212033858498491	5.912608255809499e-06	termini	2003
0.03253753980000809	0.00047252840465963994	4.543582287289559e-05	5.117201447721225e-08	p<0.001	2003
0.0279220064481099	0.0002933051851060133	1.5997081812315667e-05	1.2196611476717023e-08	monocytes	2003
0.1837929354773627	0.009510436322953916	0.0014314442035460518	2.8399505273258807e-05	ku80	2003
0.15966069300969438	0.0033794535530937567	0.0015511846112157618	6.308459868902791e-06	g.j	2003
0.06294182406531436	0.0017821735805934823	0.0001637024681966639	8.959996157282793e-07	belonging	2003
0.13092404206593827	0.005040506521860713	0.0006937500037901142	6.824035835961715e-06	rhizobium_etli_cfn42	2003
0.11844025850296017	0.0036405960718790147	0.0007038162728731045	4.781821336116011e-06	viviparous	2003
0.20543153550889756	0.017045806513892228	0.003222841372191971	0.0004230617529976775	inhalable	2003
0.1622168514463636	0.011314515272776236	0.006495480757905935	0.00041934158922149207	consenso	2003
0.17140846914715233	0.008508434560563775	0.0025358283756234693	8.886430474097943e-05	61.6	2003
0.06062578890058726	0.0017572045326232333	0.0001502450272934267	7.634538058533056e-07	protection	2003
0.05029042429394187	0.0009902106391058625	5.248232469986053e-05	9.919111939541449e-08	hdl	2003
0.06212693452835079	0.0014638410674200578	0.00014942167719043354	7.27924573641448e-07	acetyl	2003
0.037351236078474216	0.0005591511726378889	5.383626903007563e-05	5.179416212462885e-08	chemicals	2003
0.08487908177905609	0.001684726609124031	0.0003356435448032253	1.366580203190074e-06	stricture	2003
0.22990223169326782	0.03223930332395761	0.0023220071490374986	0.0003367871457088661	avpv	2003
0.1978980011410183	0.016990550359090126	0.002549521586054423	0.00015019648009917478	localities	2003
0.3504518197642432	0.15645423597759667	0.007112974825112463	0.012557797343213672	recife	2003
0.03360661135779483	0.00042714012993701547	4.120594186081249e-05	3.3260122224003515e-08	interface	2003
0.09309019115236067	0.002351363499959258	0.0003649853112378557	1.1197188818022635e-06	syndromic	2003
0.17563181453280974	0.01911016040378142	0.002428825139868426	0.00014750797904772493	cares	2003
0.1952236625883314	0.01156211164262555	0.0026453117902377004	8.827079557454393e-05	respiratoires	2003
0.03379715416166513	0.00032093657387622	3.506578524838963e-05	1.719008674489289e-08	cytoskeletal	2003
0.23452420499589707	0.017383403248257056	0.00773076365559041	0.00035960167666710996	admixtures	2003
0.03159071207046505	0.0003221895959641711	1.9627549945684915e-05	1.493252842748464e-08	odds	2003
0.06847471263673567	0.0005940291616651269	0.000265975712437213	8.619529883218582e-08	christian	2003
0.2449011166890462	0.031642149554358553	0.003707143021737682	0.00048469868958819935	2,468	2003
0.1435534848107232	0.004508427778879749	0.0006888297023710585	5.138525167814761e-06	trove	2003
0.06422015825907386	0.0016231722301906512	0.0002977314332627799	7.150469968738921e-07	axis	2003
0.1036324368582831	0.002182263798183818	0.0004407398257409987	1.26423515746129e-06	igfbp2	2003
0.05644390847947858	0.00086784230338198	0.0001024805707494093	1.1336482646269477e-07	orientation	2003
0.036989115344153466	0.00038826200697151777	3.8003277348001284e-05	1.784668862360424e-08	labeled	2003
0.3993034621079763	0.1203378385967678	0.01002694780865808	0.018971293439747183	nlmixed	2003
0.24488260083728366	0.014137792587280224	0.003812455088061918	0.00012784666948113615	~300	2003
0.15610082017050844	0.005378276771969221	0.000969322523554564	1.336725223691848e-05	959	2003
0.212428171104855	0.015168335702684136	0.0036192050371184076	0.00013241566589726266	eif1	2003
0.10331142081154714	0.001958050992753729	0.0006344712182498791	1.282406105953665e-06	prion	2003
0.07618605825636118	0.001398282580905442	0.0002859717131717736	5.676950966792534e-07	cues	2003
0.14730698797437874	0.007231581211090035	0.001512289625130033	3.7659100182231176e-05	-echo	2003
0.019649569193522082	0.0001957111888461148	8.704887951896339e-06	1.0374303154368631e-08	loci	2003
0.15352495114008582	0.0052804960144890245	0.0010047464884631713	8.82520710305636e-06	1.56	2003
0.222276590930091	0.03434979915618892	0.002333338113539882	0.0003903109054535196	phx	2003
0.10659200350443518	0.0031763619846767377	0.0005369657927088017	4.439753805030826e-06	nutrient	2003
