average_global_distance	average_local_distance	var_global_distance	var_local_distance	tok	year
0.06344156132804019	0.0017621742354498513	0.00017633082905315045	7.424713308032467e-07	inverse	2002
0.2897888938585917	0.04732409583197695	0.0037630151906739057	0.0006632773277027719	dhs	2002
0.16077471044328473	0.0067887571122910734	0.0020587700777912475	2.104631511905182e-05	humerus	2002
0.147384144200219	0.0062246998151142836	0.0007984519319052657	9.026730052710264e-06	philippines	2002
0.20070964760250512	0.014633984035915754	0.0016007204280167168	9.995368221726822e-05	dys	2002
0.31168614824612934	0.07853140566084116	0.008631189156413418	0.003541105350336877	0.000001	2002
0.5571470109435419	0.14765741394625767	0.041587351832988895	0.03620516239038159	1922	2002
0.14990893734825977	0.012075478500790009	0.001448241874911309	5.7052774474790135e-05	dectin-1	2002
0.14186951981650456	0.006352818012237497	0.0014135838254662272	2.1198804450016762e-05	108	2002
0.09653666549258758	0.0038285069995455685	0.0006072615178519308	5.006454305396068e-06	concert	2002
0.19792979028489854	0.008654375871022494	0.001353035031466093	3.019782299418233e-05	discretionary	2002
0.4442095183663898	0.1497428539726469	0.018477639039245812	0.031268549071574864	7.85	2002
0.18162178728315562	0.011547391944461352	0.0020405354302392626	0.00010167917277986026	mulv	2002
0.14417408307393387	0.0037677301300896113	0.0008152366294514005	3.4891348634208866e-06	informing	2002
0.18050793674257062	0.019742951128217858	0.0020379318230788687	0.00012301274338192143	matricellular	2002
0.2674414171112908	0.029995305008358387	0.0026943619871741945	0.00021608856837417904	accommodation	2002
0.09975188838111025	0.0030442939864264093	0.00044863496764619825	3.33576109958246e-06	lnc	2002
0.19595984352959522	0.015413906839158746	0.0021581933397695394	5.2404742453966e-05	hear	2002
0.13901789718204072	0.0053112215465969045	0.0007998962368477869	6.8214042458253045e-06	snow	2002
0.203688359260559	0.021324780252244695	0.0022033639465848234	0.00037885216437914874	co2-induced	2002
0.04668599499596486	0.0006084587838914111	8.513485880656883e-05	8.38463121598568e-08	selectively	2002
0.07746043735080291	0.001197859976026698	0.00030320897568502904	5.492268616642169e-07	kuz	2002
0.299332062403361	0.0763953434096442	0.00435427953480172	0.002452904097922911	occurence	2002
0.15904718902375958	0.004428878095414851	0.002679978729395941	1.214236729749131e-05	warehousing	2002
0.20237681733237373	0.009400290913051987	0.0034128146727304895	4.25114321115628e-05	enterotoxigenic	2002
0.3889063530498081	0.1400323496924506	0.012285529729577029	0.02638505715385099	osteochondromatosis	2002
0.14522849586274886	0.0063748121261596085	0.0015380258368138074	2.3350410335593898e-05	spodoptera_frugiperda	2002
0.2538284010357327	0.048109315501319	0.003489347975021883	0.0013402515511849015	reprogram	2002
0.05774413744608557	0.0015193276935153066	9.908140557124984e-05	2.2809785646608207e-07	combined	2002
0.07077100012037485	0.0007516834470960356	0.0005914093997377689	3.298227081996267e-07	klinischen	2002
0.27470621400409273	0.029322840107811773	0.0014980321114765347	0.00016558572760113407	rana_pipiens	2002
0.10692684120602074	0.004149875375959562	0.001429287292325042	3.1761784946467596e-05	h2o	2002
0.12020486593246456	0.003566008143954755	0.0007009001000393294	6.6792410161254685e-06	regia	2002
0.1241386771202087	0.0038588960965474026	0.0006709073898399097	4.5714898725337695e-06	gaba	2002
0.10668240653143984	0.00445403258005773	0.0005020830681682104	3.694412397123862e-06	vascularity	2002
0.08351017369164358	0.0018258121278550378	0.0003733229811689538	1.4453643379958646e-06	provoked	2002
0.2406405316458808	0.022821931044260613	0.0025046269829292873	0.00020722750744691144	execute	2002
0.2708715173933241	0.029451481501261353	0.003706033759627139	0.0004747049419891408	invoking	2002
0.22606099446614583	0.015461137559678758	0.0020145837513047137	6.384692273794154e-05	hptlc	2002
0.07813678450054588	0.0014960037337408555	0.0003186396939320186	4.99105094934436e-07	extrahepatic	2002
0.29093116521835327	0.03136925829781422	0.004966975755986564	0.0006922359439836597	dispersant	2002
0.043247808350457044	0.00015859338972300553	0.00011846847981351981	1.3029872711540686e-08	projection	2002
0.29345913065804374	0.04635409911473588	0.004425709940211816	0.0010600289923872372	immunopathologic	2002
0.05468630128436614	0.00030342472924122226	0.00027612766841340924	5.076962649418655e-08	selten	2002
0.26826704343159996	0.04957620832655161	0.0041479994889115175	0.0017341970673365	cytidine_deaminase	2002
0.17150265110863575	0.00717209312650887	0.0025797237285562994	3.821272809324155e-05	biotypes	2002
0.028972232341766307	0.00013693703545460793	2.6115219395611128e-05	1.4233472851915703e-09	nucleus	2002
0.2612801366382175	0.0510974076059129	0.004434765673050775	0.0010796495221195588	beb	2002
0.17907946507136024	0.01686959664026892	0.00155999624511995	0.00024573408942728746	defoliated	2002
0.13899213208092578	0.008749825424618139	0.001057896745883367	2.5921549181952987e-05	pixels	2002
0.10819673935572302	0.0018834643893771176	0.0005838152704759779	1.0948592255226207e-06	coordinating	2002
0.09380717939800683	0.0021386040581596755	0.00029726783987939963	1.0047425112211292e-06	claudin-1	2002
0.06682307322820023	0.0019370807541740846	0.0002746395888155148	1.2487912465355391e-06	sscp	2002
0.1812816262245178	0.007433504528469467	0.0015287509937833325	2.426487406754736e-05	silicones	2002
0.28761309054162765	0.04283451106813215	0.006686894509018288	0.0022491086396995057	8mg	2002
0.08570925394694007	0.0023336198594834513	0.00035321397170014895	1.1994118660879078e-06	serologic	2002
0.15358090135786265	0.005899027983347518	0.00092820756653316	8.873978749793212e-06	primitive	2002
0.059178292751312214	0.0004252738422817206	0.00042842126345921854	1.222140860133402e-07	segregate	2002
0.09169966777165726	0.002427785926394949	0.00043503045991438196	2.038156802026993e-06	synergistically	2002
0.307149612903595	0.029511254363589777	0.003188457721907318	0.00030349943220718366	charcoal	2002
0.07564169036017519	0.0010209944513108469	0.00023186719256950363	2.969986481824298e-07	nmhc	2002
0.2931112872229682	0.0434393657578362	0.004114822960396428	0.0013277354223479494	paneth	2002
0.2691183434592353	0.07625979317559133	0.005489705677938712	0.003636365111086802	4.323	2002
0.07372269365522593	0.0015448967615762869	0.00019577655358308502	7.310882925063761e-07	madagascar	2002
0.2213769687546624	0.011655517419179234	0.0038116002455689892	0.00010572531627663769	ntr	2002
0.12191580798890851	0.0029515465100605803	0.0012322239494710874	4.477600320487695e-06	benzo[b]fluoranthene	2002
0.16271626154581703	0.006634640693664496	0.0008615586335386644	1.4541928891370965e-05	boredom	2002
0.2622994820276896	0.05934735006756249	0.0023528330076837286	0.001444231646436805	abut	2002
0.06335743003421355	0.0010368929968939445	0.0002392309380554554	2.510092761062778e-07	pay	2002
0.16199542019102303	0.007481747203403002	0.0028665518522651484	5.2048133905079835e-05	d'etudes	2002
0.12494112518098616	0.00284279055065574	0.0007266802765035871	4.5358448864890745e-06	concurrently	2002
0.18664974504046966	0.009708800580766416	0.002258349312623539	4.8196752410653785e-05	gfp)-	2002
0.1781726929876539	0.016045555803510834	0.0014166443073146467	6.676462888513963e-05	beta2-m	2002
0.22585356500413684	0.0294132378366258	0.0020199584202341804	0.0003723344337924958	estuaries	2002
0.20303507645924887	0.030135610368516672	0.002367988511731452	0.0002045863940831565	oradjusted	2002
0.14122508101993134	0.0035581138398911726	0.0009427877345105054	6.250358394632593e-06	vr1	2002
0.20454166597790188	0.012672817707061718	0.002010066491142106	6.141839722482066e-05	hlya	2002
0.24918485879898072	0.02334633535808982	0.0028907495296700064	0.0002543204912089157	si(li	2002
0.2169637891981337	0.0400218182139926	0.0032041389516945106	0.0009020875695383948	u-937	2002
0.05375970999399817	0.001450240612029971	7.513246727143041e-05	4.071151448354427e-07	positron	2002
0.27993791103363036	0.04213757912317908	0.004572931143727916	0.001613250738840009	corbett	2002
0.10775648752848303	0.004005045360988992	0.0004506347247268159	3.907022768383565e-06	mineral	2002
0.21337579621209038	0.012070160441928395	0.003171665159983075	0.00017800084333569586	homeowners	2002
0.07479993634753754	0.0015028238296508289	0.00029761271042139987	6.878965232064941e-07	aromatic	2002
0.2482954117986891	0.012435232268439343	0.0023764616395918156	4.5177704119776805e-05	feature(s	2002
0.1076799737082587	0.0028458555539448618	0.0002802085368343241	1.7923401883813858e-06	capsaicin	2002
0.061886664231618205	0.0010577440261840267	0.00012130754794513788	1.6228333568809287e-07	soft	2002
0.15329185194439357	0.01763019296858041	0.0019419741394649944	0.0002224085618852938	hydraulic	2002
0.11537300083372325	0.0031148393948872374	0.0015136425062724464	4.801830271756264e-06	hmcs	2002
0.3747555653254191	0.05782445271809892	0.007485627240694514	0.0013397300971342298	11.45	2002
0.057507484489017026	0.0010781327883401999	0.00010820258899928154	2.526013350726877e-07	protects	2002
0.07018679910235931	0.0008143120341830312	0.00023966049836285087	1.962016398589026e-07	p=0.008	2002
0.3195923063490126	0.07365914848115705	0.007054481403989611	0.005030784003670962	skins	2002
0.2867288973596361	0.06632044845157196	0.004422764169375511	0.00229531804259542	.64	2002
0.34903956254323326	0.06187729173236419	0.006966269870963609	0.0018795242100374825	flourished	2002
0.044199356767866314	0.0002998590469359822	6.165472715463797e-05	1.1573541232539911e-08	hydrolysis	2002
0.36680750118361577	0.0582707948154873	0.005221794822823617	0.0010057353764325245	premetamorphic	2002
0.13549401230282251	0.004373106691572349	0.0010292341393050577	7.388301246584161e-06	-soil	2002
0.13363618850708003	0.005608970589107887	0.000892242658176612	1.1410414893763414e-05	fenofibrate	2002
0.1005239023102654	0.0018455055024888286	0.00042049995213013544	1.3715171482361065e-06	farmworkers	2002
0.1039220637745327	0.0007881561915079267	0.0010540858130364185	5.810407463652867e-07	vinylphosphonate	2002
0.2841630869441562	0.0683419929610358	0.007591353268100854	0.002307786767303541	aarss	2002
0.5259250920679834	0.15332999494340682	0.035064138848238946	0.029400357785770416	1103	2002
0.21509944597880043	0.010738359557257706	0.0017199423872329728	3.0926924419956675e-05	chinook_salmon	2002
0.2976072569688161	0.06836647457546655	0.008960345965976205	0.007077961007544823	bugs	2002
0.21095956563949586	0.015882856316036593	0.004060955602158932	0.00026554882800683334	20-year	2002
0.09218295547697275	0.0010987453990511959	0.0014158643801421623	7.036635558238349e-07	ci=0.65	2002
0.22675281895531543	0.029394413365258075	0.002594336337315972	0.00038179452951815065	-11.3	2002
0.42535224689377676	0.19947705765565235	0.009529165823704253	0.03106648398611714	quaking	2002
0.048754559622870515	0.0004363444116380002	9.728400710190632e-05	3.833355798209506e-08	take	2002
0.1488200849956936	0.011185341411166677	0.0006485189558383036	1.7990981882927184e-05	reversal	2002
0.14598930014504322	0.018348087204827158	0.0005256397481860595	9.932858252806872e-05	tap	2002
0.16690691179699363	0.006610096825493662	0.001450532214949827	2.402619399811869e-05	signal_transducer_and_activator_of_transcription_1	2002
0.18140588866339785	0.00517717334959237	0.0020175447313206803	1.1821257137581233e-05	-2.85	2002
0.38668259382247927	0.17004572285546196	0.00840643406948913	0.011183257360053322	capsulated	2002
0.09326304064856632	0.0016490870051913307	0.00033640852479652656	9.56119746942388e-07	5'-end	2002
0.10570020808113942	0.001887194315592398	0.00041698531931203155	2.7123882627696066e-06	1977	2002
0.15089283784230545	0.004731622007158016	0.0014716453895395726	8.718098721209317e-06	semirural	2002
0.09316645463307695	0.002328166696760342	0.00025070165494604926	5.565261836288576e-07	oligodendrocytes	2002
0.12216844691170582	0.00543764034907018	0.000591993672494338	1.6113594555078066e-05	referees	2002
0.2935633924272325	0.025518247816297704	0.004229223997690143	0.00031787786056724376	dna_repair_protein	2002
0.05506194167666961	0.0007971207300821467	5.509469532553817e-05	1.3238121719420543e-07	binary	2002
0.14599924352433943	0.004370435078938754	0.0018997368789901662	1.7482443760172824e-05	2.23	2002
0.024933388498094313	0.00015569263034392267	1.4636548835425593e-05	3.4219695240925533e-09	fusion	2002
0.1917578842904832	0.008268154991997569	0.0013253937816019928	2.1117995420526325e-05	83.60	2002
0.01152183479732932	0.00012630356682668612	2.8868999500784364e-06	1.919107794378899e-09	will	2002
0.11773940854602385	0.006609180238511776	0.0004540151556765391	1.0501286265713318e-05	hydrolyzable	2002
0.2937289317448934	0.06578077607684661	0.004494496740032681	0.0025929681167117615	nebd	2002
0.10593313243654036	0.0010600646336872885	0.000531498338433929	3.1940257631251216e-07	524	2002
0.263905135790507	0.052184033393859824	0.005585562841831342	0.001329080551839878	speculative	2002
0.25424764686160617	0.04981062544716725	0.005392977362327452	0.004259537995899826	11p15.5	2002
0.17907962666617497	0.009446526898278077	0.0021820440626897464	4.147470531950288e-05	ras-	2002
0.2634928345680237	0.05172838767369584	0.003981549688837478	0.0012027453767046844	mahonia_aquifolium	2002
0.11670888794793019	0.0026623010635375443	0.0004983834220005182	1.4618338765457183e-06	neuromuscular	2002
0.19162047571606103	0.013278006182776506	0.002086838210209601	0.00010438568141408333	bf	2002
0.2802615284919739	0.021199945608774768	0.004341065226563596	0.00013705137476929656	benz[a]anthracene	2002
0.026345087422264903	0.00041291846169361104	2.6707223108544836e-05	2.1323243384549586e-08	elisa	2002
0.22542794677946304	0.03935386339823401	0.0029149561406244524	0.0009661187235898989	0.0898	2002
0.34155506160524157	0.050694662994808584	0.0029928292707037557	0.0011788424556030187	wherein	2002
0.12428168720669212	0.005007670985327784	0.0009285501290033496	9.994636025884364e-06	1016	2002
0.1857537574238247	0.005079359478420631	0.0029967043911808414	1.2507965477877344e-05	bristles	2002
0.2376229061020745	0.011695714791615752	0.004382678725101827	6.306814603735544e-05	refuges	2002
0.31519720488124425	0.042641059557596804	0.009038353259755293	0.0011363991718345938	33-year	2002
0.04662314123577538	0.00024427705340912336	0.00018818352813882708	6.445361019179504e-08	affairs	2002
0.30963026020261974	0.03144496281941728	0.005249690297845222	0.0005094691770599666	retrotranslocation	2002
0.1357143017980787	0.003767070505354084	0.0010333707789268558	7.0233650996865025e-06	quadratic	2002
0.07053124772177798	0.001377826266818529	0.00014486400535649883	3.797069315873736e-07	ex	2002
0.03574369748433427	0.0004597478442721382	4.66305813071699e-05	6.152738330630553e-08	labelled	2002
0.1330452680587768	0.008485678831736197	0.00042567323818720623	1.8372345354009712e-05	mainly	2002
0.14751956860224402	0.0021929860115050825	0.002154269823587798	5.610466687515919e-06	anticipatory	2002
0.04540466070175167	0.0004024174478318466	0.00010288459081705375	4.498056233544893e-08	wood	2002
0.0642586509386698	0.0012906061278448644	0.00013654048495201067	5.444059398467478e-07	proteomic	2002
0.08045618136723832	0.0009910504023233555	0.00020144219924393136	2.8702534668430474e-07	audit	2002
0.06565457052654686	0.0008270965682135183	0.0003280969017372309	2.2318703105524296e-07	2.82	2002
0.2380217260784573	0.0157357083426581	0.002555233849467828	0.00012405225356361857	chimney	2002
0.23863255050447252	0.07080314556757605	0.003477901109177922	0.0020061658239193835	composing	2002
0.23177405330869888	0.019790159331427637	0.0035330301231814346	0.00024420133968004146	plotted	2002
0.38824340634875826	0.10576961437861121	0.010897025763204424	0.006605708298912324	33.9	2002
0.2196743514802721	0.012217473983764597	0.0021045495034804278	6.67047858216089e-05	7760	2002
0.07427234782112965	0.0009960823588900602	0.0001980894511684345	1.7670487337022445e-07	7q21	2002
0.20369195673200818	0.014168039957682245	0.003496692367828453	0.00023980061789270892	621	2002
0.08643417093488902	0.0014148394266763824	0.0003911688526877883	1.2055412867716174e-06	chimera	2002
0.3174528373612298	0.054888857735527846	0.007331593519536983	0.003635563187399429	hypoallergenic	2002
0.11534201966391665	0.001968167887793596	0.0009098140085246719	4.9007228019568156e-06	nonvisual	2002
0.2154538803630405	0.013172723187340592	0.0036906398786569487	0.00011569267081204113	headings	2002
0.10022566450966724	0.0018790788120693089	0.0004782122329750062	9.966994034051473e-07	4-hydroxytamoxifen	2002
0.3050355182753669	0.04188777870602074	0.007468530414863497	0.0017602838179009493	jellies	2002
0.1731940666834513	0.022449780835045664	0.0010202846937844535	0.0001674294738729982	3r	2002
0.021691642867194234	0.000159484810299309	1.0755684843434403e-05	5.058098670331917e-09	approaches	2002
0.20863813029395206	0.02420693503485781	0.0026046045517134847	0.0003534098763128179	35.25	2002
0.12552237643135913	0.00250645346111716	0.0005622238587448337	1.953622561078507e-06	17.4	2002
0.1336441530121697	0.0032621542612711095	0.000947509995611093	3.089269611456923e-06	serine_protease	2002
0.12868685854805836	0.003782712088690814	0.0007186299060010961	3.986546291465418e-06	lethality	2002
0.2832079105907016	0.02932527462641394	0.004398865847434704	0.0003343416758041764	unicenter	2002
0.17325434022479583	0.010088004006279787	0.0026792264725863145	5.5823277005340084e-05	nfatc1	2002
0.11886224216885033	0.00476289987564082	0.0010034661100861363	2.16806610400352e-05	catalog	2002
0.3591336515214708	0.05211851464377505	0.006652119767818469	0.0013332584450726536	rast	2002
0.18838384548823034	0.008877278698815192	0.0017308284044976413	3.0850895931894304e-05	enterocytes	2002
0.13336923387315533	0.0033525546391804505	0.0010131585670755871	8.116804023864538e-06	2.31	2002
0.03723827600479121	0.0002969993485344267	4.4754073928490674e-05	1.6733780747460858e-08	residential	2002
0.1288747363620334	0.0037538925806680835	0.0006685031630975912	2.901847042614431e-06	carbamate	2002
0.21577355729209052	0.05344412724177039	0.0020596577243849534	0.001007043695779449	11q23	2002
0.1387791342205471	0.004442608356475784	0.0011053207751660636	1.1118383605656225e-05	penumbra	2002
0.17585053576363455	0.010751008987426716	0.001738076823163619	4.635683665412672e-05	accuracies	2002
0.22482896910773384	0.018373432424333314	0.0026932899720398013	0.0001574459753288939	nnn	2002
0.132057950231764	0.012138601144154822	0.0008073866241097417	3.96314250308668e-05	uprt	2002
0.24703629149330986	0.032063784864213685	0.004849372013236064	0.0006072199343154482	utilisations	2002
0.035707185003492535	0.0009031653404235311	4.109041683034878e-05	1.3503443047587387e-07	caused	2002
0.10795115762286712	0.0015022953351338155	0.0005398128361008851	5.524498905944782e-07	collaborations	2002
0.12183587948481238	0.0023509701093037422	0.0008349986333050196	1.85191392846365e-06	tethers	2002
0.10210862027274234	0.0013258748584322956	0.0005988817013952975	5.458431512803982e-07	1984	2002
0.02226757076051495	0.00023886760075882434	1.5099970616769969e-05	1.2335640475511194e-08	biology	2002
0.06849786175621876	0.0008732067214117644	0.00019736961202683262	2.534637965963422e-07	shots	2002
0.12837671571307707	0.006079146597120441	0.00043628019521094457	8.404557541684944e-06	microdissected	2002
0.2740634004275004	0.0624756084548102	0.006925395212546072	0.003348057075172033	asians	2002
0.3053339209821489	0.08296678728527489	0.004924491894885528	0.004061180157715465	glucose-	2002
0.23636868397394817	0.03602430820465084	0.0033921706221981818	0.0009700254148697873	lymphocytopenia	2002
0.11240992678536305	0.002741716967688613	0.0008065907567691789	2.4126287411404105e-06	omeprazole	2002
0.03514495823118418	0.000153175989786754	0.00012571988994973938	1.387010883035741e-08	umfasst	2002
0.05280672841601897	0.0011335929234821977	7.860184611736106e-05	1.207390734710631e-07	class	2002
0.08123011456595523	0.0010720584127637555	0.00027371583795540396	1.676171971520909e-07	microscope	2002
0.11759813494152489	0.00300227271185976	0.00043841335686412437	3.1284618093550805e-06	overwhelming	2002
0.10688523848851518	0.0019385788175794356	0.00030484783697984423	1.013271305945087e-06	effluents	2002
0.13263165288501313	0.0061169041527641636	0.0012451409513525118	1.721134435419916e-05	a35	2002
0.25009012752109105	0.02317809926138979	0.002398339758444767	0.0001999898579772385	mmp-10	2002
0.04012164672215775	0.0005352973937987778	6.811096094667031e-05	5.5450891459763005e-08	killer	2002
0.3433132867018382	0.14157213701142202	0.008072007352223628	0.013325539792091758	-13.4	2002
0.19327290720409818	0.011146557331085155	0.0018898572923312941	8.92982002670489e-05	-sediment	2002
0.25408385197321576	0.039918483628167	0.003827322127550619	0.0007943085999805518	radiologist	2002
0.12483669784333967	0.005871148904164585	0.001540426252345961	2.2574571412721804e-05	g0	2002
0.08447812265819969	0.001220824983384829	0.00041097564335969354	8.408017267046394e-07	termini	2002
0.05099759234322438	0.0006724900669521244	7.516970696809229e-05	8.050331066414807e-08	p<0.001	2002
0.04783357779184972	0.0005607048670450311	5.486325126459699e-05	6.574375507600099e-08	monocytes	2002
0.22262766493691338	0.03725826872719656	0.0027908034558552204	0.000714921989205899	ku80	2002
0.05500869750976557	0.0008522338337367865	7.996198769032189e-05	1.4776840045464708e-07	belonging	2002
0.26646633280648124	0.05734005636639061	0.0032384976288672676	0.0012027738799110957	a0	2002
0.18938290145662093	0.010497626993391202	0.002256587799118859	3.392372915886939e-05	tses	2002
0.15980329116185504	0.014367450608147465	0.0007605016240404443	5.066827216026402e-05	eurasian_badger	2002
0.17661622630225285	0.015486170185936772	0.0014024142871972346	6.799217777744398e-05	viviparous	2002
0.16605810059441456	0.009818718168470545	0.0008780998709540205	2.399354798133175e-05	cd59	2002
0.1643843120998806	0.005193489127688886	0.002023842795101925	1.7921325021812473e-05	61.6	2002
0.25543552107281153	0.028162099255455826	0.005609514118036245	0.0004608269861597095	13,000	2002
0.06044897503323021	0.0016394456227619887	7.492596063523983e-05	4.320806198165794e-07	protection	2002
0.07282363441255353	0.0013008673985798664	0.00011169623942129117	1.5800288688675863e-07	hdl	2002
0.34383859237035114	0.08674199051327172	0.005176913532911776	0.0018621262430107183	bard1	2002
0.17719910807079736	0.005746813615163123	0.0017092061776484843	1.3656123476298201e-05	nonpsychiatric	2002
0.04706683291329275	0.0005950503879122711	0.00010369573979581668	6.572067368296611e-08	acetyl	2002
0.0258521199226379	0.00021297799216372663	2.4935451297602022e-05	7.104823599789149e-09	chemicals	2002
0.20210018820232814	0.013063897026909672	0.001481338383057521	7.998905481518941e-05	stricture	2002
0.3635147591431936	0.09127498732672794	0.005213647057668759	0.0064764441703754	vasospasm	2002
0.3063192043039534	0.04375055763456553	0.005371732542581175	0.0008998389133391926	pmss	2002
0.16413523356119786	0.0065074774954053585	0.0012992856508168104	1.0034209380692427e-05	avpv	2002
0.22909964852862888	0.02481187582015987	0.0025089820792431813	0.00020036843193047896	subbasins	2002
0.1808227870199415	0.006446911229027592	0.0018012595789943723	2.785313032358735e-05	localities	2002
0.039487002955542624	0.000483128759596031	5.250864520015509e-05	4.272786838308615e-08	interface	2002
0.19003342654969954	0.006021273136138868	0.0026910295944271383	1.912922097198414e-05	dimorphisms	2002
0.040973907046847835	0.00018121004104610066	6.051209053415485e-05	6.2018529926410325e-09	respiratoires	2002
0.02643888394037878	0.00017170906066890193	1.812081882071142e-05	4.379322244098938e-09	cytoskeletal	2002
0.1741594447029961	0.012895984119839086	0.0010159335414989482	5.073935358483598e-05	biofertilisers	2002
0.07327549325095278	0.0007207473119099533	0.00019912203403023743	1.2008097273665471e-07	caterpillars	2002
0.048376262187957736	0.000190271271599624	0.00013957101478973108	1.390658735053411e-08	1757	2002
0.15504330529106983	0.004368188646104551	0.0010949628974615483	1.4648928676617251e-05	g._meridionalis	2002
0.027806806564331005	0.0002194722493489152	2.8578331576309506e-05	5.872074003339412e-09	odds	2002
0.12129544549518158	0.0044220646222431995	0.0005371298178198178	3.7096643594243993e-06	.14	2002
0.25928086042404175	0.022148507171206963	0.0035669431504636072	0.00022162215507466046	59.0	2002
0.11511958572599619	0.00390572812822125	0.0005829728341568431	3.5015760933996035e-06	axis	2002
0.32526433335410226	0.06739817990197072	0.00512653457339564	0.0025986036400490607	myoepithelium	2002
0.15306107335620453	0.008037470446692521	0.0005114757899188006	1.0327023742429065e-05	orientation	2002
0.24934428797827826	0.034084497557745994	0.006834101654983963	0.001768787479349102	juxtaposing	2002
0.04678554402457338	0.0006642805205450601	9.628073315678397e-05	7.120237008609601e-08	labeled	2002
0.25618632237116495	0.01701941357718569	0.002694190030056835	9.262097740397383e-05	~300	2002
0.4878976493039065	0.13706790606180824	0.04145927366589538	0.0363378216653989	959	2002
0.10462737878163651	0.0036038054360283266	0.00040677624560626354	3.214025721403518e-06	jack	2002
0.11771514548195729	0.004792164431677872	0.0006329413296789695	6.51397882356721e-06	prion	2002
0.08954310417175289	0.0008707072999741846	0.000497171633081766	4.1614257370692193e-07	paraesophageal	2002
0.062133656607733796	0.0011008964644537557	0.00019749927789514083	2.932326123529172e-07	cues	2002
0.0274607592158847	0.0002475129233465719	1.765305691931662e-05	9.391354102505166e-09	loci	2002
0.25155160559548273	0.052715520064036014	0.0026433200366333797	0.001372246577960665	1.56	2002
0.32814524836010406	0.022537593046824088	0.007579525210697055	0.0003192930644848645	3.80	2002
0.24450540807512072	0.05685287316640214	0.004419750036112976	0.001731735100256755	complexe	2002
0.048739357789357465	0.0006060838699340289	8.008800917631719e-05	7.10334098938641e-08	nutrient	2002
0.11672578387790253	0.005436760849422827	0.00044342431271357513	8.688523333392144e-06	seq	2002
0.3162891083293491	0.035423103968302366	0.00518129937222319	0.0010580112369098695	lmp	2002
0.2981205224990845	0.06224048270119556	0.0040286013681685206	0.0010655177112164579	9-week	2002
0.030277158154381603	0.00013855430814952094	7.492962448867646e-05	9.08892359782878e-09	besonders	2002
0.17578126457002424	0.011070511076185386	0.0023655849218106803	0.00010913416778763885	823	2002
0.06937154928843177	0.0005193246735466378	0.0002623993208777618	1.1026362492317899e-07	osteogenesis	2002
