disease	gene	class	score
MESH:D008545	2315	1	0.4077854156494141
MESH:D003924	11132	1	0.4075017869472504
MESH:D009373	5460	1	0.4069986641407013
MESH:D009765	5697	1	0.406531035900116
MESH:D003922	6927	1	0.4060249924659729
MESH:D009373	57167	1	0.4057601392269135
MESH:D003924	56729	1	0.4053865373134613
MESH:D010190	6690	1	0.4047110676765442
MESH:D050197	5360	1	0.4044237434864044
MESH:D013274	2064	1	0.404263436794281
MESH:D003110	4072	1	0.4041745364665985
MESH:D001289	3356	1	0.40372294187545776
MESH:D011471	1956	1	0.4036685824394226
MESH:D001943	4830	1	0.40339329838752747
MESH:D050197	1401	1	0.4031968116760254
MESH:D008545	1956	1	0.4029608070850372
MESH:D015535	4210	1	0.4028059840202332
MESH:D050197	9370	1	0.4022751748561859
MESH:D001749	2064	1	0.4018807709217072
MESH:D006509	3439	1	0.401624858379364
MESH:D001943	7157	1	0.4011107087135315
MESH:D013274	4588	1	0.4010396003723145
MESH:D011471	3817	1	0.4008570313453674
MESH:D010051	10232	1	0.40077659487724304
MESH:D001749	7157	1	0.4003373384475708
MESH:D008545	7157	1	0.4002645313739777
MESH:D005706	10630	1	0.400041401386261
MESH:D019337	3815	1	0.3999391198158264
MESH:D003922	2572	1	0.3996298313140869
MESH:D009373	64321	1	0.39958590269088745
MESH:D001943	595	1	0.3993180096149445
MESH:D024821	3630	1	0.3991734981536865
MESH:D001172	10673	1	0.3991062045097351
MESH:D010190	3845	1	0.3989726006984711
MESH:D003924	6934	1	0.398590624332428
MESH:D003924	10135	1	0.3985190093517304
MESH:D050197	9388	1	0.3982502818107605
MESH:D001289	1312	1	0.3982068300247192
MESH:D007680	2064	1	0.3974472582340241
MESH:D010051	1956	1	0.3972074687480927
MESH:D011471	2099	1	0.3967808187007904
MESH:D010190	4316	0	0.3965489566326141
MESH:D010051	5241	1	0.3965151906013489
MESH:D009290	3356	1	0.3964857459068297
MESH:D004827	6323	1	0.3956471681594849
MESH:D001714	3356	1	0.39558276534080505
MESH:D010524	4763	1	0.3951893746852875
MESH:D010195	6690	1	0.3950576186180115
MESH:D005910	2064	1	0.39484283328056335
MESH:D050197	5444	1	0.39481374621391296
MESH:D010051	999	1	0.3947846591472626
MESH:D013274	7157	1	0.3947260975837708
MESH:D008180	26191	1	0.394273966550827
MESH:D013274	83998	1	0.3941099047660828
MESH:D008545	4286	1	0.39389184117317205
MESH:D000310	5443	1	0.3938322067260742
MESH:D024821	79068	1	0.3937747180461884
MESH:D007037	6906	1	0.3937303125858307
MESH:D001172	3606	1	0.39338740706443787
MESH:D003924	5167	1	0.3932029008865357
MESH:D003876	6037	1	0.39310750365257263
MESH:D009765	7352	1	0.3931016027927399
MESH:D007680	6928	1	0.3921983242034912
MESH:D000544	4137	1	0.3921897411346436
MESH:D005922	10198	0	0.391965925693512
MESH:D001289	6532	1	0.3919378519058228
MESH:D053040	7369	1	0.3914054036140442
MESH:D008180	6775	1	0.3909868896007538
MESH:D005910	4771	0	0.390947550535202
MESH:D010051	5655	1	0.390779972076416
MESH:D050197	4023	1	0.3902015388011933
MESH:D001943	5268	1	0.3900422751903534
MESH:D013736	7490	0	0.390028178691864
MESH:D001172	3557	1	0.3896771967411041
MESH:D003110	4292	1	0.38967517018318176
MESH:D002446	3938	1	0.3896495699882507
MESH:D024821	5950	1	0.38964393734931946
MESH:D008268	6785	1	0.3893333375453949
MESH:D010190	4089	1	0.3890238106250763
MESH:D015535	7124	1	0.3887021243572235
MESH:D012559	6532	1	0.3887012898921967
MESH:D001172	3605	1	0.3885551393032074
MESH:D010051	5653	1	0.38840895891189575
MESH:D019337	7490	1	0.3882523477077484
MESH:D053040	259	1	0.3880691826343536
MESH:D013274	4233	1	0.3880627155303955
MESH:D010518	3929	1	0.3877049684524536
MESH:D007680	5728	1	0.3875343501567841
MESH:D003924	1071	1	0.3875285685062408
MESH:D016640	56729	1	0.3872915804386139
MESH:D011085	5950	1	0.3870522379875183
MESH:D010051	4436	1	0.3869737982749939
MESH:D011471	23600	1	0.3869549930095673
MESH:D007889	2099	1	0.38690802454948425
MESH:D013274	1806	1	0.3864837288856505
MESH:D005923	7827	1	0.3864395022392273
MESH:D005922	9926	1	0.3862873017787933
MESH:D010190	10630	0	0.38619717955589294
MESH:D001749	7298	1	0.3861891031265259
MESH:D001172	4314	1	0.3860794305801392
MESH:D004938	1029	1	0.3859444260597229
MESH:D001943	999	1	0.38582783937454224
MESH:D001943	25855	1	0.38554978370666493
MESH:D002446	1861	1	0.385541707277298
MESH:D008180	2212	1	0.3853984177112579
MESH:D024821	56729	1	0.3853551149368286
MESH:D004938	2064	1	0.3853296339511871
MESH:D013274	5743	1	0.38532906770706177
MESH:D003110	4436	1	0.3849940001964569
MESH:D001172	3663	1	0.3846862018108368
MESH:D007680	4233	1	0.3846350610256195
MESH:D002311	4607	1	0.3842531144618988
MESH:D012559	3084	1	0.3837960660457611
MESH:D000690	6647	1	0.3836463391780853
MESH:D010190	5122	1	0.3835422992706299
MESH:D012559	1312	1	0.3835397660732269
MESH:D001172	23569	1	0.3834303021430969
MESH:D010190	4072	1	0.38335636258125305
MESH:D002311	4879	1	0.3831051588058472
MESH:D009765	26291	1	0.3831032514572144
MESH:D013274	3845	1	0.38290122151374817
MESH:D003924	4018	1	0.3828403949737549
MESH:D005922	60343	1	0.3827281892299652
MESH:D013274	2272	1	0.3825744688510895
MESH:D008180	2214	1	0.3822316527366638
MESH:D013274	595	1	0.3821296691894531
MESH:D009765	145264	1	0.3820895850658417
MESH:D007680	10630	1	0.3819690644741057
MESH:D011085	79068	1	0.381762444972992
MESH:D050197	3990	1	0.38175415992736816
MESH:D009765	7351	1	0.3817382454872131
MESH:D010024	5741	1	0.381727546453476
MESH:D005910	1956	1	0.3816656172275543
MESH:D008268	23418	1	0.3812578022480011
MESH:D008545	25855	1	0.3808976709842682
MESH:D013274	7298	1	0.38063979148864746
MESH:D000544	6622	1	0.3805668950080872
MESH:D001749	999	1	0.3805310130119324
MESH:D007037	7173	1	0.3803527355194092
MESH:D001749	1956	1	0.3801422715187073
MESH:D005901	8266	1	0.3799578249454498
MESH:D024821	116519	1	0.37991929054260254
MESH:D005706	3845	1	0.3798305094242096
MESH:D011085	3484	1	0.37972545623779297
MESH:D001172	4982	1	0.379455029964447
MESH:D019337	4297	1	0.3789284229278565
MESH:D003110	3845	1	0.3788911104202271
MESH:D010190	1956	1	0.37887465953826893
MESH:D012468	1029	0	0.37882229685783386
MESH:D006973	183	1	0.3787896931171417
MESH:D005922	51809	1	0.3787358999252319
MESH:D005922	51714	1	0.3786641061306
MESH:D008545	672	0	0.3785189688205719
MESH:D007680	4771	1	0.3782066702842712
MESH:D003110	999	1	0.3780610263347626
MESH:D001943	5728	1	0.3780216276645661
MESH:D001943	1588	1	0.3780098259449005
MESH:D012559	1814	1	0.3780061304569245
MESH:D004938	1956	1	0.3779856860637665
MESH:D016584	6532	1	0.3777280449867249
MESH:D001172	1401	1	0.37754562497138977
MESH:D010051	4585	0	0.37753960490226746
MESH:D010190	3651	1	0.3772716522216797
MESH:D012559	1815	1	0.3772544860839844
MESH:D006973	1585	1	0.3772315979003906
MESH:D012559	2913	1	0.3771882653236389
MESH:D010190	5644	1	0.3770841062068939
MESH:D007680	7248	1	0.3766655325889587
MESH:D007889	8091	1	0.3766436278820038
MESH:D007680	5076	1	0.3766113817691803
MESH:D007037	7253	1	0.3766103982925415
MESH:D003876	3567	1	0.3765736818313599
MESH:D024821	26291	1	0.3760145902633667
MESH:D007680	1956	0	0.3759542107582092
MESH:D007680	3815	1	0.375917911529541
MESH:D004938	7157	1	0.375769704580307
MESH:D008545	4233	1	0.3757476210594177
MESH:D010051	5728	1	0.3756977915763855
MESH:D001528	64061	0	0.37565070390701294
MESH:D010518	1401	1	0.3751891255378723
MESH:D001172	26191	1	0.37481459975242615
MESH:D001172	1493	1	0.3745285868644713
MESH:D009765	3953	1	0.37452569603919983
MESH:D011085	3667	1	0.3744337260723114
MESH:D005910	4233	1	0.3743923306465149
MESH:D003924	116519	0	0.3743110895156861
MESH:D001714	121278	1	0.37429240345954895
MESH:D008180	959	1	0.3742194175720215
MESH:D001321	1815	0	0.3738462626934052
MESH:D001943	367	1	0.37380596995353704
MESH:D008545	673	1	0.3737122714519501
MESH:D010051	4072	1	0.37354135513305664
MESH:D015433	4868	1	0.37348440289497375
MESH:D007680	54474	0	0.3734218776226044
MESH:D010051	7157	1	0.3734060823917389
MESH:D000544	5663	1	0.3734004497528076
MESH:D011471	9518	1	0.3733433187007904
MESH:D005922	6147	0	0.3732726573944092
MESH:D001650	4583	1	0.3732296824455261
MESH:D008545	7424	1	0.373150497674942
MESH:D005922	399979	0	0.3731183707714081
MESH:D010300	6531	1	0.3731056749820709
MESH:D019337	861	1	0.3728508651256561
MESH:D011085	2796	1	0.3726245164871216
MESH:D008545	5268	1	0.37243399024009705
MESH:D001943	2065	1	0.3723849356174469
MESH:D019337	54474	0	0.3716930150985718
MESH:D007676	8074	1	0.3716880977153778
MESH:D010190	6794	1	0.3714855015277863
MESH:D007680	1029	1	0.3714232742786408
MESH:D000740	7066	1	0.3713435232639313
MESH:D001749	54474	1	0.3712790012359619
MESH:D011471	5728	1	0.3711701631546021
MESH:D001749	2261	1	0.37113097310066223
MESH:D001943	63897	1	0.37082254886627203
MESH:D011085	268	1	0.3707199990749359
MESH:D007680	7249	1	0.37053418159484863
MESH:D001249	6037	1	0.3704726397991181
MESH:D008545	3815	1	0.37038037180900574
MESH:D050197	3156	1	0.37017676234245295
MESH:D001943	7298	1	0.3700980842113495
MESH:D000740	57817	1	0.3695977628231049
MESH:D011471	3486	1	0.3695425391197205
MESH:D002446	149233	1	0.3693848550319672
MESH:D001714	84062	1	0.3692833185195923
MESH:D012559	1812	1	0.3692513108253479
MESH:D010518	4317	1	0.36884188652038574
MESH:D001172	1311	1	0.3685518205165863
MESH:D012559	5999	1	0.3684766888618469
MESH:D003924	2641	1	0.3681308925151825
MESH:D005910	10215	1	0.36809083819389343
MESH:D000740	1440	1	0.3680564165115357
MESH:D001943	4233	1	0.367716908454895
MESH:D024821	3952	1	0.3675456345081329
MESH:D001650	3855	1	0.36748406291008
MESH:D013274	6279	1	0.3673732578754425
MESH:D010190	6750	1	0.3671955168247223
MESH:D011085	5617	1	0.3671159744262695
MESH:D001943	7022	0	0.3665574491024017
MESH:D012559	7166	1	0.3665397763252258
MESH:D010195	5644	1	0.3665322959423065
MESH:D010190	10232	1	0.3664936423301697
MESH:D010190	10397	1	0.3662579655647278
MESH:D003924	4023	1	0.3662319481372833
MESH:D011471	7157	1	0.3660701215267181
MESH:D007680	675	1	0.3659076988697052
MESH:D012559	627	1	0.3658930361270905
MESH:D008180	7124	1	0.3656586706638336
MESH:D011085	9210	1	0.3654468059539795
MESH:D010024	4041	1	0.365334153175354
MESH:D001943	2100	1	0.3652520775794983
MESH:D010300	120892	1	0.3652480840682984
MESH:D003922	5798	1	0.3652042150497437
MESH:D008545	999	1	0.3650590479373932
MESH:D024821	10135	1	0.3648992776870728
MESH:D008545	4102	1	0.3648880124092102
MESH:D010024	8600	1	0.3648413121700287
MESH:D016640	10135	1	0.36477380990982056
MESH:D016584	3356	1	0.36470213532447815
MESH:D011471	675	1	0.3646715581417084
MESH:D007680	10397	1	0.3646675944328308
MESH:D000310	7253	1	0.3644428551197052
MESH:D007822	10630	1	0.3643919825553894
MESH:D008268	6121	1	0.3643313348293304
MESH:D010024	632	1	0.3643241822719574
MESH:D012878	4157	1	0.3642567694187164
MESH:D003110	4595	1	0.36390766501426697
MESH:D001289	121278	1	0.3637377917766571
MESH:D001289	4128	1	0.3636301755905152
MESH:D005922	51133	1	0.3635532259941101
MESH:D006973	5972	1	0.3635202050209045
MESH:D007037	7038	1	0.3632117807865143
MESH:D012559	267012	1	0.3631387352943421
MESH:D007680	1027	1	0.3629312813282013
MESH:D001943	5925	1	0.3628662824630737
MESH:D008577	2064	1	0.36284101009368896
MESH:D005910	4763	1	0.36273932456970215
MESH:D003093	9231	1	0.3626726269721985
MESH:D009765	1071	1	0.362506091594696
MESH:D000544	9445	1	0.36236053705215454
MESH:D008545	4157	1	0.3623292148113251
MESH:D010518	4982	1	0.3621565997600555
MESH:D008180	50943	1	0.3619367480278015
MESH:D009765	80339	1	0.36190876364707947
MESH:D010190	5728	1	0.3618883788585663
MESH:D011471	1191	1	0.3618125915527344
MESH:D003922	2571	1	0.3617097139358521
MESH:D008180	4153	1	0.3615226745605469
MESH:D003924	22796	1	0.3611502945423126
MESH:D050197	116519	1	0.361093670129776
MESH:D001249	80332	1	0.36107197403907776
MESH:D005922	79364	0	0.3610502779483795
MESH:D003093	149233	1	0.36093729734420776
MESH:D001932	4255	1	0.3609289824962616
MESH:D009765	4023	1	0.36086052656173706
MESH:D013274	4192	0	0.3607210814952849
MESH:D013274	200504	1	0.3606368899345398
MESH:D016640	5950	1	0.3604727983474731
MESH:D007680	79444	1	0.3601753115653992
MESH:D001714	27185	1	0.3600672781467438
MESH:D007680	6275	0	0.3600407838821411
MESH:D016584	121278	1	0.35993263125419617
MESH:D009765	2645	1	0.3597962856292725
MESH:D001749	11186	1	0.35977596044540405
MESH:D000740	1401	1	0.35971254110336304
MESH:D008180	2215	1	0.3596107065677643
MESH:D010024	4982	1	0.3593319058418274
MESH:D008545	5728	1	0.3591771721839905
MESH:D003922	1493	1	0.3590241372585297
MESH:D009765	2641	1	0.3589133620262146
MESH:D019337	4763	1	0.3588639199733734
MESH:D010190	999	1	0.3588075935840607
MESH:D011471	4477	1	0.35872673988342285
MESH:D001063	4583	1	0.3585235178470612
MESH:D005922	51379	1	0.35846763849258423
MESH:D001172	3552	1	0.3584243059158325
MESH:D009765	22796	1	0.3581504821777344
MESH:D007680	2719	1	0.35811591148376465
MESH:D003924	3767	1	0.3577503859996796
MESH:D010051	4292	1	0.3576803207397461
MESH:D001943	4609	1	0.35757938027381897
MESH:D007680	768	1	0.35745108127593994
MESH:D005922	51435	1	0.3570772111415863
MESH:D011471	2146	1	0.35678830742836
MESH:D009290	4852	0	0.35669583082199097
MESH:D003876	10850	1	0.3566003739833832
MESH:D050197	2152	1	0.35634511709213257
MESH:D019337	7066	1	0.3563370406627655
MESH:D007822	7157	1	0.3563360869884491
MESH:D050197	10135	1	0.3563084006309509
MESH:D013274	5918	1	0.35630762577056885
MESH:D003110	7298	1	0.3562462627887726
MESH:D003922	3119	1	0.3561003804206848
MESH:D004938	4233	1	0.3556475043296814
MESH:D010051	2067	1	0.3555577099323273
MESH:D050197	3931	1	0.3554869592189789
MESH:D007680	7157	1	0.3554072082042694
MESH:D003876	3565	1	0.35536471009254456
MESH:D001943	8202	1	0.3553582429885864
MESH:D050197	56729	1	0.3552816212177277
MESH:D009765	6319	1	0.3549899756908417
MESH:D013274	1956	1	0.3549785315990448
MESH:D006973	22796	1	0.3549560904502869
MESH:D001249	6356	1	0.3548530638217926
MESH:D008545	595	1	0.3548517227172852
MESH:D010300	65018	1	0.3548475503921509
MESH:D005922	25902	0	0.3546784222126007
MESH:D013274	10855	0	0.3546071052551269
MESH:D010518	3606	1	0.3544194996356964
MESH:D010051	595	1	0.354398250579834
MESH:D003924	4544	1	0.3542438745498657
MESH:D005185	675	1	0.3540689051151276
MESH:D008545	4316	0	0.3540669083595276
MESH:D005910	5728	1	0.35394230484962463
MESH:D005706	2064	1	0.3538505733013153
MESH:D010190	7298	1	0.3537885546684265
MESH:D019337	3717	1	0.35349905490875244
MESH:D003924	6928	1	0.3533901870250702
MESH:D011471	1588	1	0.3532635271549225
MESH:D012878	1029	1	0.3532414138317108
MESH:D008180	115352	1	0.3532316982746124
MESH:D019337	4869	1	0.35315030813217163
MESH:D010051	4233	1	0.3530153930187225
MESH:D011471	81285	1	0.35291725397109985
MESH:D003110	5655	0	0.3529099822044373
MESH:D008180	149233	1	0.35252970457077026
MESH:D001943	2067	0	0.35248863697052
MESH:D013274	4089	1	0.3524529337882996
MESH:D009103	3106	1	0.3523197770118713
MESH:D003876	6361	1	0.3521929681301117
MESH:D001714	6532	1	0.3520967364311218
MESH:D008545	4609	1	0.3520733118057251
MESH:D010518	3552	1	0.3520669639110565
MESH:D010190	6752	1	0.3518223464488983
MESH:D003924	6833	1	0.35182157158851624
MESH:D003876	85480	1	0.3517352044582367
MESH:D005922	55699	1	0.35170817375183105
MESH:D013274	2950	1	0.35162121057510376
MESH:D015535	51561	1	0.35157859325408936
MESH:D004938	5743	1	0.35152721405029297
MESH:D011085	3479	1	0.3514542579650879
MESH:D050197	4846	1	0.35131388902664185
MESH:D007680	2146	0	0.3511117398738861
MESH:D001321	93986	1	0.35102224349975586
MESH:D006973	3630	1	0.35097363591194153
MESH:D008545	7306	1	0.35091328620910645
MESH:D000310	6392	1	0.35086050629615784
MESH:D001249	3567	1	0.3508444428443909
MESH:D012468	595	1	0.35064008831977844
MESH:D015433	7827	1	0.3502308130264282
MESH:D000740	3077	1	0.3501003384590149
MESH:D002311	6901	1	0.35006198287010193
MESH:D003924	79068	1	0.3500381112098694
MESH:D008545	596	1	0.3499405682086945
MESH:D024821	4023	1	0.3499080836772919
MESH:D011471	595	1	0.34984782338142395
MESH:D011471	999	1	0.349843293428421
MESH:D005910	7157	1	0.3497495353221893
MESH:D009765	3290	1	0.34965309500694275
MESH:D005910	64101	1	0.34955501556396484
MESH:D050197	6401	1	0.3494928181171417
MESH:D003924	5444	1	0.3494704961776733
MESH:D013274	864	1	0.349337100982666
MESH:D003110	4163	1	0.3491910696029663
MESH:D001943	1029	0	0.3491874635219574
MESH:D009765	5950	1	0.3491442799568176
MESH:D008545	1464	1	0.3491239547729492
MESH:D012468	54474	0	0.3491133153438568
MESH:D050197	348	1	0.3489747941493988
MESH:D012559	2033	1	0.3488646447658539
MESH:D009373	2249	1	0.34886422753334045
MESH:D008180	2213	1	0.34866127371788025
MESH:D013274	7372	1	0.3484334945678711
MESH:D001749	5728	1	0.34821322560310364
MESH:D050197	5054	1	0.3481822907924652
MESH:D001943	1027	1	0.3481520116329193
MESH:D001943	5743	1	0.3479562401771545
MESH:D012004	7298	1	0.3478147089481354
MESH:D010051	3623	1	0.3476872444152832
MESH:D008545	7490	1	0.3476242423057556
MESH:D054990	653509	1	0.3475504219532013
MESH:D011471	7298	1	0.34748077392578125
MESH:D005910	2670	1	0.3474748134613037
MESH:D012559	4128	1	0.3474375307559967
MESH:D003922	2641	1	0.34732794761657715
MESH:D007680	4864	0	0.34718579053878784
MESH:D007680	3091	1	0.3471391797065735
MESH:D001749	595	1	0.34704312682151794
MESH:D001172	3586	1	0.34699007868766785
MESH:D001749	7015	1	0.3469728827476501
MESH:D001943	4072	1	0.346956342458725
MESH:D001943	3480	1	0.3467276096343994
MESH:D010190	5743	1	0.34668195247650146
MESH:D001943	5655	1	0.34643542766571045
MESH:D010051	7298	1	0.3463767170906067
MESH:D006509	920	1	0.34629157185554504
MESH:D000544	5649	1	0.3462796211242676
MESH:D001943	7424	1	0.3462716639041901
MESH:D001714	1815	1	0.3461968600749969
MESH:D005910	4192	1	0.34610244631767273
MESH:D005922	54149	1	0.34607553482055664
MESH:D019337	4005	1	0.3460213541984558
MESH:D024821	6720	1	0.3459528386592865
MESH:D013274	4609	1	0.3455827534198761
MESH:D001321	27185	1	0.3455811142921448
MESH:D005910	3091	1	0.345324844121933
MESH:D009765	2688	1	0.34515148401260376
MESH:D006111	1493	1	0.3449239134788513
MESH:D010518	8600	1	0.3448395729064941
MESH:D001714	6531	1	0.3446115851402283
MESH:D003924	3990	1	0.34458789229393005
MESH:D009765	116519	1	0.34452247619628906
MESH:D003924	5950	1	0.3444744348526001
MESH:D016640	9370	1	0.3444574177265167
MESH:D008654	4072	1	0.3444364666938782
MESH:D002311	7139	1	0.344194769859314
MESH:D001943	10397	1	0.3441666066646576
MESH:D008180	3119	1	0.34408849477767944
MESH:D001172	4322	1	0.3438194692134857
MESH:D010051	3732	1	0.3438083529472351
MESH:D003924	2740	1	0.3437797725200653
MESH:D001943	2066	1	0.3437475860118866
MESH:D008268	6103	1	0.3437454104423523
MESH:D005922	29887	1	0.3436433672904968
MESH:D003924	3375	1	0.3435332477092743
MESH:D001714	3350	1	0.3434310555458069
MESH:D003924	169026	1	0.3433736264705658
MESH:D002311	7547	1	0.343298077583313
MESH:D001249	3596	1	0.3432702720165253
MESH:D008577	5728	1	0.3432643115520477
MESH:D010051	268	1	0.34313908219337463
MESH:D001943	3486	1	0.34307655692100525
MESH:D003922	387082	1	0.34303754568099976
MESH:D010051	1029	0	0.3429105281829834
MESH:D001749	8626	1	0.3427744805812836
MESH:D010190	3815	0	0.3426983654499054
MESH:D003924	3952	1	0.3425930142402649
MESH:D003110	5743	1	0.34256434440612793
MESH:D000544	627	1	0.3425639271736145
MESH:D010190	7157	1	0.34237176179885864
MESH:D003876	386653	1	0.3423545956611633
MESH:D011085	8660	1	0.3423539400100708
MESH:D016584	4128	1	0.34232285618782043
MESH:D008545	10855	1	0.3421599268913269
MESH:D004938	1806	0	0.34200140833854675
MESH:D001943	4193	1	0.34192630648612976
MESH:D013274	25855	0	0.3419209420681
MESH:D008545	4255	1	0.34191206097602844
MESH:D001943	11200	1	0.3417703807353973
MESH:D010518	929	1	0.3417254388332367
MESH:D005910	4609	1	0.34172025322914124
MESH:D005910	51750	1	0.3416934013366699
MESH:D001749	3845	1	0.3416393995285034
MESH:D000740	10483	1	0.34162288904190063
MESH:D009765	1401	1	0.34137967228889465
MESH:D003876	6356	1	0.34129810333251953
MESH:D004938	595	1	0.3411785960197449
