disease	gene	class	score
MESH:D005910	7157	1	0.4016585052013397
MESH:D001172	3605	1	0.4016437232494354
MESH:D050197	4023	1	0.40137729048728943
MESH:D011085	6822	1	0.4013505578041077
MESH:D012468	1029	0	0.4013156592845917
MESH:D019337	4763	1	0.4011252522468567
MESH:D001321	4204	1	0.40100228786468506
MESH:D005706	10630	1	0.4005454778671265
MESH:D013274	1045	1	0.4001842141151428
MESH:D008545	1029	1	0.39999884366989136
MESH:D009765	56729	1	0.3999451398849487
MESH:D008545	340273	1	0.3998927474021912
MESH:D000690	400916	1	0.3996541798114777
MESH:D013274	3845	1	0.39951059222221375
MESH:D011471	672	1	0.3993967771530152
MESH:D010051	675	1	0.3993525207042694
MESH:D006111	7038	1	0.3991919457912445
MESH:D001932	4255	1	0.399188369512558
MESH:D012559	3356	1	0.3986049294471741
MESH:D000544	5664	1	0.3982827961444855
MESH:D013274	83998	1	0.3982607126235962
MESH:D019337	7490	1	0.3980887234210968
MESH:D019337	10320	1	0.3979763686656952
MESH:D010024	8600	1	0.3976531028747559
MESH:D004827	6334	1	0.3974301815032959
MESH:D010190	4233	1	0.3969382047653198
MESH:D005910	10215	1	0.39691972732543945
MESH:D010518	4982	1	0.3966341018676758
MESH:D015535	26525	1	0.39652666449546814
MESH:D010051	7157	1	0.396455854177475
MESH:D005910	4763	1	0.39599159359931946
MESH:D013274	4583	1	0.3958950936794281
MESH:D013736	7490	0	0.3957746922969818
MESH:D005910	4233	1	0.3955516219139099
MESH:D004938	2064	1	0.3951980471611023
MESH:D008545	7157	1	0.39514198899269104
MESH:D008180	3123	1	0.39498311281204224
MESH:D010195	5539	1	0.39485421776771545
MESH:D003924	3898	1	0.3942026793956757
MESH:D019337	4297	1	0.3935604393482208
MESH:D000544	23621	1	0.3935532867908478
MESH:D007562	5621	1	0.393499881029129
MESH:D016640	2645	1	0.393305242061615
MESH:D015535	7124	1	0.3931902348995209
MESH:D012559	627	1	0.39303019642829895
MESH:D001528	3106	1	0.3926381468772888
MESH:D024821	145264	1	0.39236304163932795
MESH:D001172	8600	1	0.3919069468975067
MESH:D003424	149233	1	0.3911795318126679
MESH:D010190	5644	1	0.3910621404647827
MESH:D012559	6531	1	0.3907449543476105
MESH:D013274	7298	1	0.3904743492603302
MESH:D050197	1071	1	0.3904425799846649
MESH:D007680	673	1	0.3903254866600037
MESH:D001943	5290	1	0.3901771306991577
MESH:D010190	3651	1	0.3901064991950989
MESH:D010300	6622	1	0.3898946344852448
MESH:D010190	6690	1	0.3898131251335144
MESH:D002311	282996	1	0.3895419538021088
MESH:D004938	25797	0	0.3891597390174866
MESH:D010051	4072	1	0.3891273438930512
MESH:D008545	672	0	0.38899096846580505
MESH:D010190	1956	1	0.3889355063438416
MESH:D008545	6663	1	0.38882166147232056
MESH:D001249	3596	1	0.3885097801685333
MESH:D008180	6775	1	0.3883283436298369
MESH:D008180	55024	1	0.3882107138633728
MESH:D011085	9210	1	0.3881262540817261
MESH:D013274	200504	1	0.3881030976772308
MESH:D007680	153090	0	0.3877673745155335
MESH:D011085	5950	1	0.3876008987426758
MESH:D000740	1401	1	0.3874572217464447
MESH:D050197	9370	1	0.3872641026973725
MESH:D001749	2064	1	0.3872176110744476
MESH:D019337	347734	1	0.3871508240699768
MESH:D015433	7827	1	0.38679686188697815
MESH:D003093	149233	1	0.3863259553909302
MESH:D008180	2215	1	0.3861860036849976
MESH:D010024	5741	1	0.3860215544700623
MESH:D008545	3845	1	0.3858661949634552
MESH:D004827	6326	1	0.3858252167701721
MESH:D000690	80208	1	0.38549745082855225
MESH:D003924	2740	1	0.3853845894336701
MESH:D005910	4609	1	0.3850407302379608
MESH:D013274	6279	1	0.3849266171455383
MESH:D003924	9370	1	0.38466060161590576
MESH:D001172	4314	1	0.3844493329524994
MESH:D024821	26291	1	0.3843295872211456
MESH:D012559	5649	1	0.38432905077934265
MESH:D008180	712	1	0.3842945396900177
MESH:D000690	23435	1	0.3842928111553192
MESH:D009290	3060	1	0.38426998257637024
MESH:D012468	3852	1	0.3840682804584503
MESH:D004938	51196	1	0.3839545845985413
MESH:D009765	3953	1	0.3837084770202637
MESH:D006973	22796	1	0.3836609721183777
MESH:D007676	5314	1	0.3834838569164276
MESH:D001943	7157	1	0.38289716839790333
MESH:D001289	6532	1	0.3828563988208771
MESH:D019337	2122	1	0.3828246593475342
MESH:D001289	1813	1	0.38277140259742737
MESH:D009765	2167	1	0.3827481269836426
MESH:D000544	6622	1	0.3827428817749024
MESH:D008180	3606	1	0.3824706375598908
MESH:D008545	4157	1	0.3824355900287628
MESH:D010051	2348	1	0.3824008107185364
MESH:D003424	55054	1	0.3823273181915283
MESH:D008545	2315	1	0.3823249936103821
MESH:D009373	79923	1	0.38213008642196655
MESH:D002311	4625	1	0.3818920254707336
MESH:D008180	149233	1	0.38186168670654297
MESH:D013274	4588	1	0.38167667388916016
MESH:D019337	1440	1	0.3814524710178375
MESH:D003093	64127	1	0.3814346194267273
MESH:D001172	26191	1	0.3813720345497131
MESH:D001943	367	1	0.3813326358795166
MESH:D007680	5728	1	0.3811460435390472
MESH:D000310	3762	1	0.38105508685112
MESH:D013274	55743	1	0.381040096282959
MESH:D003922	6927	1	0.3809567093849182
MESH:D007037	5617	1	0.380689799785614
MESH:D013274	1956	1	0.3804600834846497
MESH:D002446	3938	1	0.3804080784320831
MESH:D053713	2492	1	0.3803945481777191
MESH:D005910	3925	1	0.3798640966415405
MESH:D013274	29089	0	0.37971377372741705
MESH:D015535	79092	1	0.3795199096202849
MESH:D024821	116519	1	0.3794977366924286
MESH:D001714	91752	1	0.3794679939746857
MESH:D011085	5617	1	0.3794478476047516
MESH:D010051	4233	1	0.37942102551460266
MESH:D003924	6934	1	0.3793306946754456
MESH:D010024	2117	0	0.3791833221912384
MESH:D008180	3605	1	0.3790576159954071
MESH:D011085	79068	1	0.3789930045604706
MESH:D008180	8741	1	0.3789092302322388
MESH:D008545	4233	1	0.3789074122905731
MESH:D010300	4287	1	0.3789030611515045
MESH:D005910	7015	1	0.3785678446292877
MESH:D001321	93986	1	0.3784960210323334
MESH:D010024	4041	1	0.3784729838371277
MESH:D005910	6657	1	0.3782133460044861
MESH:D005910	10763	1	0.378119558095932
MESH:D013274	6794	0	0.3780525624752045
MESH:D008180	59067	1	0.3776990175247192
MESH:D050197	22796	1	0.3776465058326721
MESH:D006111	26191	1	0.3774823546409607
MESH:D012559	10718	1	0.3773917257785797
MESH:D001749	10481	0	0.3772709965705872
MESH:D010190	10232	1	0.3772580325603485
MESH:D001749	7157	1	0.3771359324455261
MESH:D011471	1956	1	0.3771004974842072
MESH:D001249	85480	1	0.37706899642944336
MESH:D012559	1312	1	0.3769909739494324
MESH:D001528	64061	0	0.3769738674163817
MESH:D000740	3040	1	0.376881867647171
MESH:D000740	164656	1	0.3768770098686218
MESH:D010190	6794	1	0.3768739998340607
MESH:D008180	4153	1	0.3766379356384277
MESH:D019337	3815	1	0.37656691670417786
MESH:D012559	1814	1	0.376335471868515
MESH:D004938	1956	1	0.37608057260513306
MESH:D008180	7128	1	0.37571266293525696
MESH:D007889	8091	1	0.3756662905216217
MESH:D001172	51561	1	0.3751671314239502
MESH:D013274	7157	1	0.3750821352005005
MESH:D012559	267012	1	0.3749209940433502
MESH:D007680	1956	0	0.3746776282787323
MESH:D006973	183	1	0.3744250535964966
MESH:D013274	11197	1	0.3743017613887787
MESH:D010051	4585	0	0.3742257952690125
MESH:D050197	5806	1	0.3741779923439026
MESH:D007680	2146	0	0.37412360310554493
MESH:D010051	5241	1	0.3741069138050079
MESH:D005910	5728	1	0.374059796333313
MESH:D001943	2065	1	0.3740458190441132
MESH:D001943	2305	1	0.3739703297615051
MESH:D005910	1956	1	0.3737097084522247
MESH:D001172	3663	1	0.3734234571456909
MESH:D003924	116519	0	0.3733214437961577
MESH:D009217	79058	1	0.3732186257839203
MESH:D001943	3169	1	0.3726755380630493
MESH:D001749	1029	1	0.37260061502456665
MESH:D005901	4016	1	0.37244775891304016
MESH:D001943	25855	1	0.37242811918258667
MESH:D008881	6323	1	0.3723264336585999
MESH:D001249	3567	1	0.3723109364509583
MESH:D007680	4233	1	0.3722900152206421
MESH:D013274	6678	1	0.3722842633724213
MESH:D005910	2064	1	0.3722105026245117
MESH:D013274	25855	0	0.37218037247657776
MESH:D050197	116519	1	0.3721403777599335
MESH:D001943	4233	1	0.3720711171627045
MESH:D001943	3480	1	0.3717688322067261
MESH:D008180	115352	1	0.3717593550682068
MESH:D024821	3630	1	0.3717043399810791
MESH:D007037	3547	1	0.3714752495288849
MESH:D013274	864	1	0.3712631762027741
MESH:D010051	7980	1	0.3711436092853546
MESH:D010518	8600	1	0.3710719048976898
MESH:D001321	5021	1	0.37065389752388
MESH:D010051	84634	0	0.3702459633350372
MESH:D011085	57706	1	0.3702309727668762
MESH:D001289	6531	1	0.37015557289123535
MESH:D009373	5460	1	0.37014082074165344
MESH:D005901	4653	1	0.3698580265045166
MESH:D009765	8862	1	0.36982113122940063
MESH:D004827	57526	1	0.3696961998939514
MESH:D019337	4869	1	0.3696146011352539
MESH:D003866	627	1	0.3693935573101044
MESH:D000740	2539	1	0.3692643642425537
MESH:D024821	5919	1	0.3692363798618317
MESH:D010190	2305	1	0.3692259192466736
MESH:D010190	4072	1	0.36894458532333374
MESH:D007680	7249	1	0.3689107894897461
MESH:D050197	9388	1	0.3687824904918671
MESH:D053040	259	1	0.3687340319156647
MESH:D001749	7380	1	0.3686582744121552
MESH:D001172	9966	1	0.3686129152774811
MESH:D014820	4157	1	0.36858418583869934
MESH:D009765	116519	1	0.3685109317302704
MESH:D001943	11200	1	0.3684077560901642
MESH:D012878	4286	1	0.3683304190635681
MESH:D053713	1617	1	0.3682306110858917
MESH:D009373	64321	1	0.3682102859020233
MESH:D009765	10135	1	0.3681758046150208
MESH:D011085	5444	1	0.36799895763397217
MESH:D001749	2261	1	0.3679161965847016
MESH:D053040	5741	1	0.3677621781826019
MESH:D002446	7052	1	0.3677531778812408
MESH:D011085	4544	1	0.3674975633621216
MESH:D012559	9378	1	0.3674828410148621
MESH:D013274	5655	1	0.3672319054603577
MESH:D010524	4771	1	0.3670052886009216
MESH:D008545	7015	1	0.3669939339160919
MESH:D016584	6532	1	0.3669079542160034
MESH:D005910	673	1	0.3668776154518128
MESH:D009765	5697	1	0.3668389320373535
MESH:D010051	8289	1	0.36672985553741455
MESH:D001932	2130	1	0.36671632528305054
MESH:D050197	2167	1	0.3667030036449432
MESH:D008545	5133	1	0.3666875064373016
MESH:D008545	8190	1	0.3666609227657318
MESH:D010190	5122	1	0.3666506111621857
MESH:D008545	6490	1	0.3665337562561035
MESH:D011471	5728	1	0.3663430511951447
MESH:D001749	1956	1	0.3663216829299927
MESH:D008545	7306	1	0.3662085235118866
MESH:D000310	5443	1	0.36583611369133
MESH:D003866	6532	1	0.365740031003952
MESH:D013274	2067	1	0.36527639627456665
MESH:D003876	6361	1	0.3650797009468079
MESH:D007889	5241	1	0.3650308549404144
MESH:D000740	3048	1	0.36496275663375854
MESH:D000544	23435	1	0.3649255335330963
MESH:D000544	120892	1	0.3647425174713135
MESH:D007680	23532	1	0.3647130429744721
MESH:D001289	121278	1	0.36466723680496216
MESH:D001321	2332	1	0.3644554018974304
MESH:D013274	2263	1	0.3644111454486847
MESH:D005706	3845	1	0.36407816410064703
MESH:D007680	7490	1	0.36377337574958796
MESH:D005910	29126	0	0.3637630045413971
MESH:D007822	10630	1	0.3637188971042633
MESH:D007680	79444	1	0.3636258244514465
MESH:D010024	4982	1	0.3636161386966705
MESH:D007037	6567	1	0.3635873794555664
MESH:D009373	132625	1	0.363556295633316
MESH:D010195	5644	1	0.3634985983371735
MESH:D003110	8549	1	0.3634498119354248
MESH:D009765	5950	1	0.3625587522983551
MESH:D013274	5290	1	0.36255785822868347
MESH:D010190	4089	1	0.3624628186225891
MESH:D005910	3418	1	0.3624092936515808
MESH:D008545	5268	1	0.362401008605957
MESH:D008180	50943	1	0.3623958826065064
MESH:D011471	23600	1	0.3623627722263336
MESH:D013736	3640	1	0.36227989196777344
MESH:D013274	7291	1	0.36221593618392944
MESH:D010051	9149	1	0.3621290624141693
MESH:D001172	3557	1	0.3620933294296265
MESH:D024821	3952	1	0.3620792627334595
MESH:D004827	9211	1	0.3620579242706299
MESH:D011471	153090	1	0.36202141642570496
MESH:D011085	2661	1	0.3619542419910431
MESH:D008180	7292	1	0.3618389368057251
MESH:D011085	3479	1	0.3616392016410828
MESH:D050197	6401	1	0.3615753352642059
MESH:D003424	345611	1	0.3615617752075195
MESH:D010051	999	1	0.3614994883537293
MESH:D019337	943	1	0.3614862859249115
MESH:D001249	80332	1	0.3612968921661377
MESH:D002311	7273	1	0.3612352311611176
MESH:D003876	3567	1	0.3611777126789093
MESH:D008545	4255	1	0.3611425459384918
MESH:D008545	25855	1	0.36113762855529785
MESH:D016640	4544	1	0.3610984086990357
MESH:D050197	5444	1	0.3610924184322357
MESH:D016640	9370	1	0.3608928918838501
MESH:D011471	23037	1	0.3607482016086577
MESH:D003093	55054	1	0.36062952876091
MESH:D050197	10911	1	0.3605037331581116
MESH:D010300	6531	1	0.3603523373603821
MESH:D000544	54209	1	0.360330730676651
MESH:D003924	2641	1	0.36016991734504705
MESH:D006973	1636	1	0.3601268827915192
MESH:D012468	54474	0	0.36010077595710754
MESH:D007680	8842	0	0.36007779836654663
MESH:D007680	7157	1	0.3600271940231323
MESH:D011085	93659	1	0.35949409008026123
MESH:D007680	7248	1	0.3594920635223389
MESH:D016584	1312	1	0.3594901263713837
MESH:D003924	22796	1	0.3592165410518646
MESH:D003866	2289	1	0.3592087924480438
MESH:D010051	6928	1	0.35913270711898804
MESH:D010300	5071	1	0.3590356111526489
MESH:D012559	2571	1	0.3589799106121063
MESH:D010051	8842	0	0.3589467406272888
MESH:D019337	2624	1	0.3588800430297852
MESH:D007680	7849	1	0.3588747382164001
MESH:D010024	632	1	0.3588702380657196
MESH:D004827	3785	1	0.3586112558841705
MESH:D011085	1588	1	0.3586047887802124
MESH:D005910	10397	1	0.35859814286231995
MESH:D000544	6653	1	0.358558714389801
MESH:D007037	6906	1	0.35849061608314514
MESH:D001714	627	1	0.3584245443344116
MESH:D001943	79728	1	0.3583836555480957
MESH:D001249	7356	1	0.3583375811576843
MESH:D001749	7298	1	0.35827749967575073
MESH:D011085	10468	1	0.3582655191421509
MESH:D007676	7369	1	0.3580874502658844
MESH:D008113	51280	1	0.3577807545661926
MESH:D001943	6790	1	0.357469767332077
MESH:D001172	6775	1	0.3573837578296661
MESH:D007680	999	1	0.3573363423347473
MESH:D013274	4609	1	0.3573063015937805
MESH:D003876	3596	1	0.3572545945644379
MESH:D010051	11200	1	0.3571876585483551
MESH:D008545	3265	1	0.35713717341423035
MESH:D001943	2852	1	0.35710856318473816
MESH:D007676	1471	1	0.3571019768714905
MESH:D050197	3931	1	0.3570728302001953
MESH:D001943	6794	1	0.35705119371414185
MESH:D007680	2719	1	0.3569055199623108
MESH:D005910	2670	1	0.356809675693512
MESH:D001943	2100	1	0.35669445991516113
MESH:D008545	5290	1	0.3566887974739075
MESH:D001943	999	1	0.3566605746746063
MESH:D005706	2064	1	0.3565848767757416
MESH:D010051	2067	1	0.3562431037425995
MESH:D003924	169026	1	0.3560425043106079
MESH:D013274	10232	1	0.3560032248497009
MESH:D010051	6935	1	0.355987548828125
MESH:D019337	54474	0	0.3559728562831879
MESH:D003876	11005	1	0.3558918535709381
MESH:D010051	7298	1	0.3558421730995178
MESH:D010024	22943	1	0.3557717502117157
MESH:D007680	10630	1	0.35570278763771057
MESH:D000740	3704	1	0.3556516170501709
MESH:D001943	5268	1	0.3556085526943207
MESH:D001172	3570	1	0.355445921421051
MESH:D005923	4868	1	0.35544082522392273
MESH:D050197	4353	1	0.3552664518356323
MESH:D007680	768	1	0.3552291989326477
MESH:D014820	4286	1	0.35522356629371643
MESH:D005910	26524	1	0.35510489344596863
MESH:D006509	920	1	0.3550471365451813
MESH:D003876	6037	1	0.3549734354019165
MESH:D008180	3593	1	0.3549268245697021
MESH:D010051	23213	1	0.3548427522182465
MESH:D013274	51741	1	0.3548241257667541
MESH:D001321	1815	0	0.35481229424476624
MESH:D009103	3456	1	0.35438549518585205
MESH:D008180	2212	1	0.3542580604553223
MESH:D001172	4982	1	0.3542298674583435
MESH:D001932	4613	1	0.3541914224624634
MESH:D013274	595	1	0.35414189100265503
MESH:D013274	1029	1	0.3538838624954224
MESH:D008881	796	1	0.3538439869880676
MESH:D013274	8289	1	0.3535476326942444
MESH:D015535	149233	1	0.3535455167293549
MESH:D008545	4838	1	0.35354521870613104
MESH:D010051	10381	1	0.3533906936645508
MESH:D024821	5950	1	0.3533814549446106
MESH:D008545	4609	1	0.3533223867416382
MESH:D008545	5728	1	0.3532325029373169
MESH:D002311	6262	1	0.3531991243362427
MESH:D000690	2521	1	0.3531839549541473
MESH:D002311	4879	1	0.3531503975391388
MESH:D001289	3356	1	0.3531394600868225
MESH:D016584	121278	1	0.353126585483551
MESH:D008545	2261	0	0.3529637157917023
MESH:D029424	7356	1	0.35295405983924866
MESH:D053713	268	1	0.3528576195240021
MESH:D000310	6390	1	0.35281285643577576
MESH:D001943	10481	1	0.35276418924331665
MESH:D011471	3169	1	0.3526424765586853
MESH:D054990	653509	1	0.35259416699409485
MESH:D010190	10630	0	0.35257625579833984
MESH:D011085	6934	1	0.3525276482105255
MESH:D003924	2646	1	0.3523959517478943
MESH:D015433	973	1	0.3522883951663971
MESH:D001172	7128	1	0.35222381353378296
MESH:D007680	201163	1	0.3521912097930908
MESH:D005910	2173	1	0.3520949184894562
MESH:D050197	2152	1	0.3518460988998413
MESH:D009765	7350	1	0.35176628828048706
MESH:D050197	3156	1	0.3514215648174286
MESH:D008545	5077	1	0.3514211475849152
MESH:D003110	3845	1	0.3513823449611664
MESH:D007680	1027	1	0.3513491451740265
MESH:D001749	999	1	0.3513401448726654
MESH:D019337	4613	0	0.3513118624687195
MESH:D009765	7351	1	0.3512871563434601
MESH:D013167	51752	1	0.3511872291564941
MESH:D019337	23532	1	0.3511514663696289
MESH:D019337	1788	1	0.3510020077228546
MESH:D050197	56729	1	0.3506610095500946
MESH:D006973	8862	1	0.3505098819732666
MESH:D001714	6532	1	0.35029518604278564
MESH:D010051	5290	1	0.350223183631897
MESH:D008180	973	1	0.35020843148231506
MESH:D010051	1956	1	0.3502019345760345
MESH:D001471	1029	1	0.3501982092857361
MESH:D005910	4194	1	0.3497413992881775
MESH:D007680	4864	0	0.3497043251991272
MESH:D008654	4072	1	0.3494345247745514
MESH:D008545	6794	0	0.34940066933631897
MESH:D006973	3630	1	0.3492735028266907
MESH:D007680	29072	1	0.3491760790348053
MESH:D001943	5728	1	0.3490670621395111
MESH:D010051	5728	1	0.3490634262561798
MESH:D024821	6462	1	0.3490062355995178
MESH:D012559	1815	1	0.3488544523715973
MESH:D007680	2064	1	0.3488481044769287
MESH:D009765	2641	1	0.34877246618270874
MESH:D001943	7298	1	0.3486759066581726
MESH:D006509	3440	1	0.34858909249305725
MESH:D005910	55294	1	0.3484979867935181
MESH:D008545	9788	0	0.3482681810855865
MESH:D001172	3123	1	0.34817349910736084
MESH:D001943	595	1	0.34810709953308105
MESH:D007889	5925	0	0.3480133712291717
MESH:D006509	3439	1	0.3478647768497467
MESH:D001749	7015	1	0.3478201925754547
MESH:D008180	7124	1	0.34780392050743103
MESH:D004827	4763	0	0.34774914383888245
MESH:D013274	7764	0	0.34756752848625183
MESH:D007680	6927	1	0.34754884243011475
MESH:D019337	4352	1	0.3475458025932312
MESH:D001749	5728	1	0.3475013077259064
MESH:D001943	4609	1	0.34745895862579346
MESH:D001289	627	1	0.3474479019641876
MESH:D017202	4879	1	0.34740686416625977
MESH:D010190	7298	1	0.3473344445228577
MESH:D000544	627	1	0.34725749492645264
MESH:D008545	4102	1	0.3472558856010437
MESH:D013274	2099	0	0.3472014367580414
MESH:D001172	9235	1	0.3471755385398865
MESH:D013274	3159	0	0.3471560776233673
MESH:D007680	2271	1	0.3471331298351288
