disease	gene	class	score
MESH:D024821	7124	1	0.4792906641960144
MESH:D017202	2953	0	0.478911966085434
MESH:D002446	9414	0	0.4784509837627411
MESH:D017202	731	1	0.4777891933917999
MESH:D017202	10611	1	0.4773667752742767
MESH:D005923	959	1	0.4772840142250061
MESH:D003876	3106	0	0.4768463373184204
MESH:D001650	7124	0	0.4750930666923523
MESH:D010195	6343	1	0.4750166833400726
MESH:D005922	586	1	0.4743153750896454
MESH:D017202	1524	1	0.473546952009201
MESH:D002446	1803	0	0.4730159938335418
MESH:D017202	1813	0	0.4717705249786377
MESH:D008180	1401	1	0.4710145890712738
MESH:D000163	7124	1	0.470239132642746
MESH:D024821	7422	0	0.4700675308704376
MESH:D017202	925	0	0.4688138067722321
MESH:D014820	53347	1	0.4686846733093262
MESH:D014820	925	1	0.4686704277992249
MESH:D017202	7292	1	0.4685535132884979
MESH:D017202	8288	0	0.4681066572666168
MESH:D000163	1013	0	0.467726320028305
MESH:D000310	5443	1	0.4676291048526764
MESH:D005134	566	1	0.4669429957866669
MESH:D017202	1268	0	0.4658343493938446
MESH:D017202	1268	0	0.4658343493938446
MESH:D017202	63976	0	0.4658095538616181
MESH:D017202	3313	1	0.46523517370224
MESH:D017202	2117	1	0.4651492536067962
MESH:D009103	3106	1	0.4649353623390198
MESH:D010195	885	1	0.4648311734199524
MESH:D017202	1889	0	0.4646379947662354
MESH:D017202	2029	1	0.4639381766319275
MESH:D017202	5444	1	0.4634714722633362
MESH:D017202	1052	1	0.4628645181655884
MESH:D017202	4905	0	0.4627464711666107
MESH:D005134	7124	0	0.4626725316047669
MESH:D017202	2806	1	0.4623572826385498
MESH:D005879	1815	1	0.462263435125351
MESH:D017202	7422	1	0.4620322585105896
MESH:D017202	11117	0	0.4618521332740784
MESH:D017202	1153	1	0.4614684879779816
MESH:D015209	4843	1	0.4608611762523651
MESH:D017202	1869	0	0.4602288007736206
MESH:D014820	473	1	0.459926187992096
MESH:D001943	5241	1	0.458686113357544
MESH:D001172	1401	1	0.4575948715209961
MESH:D017202	842	0	0.4574124813079834
MESH:D005134	5925	1	0.4573781788349152
MESH:D011471	2099	1	0.4573701918125153
MESH:D005134	891	0	0.4571931958198547
MESH:D002446	925	1	0.4565256834030152
MESH:D017202	846	1	0.4555864930152893
MESH:D005879	1026	0	0.4552666246891022
MESH:D000690	361	1	0.4549701511859894
MESH:D017202	3066	0	0.4540127217769623
MESH:D014846	54474	1	0.4531937539577484
MESH:D001650	3845	1	0.4523528218269348
MESH:D017202	5037	1	0.4522503912448883
MESH:D015209	607	0	0.4519619047641754
MESH:D017202	3117	0	0.4518716633319855
MESH:D017202	5069	1	0.4518112540245056
MESH:D017202	941	0	0.4514155387878418
MESH:D010051	5241	1	0.4514047801494598
MESH:D005134	6295	1	0.4512215256690979
MESH:D013274	2520	1	0.4511410295963288
MESH:D006111	6906	1	0.4511083066463471
MESH:D005922	713	1	0.451030045747757
MESH:D024821	1029	0	0.4507863223552704
MESH:D024821	5037	0	0.4507552087306976
MESH:D001471	1435	0	0.4505170285701752
MESH:D009765	3630	1	0.449851393699646
MESH:D017202	732	1	0.4492255449295044
MESH:D010195	5539	1	0.4486236870288849
MESH:D017202	1739	0	0.447883814573288
MESH:D002446	627	0	0.4478723406791687
MESH:D017202	53347	0	0.4477429687976837
MESH:D017202	10625	0	0.4463165402412415
MESH:D014820	3002	1	0.4461700916290283
MESH:D017202	4880	1	0.4460983574390411
MESH:D000506	1512	0	0.4457208812236786
MESH:D017202	623	1	0.4452322125434876
MESH:D017202	4647	0	0.4450307488441467
MESH:D017202	7139	1	0.4446050524711609
MESH:D014820	1604	0	0.4443265199661255
MESH:D017202	763	0	0.4436157941818237
MESH:D010190	885	1	0.4433601498603821
MESH:D005134	794	0	0.4433572888374329
MESH:D017202	25830	1	0.4432012736797333
MESH:D017202	2535	1	0.4431741833686829
MESH:D012148	1775	1	0.4430354833602905
MESH:D001650	4582	1	0.4430231750011444
MESH:D017202	7076	1	0.4422521889209747
MESH:D005922	6556	0	0.4420729279518128
MESH:D017202	2992	1	0.4420070946216583
MESH:D017202	4583	0	0.4411443769931793
MESH:D017202	4306	1	0.4410717785358429
MESH:D005922	949	0	0.44028839468956
MESH:D017202	1536	1	0.4396217465400696
MESH:D011471	367	1	0.4392030537128449
MESH:D005134	5834	0	0.4388833940029144
MESH:D000163	5467	0	0.4386248588562012
MESH:D005642	1870	0	0.4386131763458252
MESH:D011085	93659	1	0.4386032521724701
MESH:D005922	821	1	0.43841397762298573
MESH:D024821	1128	0	0.43835383653640747
MESH:D017202	2246	1	0.43831732869148254
MESH:D006973	183	1	0.438256561756134
MESH:D017202	8673	0	0.4367266893386841
MESH:D011085	367	1	0.4366137087345123
MESH:D002446	8764	1	0.4366085231304169
MESH:D010190	5539	1	0.436454713344574
MESH:D011085	6556	0	0.4364270567893982
MESH:D017202	2690	1	0.4361717104911804
MESH:D017202	492	0	0.4360284805297852
MESH:D014820	4153	0	0.4358029067516327
MESH:D007037	5617	1	0.4341718256473541
MESH:D005134	1870	1	0.43383529782295227
MESH:D017202	859	1	0.4337205588817597
MESH:D000690	5925	0	0.4328525364398956
MESH:D008180	973	1	0.4327600598335266
MESH:D006111	3106	1	0.4324710965156555
MESH:D011471	796	1	0.4323770999908447
MESH:D010001	891	0	0.4320659637451172
MESH:D010190	2520	1	0.4319477677345276
MESH:D003924	229	1	0.4317786693572998
MESH:D001172	3106	1	0.4315688908100128
MESH:D017202	89782	0	0.4315079748630524
MESH:D016584	949	0	0.4314549565315247
MESH:D002446	2113	1	0.4313622713088989
MESH:D000506	2833	1	0.4306175112724304
MESH:D017202	259307	1	0.4302309453487396
MESH:D005922	219	0	0.4301756024360657
MESH:D003731	6597	1	0.4301533401012421
MESH:D003876	6556	1	0.429610937833786
MESH:D008105	973	1	0.42958247661590576
MESH:D002446	5295	0	0.429300457239151
MESH:D017202	2877	1	0.4289920628070831
MESH:D000163	1374	0	0.4287513792514801
MESH:D017202	3570	1	0.4287053644657135
MESH:D017202	361	0	0.42867949604988104
MESH:D005923	186	1	0.4280673861503601
MESH:D001650	1806	0	0.4275853037834168
MESH:D017202	4771	0	0.4275763928890228
MESH:D019337	5925	1	0.4271425008773804
MESH:D003110	5925	0	0.4269818663597107
MESH:D024821	1269	0	0.4268280267715454
MESH:D003924	841	1	0.4267618358135224
MESH:D002446	1906	0	0.4262044131755829
MESH:D024821	10804	0	0.4261277616024017
MESH:D024821	2167	1	0.4254728853702545
MESH:D017202	3572	1	0.4254558682441712
MESH:D003924	947	0	0.42509859800338745
MESH:D017202	1329	1	0.42492032051086426
MESH:D003876	973	1	0.4247225821018219
MESH:D013167	3105	1	0.42455318570137024
MESH:D015209	1123	0	0.4245529770851135
MESH:D003924	181	1	0.4240656197071075
MESH:D000163	959	1	0.4239843487739563
MESH:D050197	2006	1	0.423968106508255
MESH:D000506	925	1	0.4236677289009094
MESH:D011085	6462	1	0.4229600727558136
MESH:D017202	916	0	0.4229010045528412
MESH:D007676	5741	1	0.4228033125400543
MESH:D017202	4843	1	0.4223119020462036
MESH:D014820	6783	0	0.4215779900550842
MESH:D017202	3708	0	0.42104607820510864
MESH:D007918	3106	0	0.4210233390331268
MESH:D017202	4695	0	0.42052385210990906
MESH:D017202	1471	1	0.4199277460575104
MESH:D017202	2170	1	0.4198653697967529
MESH:D017202	7112	1	0.419597327709198
MESH:D017202	2034	1	0.4188197255134583
MESH:D011085	3973	1	0.418713241815567
MESH:D012148	7295	0	0.4183691143989563
MESH:D001471	652	1	0.4179106056690216
MESH:D005922	731	0	0.4177179038524628
MESH:D017202	1795	0	0.41730085015296936
MESH:D017202	7273	1	0.4164345860481262
MESH:D000506	6579	0	0.4163850247859955
MESH:D001172	56246	1	0.4161349534988403
MESH:D001650	4233	1	0.41605144739151
MESH:D017202	2628	1	0.4157753884792328
MESH:D054990	1832	1	0.41550156474113453
MESH:D005134	6926	1	0.4153704047203064
MESH:D005922	701	1	0.4152137339115143
MESH:D024821	948	1	0.415116012096405
MESH:D017202	1610	0	0.4150937497615814
MESH:D014820	941	1	0.4146703779697418
MESH:D007037	5443	1	0.4146513342857361
MESH:D017202	6783	1	0.4141824543476105
MESH:D017202	3552	1	0.4140874743461609
MESH:D005922	1586	0	0.4140066206455231
MESH:D005922	1586	0	0.4140066206455231
MESH:D006509	6295	1	0.4138628244400024
MESH:D017202	811	1	0.4138112366199493
MESH:D005922	627	0	0.4132040739059448
MESH:D017202	4830	0	0.4131308197975159
MESH:D017202	6403	1	0.4130926132202149
MESH:D005134	729238	0	0.4130502641201019
MESH:D003922	3106	1	0.4129590094089508
MESH:D017202	1583	0	0.4128116667270661
MESH:D001650	3417	1	0.4127809703350067
MESH:D017202	1910	1	0.4125630855560303
MESH:D015209	941	0	0.4122391939163208
MESH:D003924	467	1	0.4121066331863403
MESH:D017202	1203	0	0.41208800673484797
MESH:D024821	836	0	0.4110536277294159
MESH:D019955	6532	1	0.4110296368598938
MESH:D005879	6687	0	0.41094109416008
MESH:D005922	5507	0	0.4109393060207367
MESH:D017202	6513	0	0.4105804264545441
MESH:D005923	123	0	0.4104772210121155
MESH:D001172	973	1	0.4103919267654419
MESH:D017202	6926	1	0.4103797674179077
MESH:D003924	952	1	0.4101880490779877
MESH:D017202	5834	1	0.4098631739616394
MESH:D003924	324	0	0.40963053703308105
MESH:D008180	712	1	0.4096123278141022
MESH:D017202	7039	0	0.4087650775909424
MESH:D005134	5933	1	0.40873461961746216
MESH:D017202	3674	1	0.4084439277648926
MESH:D003924	207	1	0.4084056317806244
MESH:D017202	5663	0	0.40813687443733215
MESH:D005706	596	1	0.407606303691864
MESH:D017202	5669	0	0.40699368715286255
MESH:D003924	286	1	0.4064491093158722
MESH:D015535	3106	1	0.4063388705253601
MESH:D002446	1233	1	0.4062195122241974
MESH:D017202	3110	0	0.4060613512992859
MESH:D017202	952	1	0.4058924019336701
MESH:D017202	5471	1	0.4058780372142792
MESH:D017202	6943	1	0.4058061838150024
MESH:D001650	8856	0	0.40556469559669495
MESH:D011085	226	0	0.4054553210735321
MESH:D005134	993	1	0.4046909213066101
MESH:D053040	259	1	0.4045316278934479
MESH:D014820	317	0	0.4041973054409027
MESH:D017202	947	1	0.4040849804878235
MESH:D017202	894	1	0.40326735377311707
MESH:D003093	973	1	0.4023244082927704
MESH:D005922	1026	0	0.4023089706897736
MESH:D000163	2532	1	0.4019562304019928
MESH:D017202	3569	1	0.4018010795116425
MESH:D017202	2318	0	0.4011320471763611
MESH:D017202	1571	0	0.4010399580001831
MESH:D016584	6532	1	0.4007964730262756
MESH:D000506	3559	1	0.4007788300514221
MESH:D017202	598	1	0.4006017148494721
MESH:D017202	713	1	0.4005628228187561
MESH:D017202	4049	1	0.3999761939048767
MESH:D024821	2117	1	0.3996595740318297
MESH:D017202	389	1	0.39931374788284296
MESH:D005923	133	0	0.39921683073043823
MESH:D017202	4254	1	0.3989061713218689
MESH:D017545	5611	0	0.3988601267337799
MESH:D001943	796	1	0.3983783125877381
MESH:D011085	5241	1	0.3982270359992981
MESH:D000740	2056	1	0.3977564871311188
MESH:D017202	5333	1	0.3976158797740936
MESH:D003924	4524	1	0.397497683763504
MESH:D024821	8856	1	0.3974717259407044
MESH:D010001	5371	1	0.396778404712677
MESH:D003924	177	1	0.3967037796974182
MESH:D019337	1593	0	0.3966935276985169
MESH:D000163	4153	1	0.3963321745395661
MESH:D017202	4691	1	0.3952887058258057
MESH:D017202	2153	1	0.3952699899673462
MESH:D005134	2098	1	0.3949375748634337
MESH:D005922	526	1	0.394551694393158
MESH:D011085	5443	1	0.3945039212703705
MESH:D017202	7263	0	0.3944740295410156
MESH:D003924	489	1	0.3944571614265442
MESH:D017202	10803	0	0.39417046308517456
MESH:D017202	4350	0	0.3939885795116425
MESH:D008288	6521	1	0.3937329351902008
MESH:D009765	2688	1	0.39344197511672974
MESH:D012468	1029	0	0.3930748999118805
MESH:D010195	3630	1	0.39304372668266296
MESH:D001943	2004	1	0.3930190205574036
MESH:D005922	7124	0	0.39301836490631104
MESH:D005922	7124	0	0.39301836490631104
MESH:D017202	7057	1	0.39247509837150574
MESH:D002446	84162	1	0.39242461323738104
MESH:D005923	1282	1	0.39222607016563416
MESH:D005922	341	1	0.3919903635978699
MESH:D005922	177	0	0.3918784856796265
MESH:D003924	596	1	0.3917563259601593
MESH:D005134	1030	1	0.3916052579879761
MESH:D001471	495	1	0.3913081288337708
MESH:D001943	174	1	0.3911431133747101
MESH:D002446	3115	1	0.3905194401741028
MESH:D005642	1296	1	0.3901854157447815
MESH:D001943	1950	1	0.3901701271533966
MESH:D003922	6750	1	0.3901196122169495
MESH:D017202	2150	1	0.3900575339794159
MESH:D000690	207	0	0.3895282745361328
MESH:D005134	3416	0	0.3894608318805695
MESH:D017545	50618	0	0.3892285227775574
MESH:D000506	952	0	0.3886444866657257
MESH:D001650	4583	1	0.3885681927204132
MESH:D000690	466	1	0.3885625302791596
MESH:D001650	3855	1	0.3885128498077393
MESH:D010190	6343	1	0.388511598110199
MESH:D005923	4868	1	0.3884188234806061
MESH:D000690	283	1	0.3882564008235931
MESH:D011085	1013	1	0.3880639970302582
MESH:D017202	3939	1	0.38732481002807617
MESH:D017202	3099	1	0.3872230350971222
MESH:D005922	4609	0	0.3871159851551056
MESH:D005922	1654	1	0.3869120478630066
MESH:D007037	7038	1	0.3867014646530152
MESH:D017202	10959	1	0.3866250216960907
MESH:D005922	356	0	0.3865101635456085
MESH:D017202	1075	1	0.3865081965923309
MESH:D005923	59	1	0.3864698112010956
MESH:D015433	6556	0	0.38494521379470825
MESH:D017202	3764	1	0.3846396207809448
MESH:D017202	4625	1	0.38413840532302856
MESH:D005922	5925	1	0.3840121328830719
MESH:D017202	1080	1	0.3839541971683502
MESH:D010001	632	1	0.3836515545845032
MESH:D017202	5327	1	0.3833890855312347
MESH:D017202	2837	1	0.3832899034023285
MESH:D024821	89795	0	0.3832467496395111
MESH:D016584	887	1	0.3829811215400696
MESH:D008180	1636	1	0.3825082182884216
MESH:D003922	56246	0	0.3824540972709656
MESH:D017202	112464	0	0.3823550045490265
MESH:D017202	79068	0	0.3821464776992798
MESH:D017202	79068	0	0.3821464776992798
MESH:D003924	116	0	0.3818307816982269
MESH:D005922	1266	0	0.3815454840660095
MESH:D017202	477	0	0.38131433725357056
MESH:D005134	1874	1	0.38126373291015625
MESH:D015535	56246	1	0.3811432123184204
MESH:D010051	2099	1	0.3810606598854065
MESH:D014820	8743	0	0.381020337343216
MESH:D001650	3265	1	0.3809536397457123
MESH:D017202	624	1	0.3809267580509186
MESH:D005922	361	0	0.3807666301727295
MESH:D005922	3397	0	0.3805766999721527
MESH:D005910	2670	1	0.3802911639213562
MESH:D001471	7157	1	0.3802682161331177
MESH:D017202	5034	1	0.3801791965961456
MESH:D010001	9817	0	0.3799582719802856
MESH:D006509	3756	1	0.3796911835670471
MESH:D017202	7040	1	0.3794911503791809
MESH:D017202	4654	0	0.3791806101799011
MESH:D005922	1536	1	0.3787220418453217
MESH:D017202	3816	1	0.3786976337432861
MESH:D017202	3627	1	0.3784085512161255
MESH:D005134	5723	1	0.37788125872612
MESH:D017202	5341	0	0.37779885530471796
MESH:D019955	1815	1	0.37686249613761896
MESH:D005923	185	1	0.3768289387226105
MESH:D003924	925	0	0.3767277002334595
MESH:D015433	973	1	0.37655436992645264
MESH:D005134	1019	1	0.37648865580558777
MESH:D003924	1906	1	0.37626954913139343
MESH:D054990	6281	0	0.3761792182922363
MESH:D017202	1158	1	0.3760415017604828
MESH:D005134	5928	1	0.3760357201099396
MESH:D005922	595	0	0.37595197558403015
MESH:D024821	5743	1	0.3758213222026825
MESH:D017202	5173	0	0.37555164098739613
MESH:D000690	355	0	0.3754376173019409
MESH:D005922	2242	0	0.3752699792385101
MESH:D005922	251	0	0.3740470111370087
MESH:D005922	251	0	0.3740470111370087
MESH:D003924	898	0	0.3736191093921661
MESH:D019337	846	0	0.37333068251609797
MESH:D017202	1032	0	0.37327516078948975
MESH:D005922	2064	0	0.3731373846530914
MESH:D001289	2033	1	0.37304341793060297
MESH:D002446	5274	0	0.3729607164859772
MESH:D050197	338	1	0.3726617693901062
MESH:D005706	2064	1	0.3726046681404114
MESH:D005922	793	0	0.372393012046814
MESH:D024821	6319	1	0.3721972107887268
MESH:D005134	1557	0	0.3721427023410797
MESH:D003924	2904	0	0.37175488471984863
MESH:D005922	9050	1	0.3713643252849579
MESH:D011085	891	1	0.3712083995342255
MESH:D017202	482	0	0.3711840510368347
MESH:D002446	100507436	1	0.3710529208183289
MESH:D005922	8560	1	0.3709114789962769
MESH:D005922	118	0	0.3709106147289276
MESH:D053040	3868	0	0.3706572353839874
MESH:D017202	374	1	0.36992979049682617
MESH:D017202	5743	1	0.3695707321166992
MESH:D001650	3418	1	0.3694925904273987
MESH:D006509	3046	1	0.3694187700748444
MESH:D005922	891	1	0.3693741261959076
MESH:D014820	4363	0	0.3693169355392456
MESH:D001650	5034	0	0.3692926168441773
MESH:D017202	4878	1	0.3691912293434143
MESH:D017202	60489	0	0.3685941100120544
MESH:D005922	1280	0	0.3682321310043335
MESH:D001650	256933	0	0.3681550323963165
MESH:D009103	4155	1	0.3680511713027954
MESH:D017202	476	1	0.3677184581756592
MESH:D003924	5507	1	0.36768993735313416
MESH:D017202	1737	1	0.3676353394985199
MESH:D024821	3667	1	0.36746907234191895
MESH:D006509	3105	1	0.3671023547649384
MESH:D017202	3690	1	0.3670600950717926
MESH:D000163	2638	0	0.3669533133506775
MESH:D010190	6750	1	0.3668071627616882
MESH:D017202	285335	0	0.366734117269516
MESH:D017202	10678	0	0.3666724264621735
MESH:D001650	7039	0	0.3666119575500488
MESH:D003924	954	0	0.3665843605995178
MESH:D005134	1021	1	0.3662902116775513
MESH:D014820	7040	0	0.3660155832767487
MESH:D001289	1282	0	0.3659481704235077
MESH:D006111	7253	1	0.3659076392650604
MESH:D005922	4771	0	0.3658652901649475
MESH:D017202	1489	0	0.36569684743881226
MESH:D017202	7157	0	0.365647166967392
MESH:D017202	7157	0	0.365647166967392
MESH:D017202	7157	0	0.365647166967392
MESH:D017202	7157	0	0.365647166967392
MESH:D017202	1234	0	0.3656316697597504
MESH:D005706	673	0	0.36558666825294495
MESH:D005922	841	0	0.3654223084449768
MESH:D005922	841	0	0.3654223084449768
MESH:D005922	332	1	0.36530572175979614
MESH:D005922	4154	1	0.3650998771190643
MESH:D009103	361	1	0.3650667667388916
MESH:D016640	701	0	0.3649791181087494
MESH:D000163	2028	1	0.3649328052997589
MESH:D005134	1027	1	0.3647398054599762
MESH:D005922	1021	0	0.3646000325679779
MESH:D005922	3135	0	0.3644051551818848
MESH:D005922	3845	0	0.3638738989830017
MESH:D005922	3845	0	0.3638738989830017
MESH:D005922	3845	0	0.3638738989830017
MESH:D005922	1030	0	0.36383500695228577
MESH:D005922	948	1	0.3636957406997681
MESH:D005923	1411	0	0.3636105358600617
MESH:D003093	226	0	0.36360135674476624
MESH:D017202	1557	1	0.3635022044181824
MESH:D000690	153	0	0.36332324147224426
MESH:D005134	1017	1	0.3632921278476715
MESH:D005922	2740	0	0.3631293475627899
MESH:D011085	154	1	0.36312136054039
MESH:D005922	6303	1	0.3630335032939911
MESH:D005923	4358	1	0.3630110025405884
MESH:D000163	10413	0	0.36291930079460144
MESH:D012468	1464	0	0.36280784010887146
MESH:D003924	2261	0	0.3628028929233551
MESH:D017202	5810	0	0.362542062997818
MESH:D005134	1869	1	0.3624947965145111
MESH:D005922	102	1	0.362345814704895
MESH:D017202	231	1	0.36217138171195984
MESH:D005922	1839	0	0.362163245677948
MESH:D017202	3397	1	0.362051010131836
MESH:D005922	211	0	0.3619433045387268
MESH:D005922	942	0	0.36176276206970215
MESH:D017202	3459	1	0.3617185354232788
MESH:D017202	301	0	0.3617136776447296
MESH:D015433	6687	1	0.3617100417613983
MESH:D000163	673	0	0.3616740107536316
MESH:D003924	942	0	0.3615567088127136
MESH:D000740	2539	1	0.3615338802337647
MESH:D005134	3265	1	0.3614457845687866
MESH:D011471	10857	1	0.3613815605640411
MESH:D005922	178	1	0.3613056838512421
MESH:D001650	7157	1	0.3611524701118469
MESH:D003924	3681	0	0.3610706031322479
MESH:D017202	7042	1	0.3610402643680573
MESH:D000690	596	0	0.36100611090660095
MESH:D007918	6556	1	0.3605734705924988
MESH:D007037	6462	1	0.3599361777305603
MESH:D001943	367	1	0.3599194884300232
MESH:D005922	836	0	0.359269917011261
MESH:D010001	251	1	0.3589962422847748
MESH:D010195	6750	1	0.35875996947288513
MESH:D017202	318	0	0.3586764931678772
MESH:D003924	6524	1	0.3585506081581116
MESH:D024821	79068	1	0.3583904802799225
MESH:D005923	1490	1	0.3583148419857025
MESH:D002446	2212	1	0.35795432329177856
MESH:D005922	132	0	0.35783806443214417
MESH:D017202	4191	1	0.357789158821106
MESH:D003924	8560	0	0.3577828705310821
MESH:D005923	81	1	0.3577556610107422
MESH:D017202	4313	1	0.3574126660823822
MESH:D003924	5295	1	0.3572476804256439
MESH:D017202	5744	0	0.3571927845478058
MESH:D017202	2264	0	0.3571880459785461
MESH:D017202	5346	1	0.3570510149002075
MESH:D011085	9219	0	0.3570323884487152
MESH:D001249	729238	1	0.3568005263805389
MESH:D017202	4072	0	0.3566863536834717
MESH:D003924	111	1	0.35663244128227234
MESH:D000690	959	1	0.3564807176589966
MESH:D004938	354	0	0.35611140727996826
MESH:D001289	10278	1	0.3559721708297729
MESH:D024821	2806	1	0.3559626340866089
MESH:D003924	216	0	0.35592326521873474
MESH:D003924	624	0	0.3558672070503235
